City,Population,Transect,Plant,Lat.pop,Long.pop,HCN_Result,Locus.Li,Locus.Ac,Dmg.1,Dmg.2,Dmg.Avg,Distance
Cleveland,36,NA,5,41.493967,-81.213725,0,0,0,0,2,1,40.03385093
Cleveland,36,NA,6,41.493967,-81.213725,0,0,1,0,0,0,40.03385093
Cleveland,36,NA,7,41.493967,-81.213725,0,0,1,1,2,1.5,40.03385093
Cleveland,36,NA,8,41.493967,-81.213725,0,0,1,0,0,0,40.03385093
Cleveland,36,NA,9,41.493967,-81.213725,0,0,0,2,4,3,40.03385093
Cleveland,36,NA,10,41.493967,-81.213725,0,0,0,82,12,47,40.03385093
Cleveland,36,NA,11,41.493967,-81.213725,0,0,1,0,0,0,40.03385093
Cleveland,36,NA,12,41.493967,-81.213725,0,0,1,0,0,0,40.03385093
Cleveland,36,NA,13,41.493967,-81.213725,0,0,1,0,5,2.5,40.03385093
Cleveland,36,NA,14,41.493967,-81.213725,0,0,1,0,0,0,40.03385093
Cleveland,36,NA,15,41.493967,-81.213725,0,0,0,0,0,0,40.03385093
Cleveland,37,NA,1,41.494882,-81.199377,0,0,0,8,0,4,41.22704786
Cleveland,37,NA,2,41.494882,-81.199377,0,0,1,2,7,4.5,41.22704786
Cleveland,37,NA,3,41.494882,-81.199377,0,0,0,0,2,1,41.22704786
Cleveland,37,NA,4,41.494882,-81.199377,1,1,1,4,0,2,41.22704786
Cleveland,37,NA,5,41.494882,-81.199377,0,0,0,0,0,0,41.22704786
Cleveland,37,NA,6,41.494882,-81.199377,0,0,0,0,0,0,41.22704786
Cleveland,37,NA,7,41.494882,-81.199377,0,0,0,0,0,0,41.22704786
Cleveland,37,NA,8,41.494882,-81.199377,1,1,1,1,27,14,41.22704786
Cleveland,37,NA,9,41.494882,-81.199377,0,1,0,0,NA,0,41.22704786
Cleveland,37,NA,10,41.494882,-81.199377,0,0,1,0,0,0,41.22704786
Cleveland,37,NA,11,41.494882,-81.199377,1,1,1,0,8,4,41.22704786
Cleveland,37,NA,12,41.494882,-81.199377,0,1,0,33,0,16.5,41.22704786
Cleveland,37,NA,13,41.494882,-81.199377,0,0,0,0,0,0,41.22704786
Cleveland,37,NA,14,41.494882,-81.199377,0,0,0,0,4,2,41.22704786
Cleveland,37,NA,15,41.494882,-81.199377,0,0,0,0,34,17,41.22704786
Cleveland,38,NA,1,41.495885,-81.185382,0,0,1,1,2,1.5,42.39103879
Cleveland,38,NA,2,41.495885,-81.185382,1,1,1,0,41,20.5,42.39103879
Cleveland,38,NA,3,41.495885,-81.185382,0,1,0,0,0,0,42.39103879
Cleveland,38,NA,4,41.495885,-81.185382,0,1,0,6,30,18,42.39103879
Cleveland,38,NA,5,41.495885,-81.185382,0,0,1,0,0,0,42.39103879
Cleveland,38,NA,6,41.495885,-81.185382,0,0,0,7,5,6,42.39103879
Cleveland,38,NA,7,41.495885,-81.185382,0,0,0,0.5,52,26.25,42.39103879
Cleveland,38,NA,8,41.495885,-81.185382,0,0,0,0,0,0,42.39103879
Cleveland,38,NA,9,41.495885,-81.185382,0,0,0,0,0,0,42.39103879
Cleveland,38,NA,10,41.495885,-81.185382,0,1,0,0,28,14,42.39103879
Cleveland,38,NA,11,41.495885,-81.185382,0,0,0,0,65,32.5,42.39103879
Cleveland,38,NA,12,41.495885,-81.185382,1,1,1,0,8,4,42.39103879
Cleveland,38,NA,13,41.495885,-81.185382,0,0,0,0,0.5,0.25,42.39103879
Cleveland,38,NA,14,41.495885,-81.185382,1,1,1,0,33,16.5,42.39103879
Cleveland,38,NA,15,41.495885,-81.185382,0,0,0,0,0,0,42.39103879
Cleveland,39,NA,1,41.498235,-81.172626,0,0,1,10,0,5,43.45105246
Cleveland,39,NA,2,41.498235,-81.172626,0,0,1,0,0,0,43.45105246
Cleveland,39,NA,3,41.498235,-81.172626,0,0,1,0,1,0.5,43.45105246
Cleveland,39,NA,4,41.498235,-81.172626,0,0,1,0,33,16.5,43.45105246
Cleveland,39,NA,5,41.498235,-81.172626,0,0,1,0,0,0,43.45105246
Cleveland,39,NA,6,41.498235,-81.172626,0,0,1,0,0,0,43.45105246
Cleveland,39,NA,7,41.498235,-81.172626,0,0,1,1,0,0.5,43.45105246
Cleveland,39,NA,8,41.498235,-81.172626,0,0,1,3,0,1.5,43.45105246
Cleveland,39,NA,9,41.498235,-81.172626,0,0,1,0,1,0.5,43.45105246
Cleveland,39,NA,10,41.498235,-81.172626,1,1,1,2,0,1,43.45105246
Cleveland,39,NA,11,41.498235,-81.172626,0,0,1,0,12,6,43.45105246
Cleveland,39,NA,12,41.498235,-81.172626,0,0,1,0,1,0.5,43.45105246
Cleveland,39,NA,13,41.498235,-81.172626,0,0,1,0,2,1,43.45105246
Cleveland,39,NA,14,41.498235,-81.172626,1,1,1,0,0,0,43.45105246
Cleveland,4,NA,1,41.505819,-81.67719,0,1,1,0.5,2,1.25,1.60217834
Cleveland,4,NA,2,41.505819,-81.67719,0,0,1,3,3,3,1.60217834
Cleveland,4,NA,3,41.505819,-81.67719,0,0,1,0,0,0,1.60217834
Cleveland,4,NA,4,41.505819,-81.67719,0,0,1,0,47,23.5,1.60217834
Cleveland,4,NA,5,41.505819,-81.67719,0,1,1,0,2,1,1.60217834
Cleveland,4,NA,6,41.505819,-81.67719,1,1,1,32,16,24,1.60217834
Cleveland,4,NA,7,41.505819,-81.67719,0,0,1,0,45,22.5,1.60217834
Cleveland,4,NA,8,41.505819,-81.67719,1,1,1,2,0,1,1.60217834
Cleveland,4,NA,9,41.505819,-81.67719,0,0,0,2,0,1,1.60217834
Cleveland,4,NA,10,41.505819,-81.67719,1,1,1,1,33,17,1.60217834
Cleveland,4,NA,11,41.505819,-81.67719,0,1,1,9,1,5,1.60217834
Cleveland,4,NA,12,41.505819,-81.67719,0,0,1,0,2,1,1.60217834
Cleveland,4,NA,13,41.505819,-81.67719,0,0,1,0,2.5,1.25,1.60217834
Cleveland,4,NA,14,41.505819,-81.67719,0,0,1,0,2,1,1.60217834
Cleveland,4,NA,15,41.505819,-81.67719,0,0,0,0,0,0,1.60217834
Cleveland,40,NA,1,41.496893,-81.153274,1,1,1,0,1,0.5,45.06381877
Cleveland,40,NA,2,41.496893,-81.153274,1,1,1,0,0,0,45.06381877
Cleveland,40,NA,3,41.496893,-81.153274,1,1,1,0,2,1,45.06381877
Cleveland,40,NA,4,41.496893,-81.153274,1,1,1,0,8,4,45.06381877
Cleveland,40,NA,5,41.496893,-81.153274,0,0,1,0,10,5,45.06381877
Cleveland,40,NA,6,41.496893,-81.153274,0,0,0,5,2,3.5,45.06381877
Cleveland,40,NA,7,41.496893,-81.153274,1,1,1,0,0,0,45.06381877
Cleveland,40,NA,8,41.496893,-81.153274,0,0,1,0,6,3,45.06381877
Cleveland,40,NA,9,41.496893,-81.153274,1,1,1,0,0,0,45.06381877
Cleveland,40,NA,10,41.496893,-81.153274,0,0,0,3,6,4.5,45.06381877
Cleveland,40,NA,11,41.496893,-81.153274,1,1,1,0,6,3,45.06381877
Cleveland,40,NA,12,41.496893,-81.153274,1,1,1,0,2,1,45.06381877
Cleveland,40,NA,13,41.496893,-81.153274,1,1,1,0.5,0,0.25,45.06381877
Cleveland,40,NA,14,41.496893,-81.153274,0,0,1,0,0,0,45.06381877
Cleveland,40,NA,15,41.496893,-81.153274,0,0,0,0,0,0,45.06381877
Cleveland,5,NA,1,41.501417,-81.667019,0,0,1,0,0,0,2.288938745
Cleveland,5,NA,2,41.501417,-81.667019,0,0,1,3,3,3,2.288938745
Cleveland,5,NA,3,41.501417,-81.667019,0,0,1,5,4,4.5,2.288938745
Cleveland,5,NA,4,41.501417,-81.667019,0,0,1,0,2.5,1.25,2.288938745
Cleveland,5,NA,5,41.501417,-81.667019,0,1,0,0,0,0,2.288938745
Cleveland,5,NA,6,41.501417,-81.667019,0,0,1,1,2,1.5,2.288938745
Cleveland,5,NA,7,41.501417,-81.667019,0,1,1,34,3,18.5,2.288938745
Cleveland,5,NA,8,41.501417,-81.667019,0,0,1,2,3,2.5,2.288938745
Cleveland,5,NA,9,41.501417,-81.667019,0,0,0,0,0,0,2.288938745
Cleveland,5,NA,10,41.501417,-81.667019,0,0,1,0,48,24,2.288938745
Cleveland,5,NA,11,41.501417,-81.667019,0,0,1,35,66,50.5,2.288938745
Cleveland,5,NA,12,41.501417,-81.667019,0,1,0,8,0,4,2.288938745
Cleveland,5,NA,13,41.501417,-81.667019,0,0,1,0,6,3,2.288938745
Cleveland,5,NA,14,41.501417,-81.667019,0,0,1,4,7,5.5,2.288938745
Cleveland,6,NA,1,41.501584,-81.654977,0,0,1,0,1,0.5,3.289526706
Cleveland,6,NA,2,41.501584,-81.654977,0,0,0,0,0,0,3.289526706
Cleveland,6,NA,3,41.501584,-81.654977,0,0,1,0,0,0,3.289526706
Cleveland,6,NA,4,41.501584,-81.654977,1,1,1,6,40,23,3.289526706
Cleveland,6,NA,5,41.501584,-81.654977,1,1,1,0,2,1,3.289526706
Cleveland,6,NA,6,41.501584,-81.654977,1,1,1,1,5,3,3.289526706
Cleveland,6,NA,7,41.501584,-81.654977,0,0,1,7,4,5.5,3.289526706
Cleveland,6,NA,8,41.501584,-81.654977,1,1,1,3,6,4.5,3.289526706
Cleveland,6,NA,9,41.501584,-81.654977,0,0,1,0,0,0,3.289526706
Cleveland,6,NA,10,41.501584,-81.654977,1,1,1,0,0,0,3.289526706
Cleveland,6,NA,11,41.501584,-81.654977,0,0,1,0,0,0,3.289526706
Cleveland,6,NA,12,41.501584,-81.654977,0,0,1,1,28,14.5,3.289526706
Cleveland,6,NA,13,41.501584,-81.654977,0,0,1,0,3,1.5,3.289526706
Cleveland,6,NA,14,41.501584,-81.654977,0,1,0,0,0,0,3.289526706
Cleveland,6,NA,15,41.501584,-81.654977,0,0,1,0,0,0,3.289526706
Cleveland,7,NA,1,41.501469,-81.645705,0,0,0,1,6,3.5,4.059090469
Cleveland,7,NA,2,41.501469,-81.645705,1,1,1,1,0,0.5,4.059090469
Cleveland,7,NA,3,41.501469,-81.645705,0,0,0,0,0.5,0.25,4.059090469
Cleveland,7,NA,4,41.501469,-81.645705,0,0,0,0,0,0,4.059090469
Cleveland,7,NA,5,41.501469,-81.645705,1,1,1,0,0.5,0.25,4.059090469
Cleveland,7,NA,6,41.501469,-81.645705,0,0,0,0,34,17,4.059090469
Cleveland,7,NA,7,41.501469,-81.645705,0,0,0,0,5,2.5,4.059090469
Cleveland,7,NA,8,41.501469,-81.645705,0,1,0,0,2.5,1.25,4.059090469
Cleveland,7,NA,9,41.501469,-81.645705,0,0,0,20,4,12,4.059090469
Cleveland,7,NA,10,41.501469,-81.645705,1,1,1,1,1,1,4.059090469
Cleveland,7,NA,11,41.501469,-81.645705,0,1,0,0,0,0,4.059090469
Cleveland,7,NA,12,41.501469,-81.645705,0,0,0,2,1,1.5,4.059090469
Cleveland,7,NA,13,41.501469,-81.645705,0,0,1,0.5,30,15.25,4.059090469
Cleveland,7,NA,14,41.501469,-81.645705,0,0,0,2,1,1.5,4.059090469
Cleveland,8,NA,1,41.501213,-81.634998,0,1,1,0,0,0,4.94821382
Cleveland,8,NA,2,41.501213,-81.634998,0,0,0,2,1,1.5,4.94821382
Cleveland,8,NA,3,41.501213,-81.634998,0,0,0,18,2,10,4.94821382
Cleveland,8,NA,4,41.501213,-81.634998,0,0,1,7,0,3.5,4.94821382
Cleveland,8,NA,5,41.501213,-81.634998,0,0,0,0,1,0.5,4.94821382
Cleveland,8,NA,6,41.501213,-81.634998,0,0,0,0,22,11,4.94821382
Cleveland,8,NA,7,41.501213,-81.634998,0,0,0,2,8,5,4.94821382
Cleveland,8,NA,8,41.501213,-81.634998,1,1,1,0.5,1,0.75,4.94821382
Cleveland,8,NA,9,41.501213,-81.634998,1,1,1,4,3,3.5,4.94821382
Cleveland,8,NA,10,41.501213,-81.634998,0,0,0,33,52,42.5,4.94821382
Cleveland,8,NA,11,41.501213,-81.634998,0,1,0,0,0,0,4.94821382
Cleveland,8,NA,12,41.501213,-81.634998,1,1,1,0,4,2,4.94821382
Cleveland,8,NA,13,41.501213,-81.634998,0,0,1,0,6,3,4.94821382
Cleveland,8,NA,14,41.501213,-81.634998,1,1,1,0,0,0,4.94821382
Cleveland,8,NA,15,41.501213,-81.634998,1,1,1,2,4,3,4.94821382
Cleveland,9,NA,1,41.500976,-81.614077,0,1,0,0,0,0,6.688577318
Cleveland,9,NA,2,41.500976,-81.614077,0,0,0,0,0,0,6.688577318
Cleveland,9,NA,3,41.500976,-81.614077,0,0,0,3,1,2,6.688577318
Cleveland,9,NA,4,41.500976,-81.614077,1,1,1,2,0,1,6.688577318
Cleveland,9,NA,5,41.500976,-81.614077,0,1,0,0,28,14,6.688577318
Cleveland,9,NA,6,41.500976,-81.614077,0,1,0,0,7,3.5,6.688577318
Cleveland,9,NA,7,41.500976,-81.614077,0,0,0,38,2,20,6.688577318
Cleveland,9,NA,8,41.500976,-81.614077,0,0,1,7,2,4.5,6.688577318
Cleveland,9,NA,9,41.500976,-81.614077,1,1,1,0,0,0,6.688577318
Cleveland,9,NA,10,41.500976,-81.614077,0,0,0,8,1,4.5,6.688577318
Cleveland,9,NA,11,41.500976,-81.614077,0,0,0,0,9,4.5,6.688577318
Cleveland,9,NA,12,41.500976,-81.614077,1,1,1,0,2,1,6.688577318
Cleveland,9,NA,13,41.500976,-81.614077,0,1,0,3,5,4,6.688577318
Cleveland,9,NA,14,41.500976,-81.614077,1,1,1,0,0,0,6.688577318
Cleveland,9,NA,15,41.500976,-81.614077,0,0,1,11,32,21.5,6.688577318
Detroit,1,NA,1,41.945849,-83.559168,0,NA,NA,0,0,0,60.25155242
Detroit,1,NA,2,41.945849,-83.559168,0,NA,NA,14,64,39,60.25155242
Detroit,1,NA,3,41.945849,-83.559168,1,NA,NA,0,33,16.5,60.25155242
Detroit,1,NA,4,41.945849,-83.559168,1,NA,NA,0,0,0,60.25155242
Detroit,1,NA,5,41.945849,-83.559168,1,NA,NA,0,0,0,60.25155242
Detroit,1,NA,6,41.945849,-83.559168,1,NA,NA,3,28,15.5,60.25155242
Detroit,1,NA,7,41.945849,-83.559168,0,NA,NA,0,3,1.5,60.25155242
Detroit,1,NA,8,41.945849,-83.559168,1,NA,NA,4,10,7,60.25155242
Detroit,1,NA,9,41.945849,-83.559168,0,NA,NA,3,0,1.5,60.25155242
Detroit,1,NA,10,41.945849,-83.559168,1,NA,NA,4,0,2,60.25155242
Detroit,1,NA,11,41.945849,-83.559168,0,NA,NA,0,8,4,60.25155242
Detroit,1,NA,12,41.945849,-83.559168,1,NA,NA,5,2,3.5,60.25155242
Detroit,1,NA,13,41.945849,-83.559168,0,NA,NA,4,0,2,60.25155242
Detroit,1,NA,14,41.945849,-83.559168,0,NA,NA,0,6,3,60.25155242
Detroit,1,NA,15,41.945849,-83.559168,0,NA,NA,0,3,1.5,60.25155242
Detroit,10,NA,1,42.072938,-83.45756,1,NA,NA,18,68,43,44.46069805
Detroit,10,NA,2,42.072938,-83.45756,0,NA,NA,3,0,1.5,44.46069805
Detroit,10,NA,3,42.072938,-83.45756,0,NA,NA,0,7,3.5,44.46069805
Detroit,10,NA,4,42.072938,-83.45756,1,NA,NA,16,24,20,44.46069805
Detroit,10,NA,5,42.072938,-83.45756,1,NA,NA,4,4,4,44.46069805
Detroit,10,NA,6,42.072938,-83.45756,1,NA,NA,0,8,4,44.46069805
Detroit,10,NA,7,42.072938,-83.45756,1,NA,NA,18,16,17,44.46069805
Detroit,10,NA,8,42.072938,-83.45756,0,NA,NA,0,8,4,44.46069805
Detroit,10,NA,9,42.072938,-83.45756,0,NA,NA,15,4,9.5,44.46069805
Detroit,10,NA,10,42.072938,-83.45756,0,NA,NA,0,2,1,44.46069805
Detroit,10,NA,11,42.072938,-83.45756,1,NA,NA,4,6,5,44.46069805
Detroit,10,NA,12,42.072938,-83.45756,0,NA,NA,25,4,14.5,44.46069805
Detroit,10,NA,13,42.072938,-83.45756,0,NA,NA,0,3,1.5,44.46069805
Detroit,10,NA,14,42.072938,-83.45756,0,NA,NA,16,6,11,44.46069805
Detroit,10,NA,15,42.072938,-83.45756,0,NA,NA,4,4,4,44.46069805
Detroit,11,NA,1,42.073288,-83.430717,0,NA,NA,0,0,0,42.77147768
Detroit,11,NA,2,42.073288,-83.430717,0,NA,NA,0,0,0,42.77147768
Detroit,11,NA,3,42.073288,-83.430717,0,NA,NA,0,60,30,42.77147768
Detroit,11,NA,4,42.073288,-83.430717,1,NA,NA,0,2,1,42.77147768
Detroit,11,NA,5,42.073288,-83.430717,0,NA,NA,0,0,0,42.77147768
Detroit,11,NA,6,42.073288,-83.430717,1,NA,NA,0,0,0,42.77147768
Detroit,11,NA,7,42.073288,-83.430717,0,NA,NA,1,7,4,42.77147768
Detroit,11,NA,8,42.073288,-83.430717,0,NA,NA,1,0,0.5,42.77147768
Detroit,11,NA,9,42.073288,-83.430717,0,NA,NA,16,5,10.5,42.77147768
Detroit,11,NA,10,42.073288,-83.430717,1,NA,NA,0,1,0.5,42.77147768
Detroit,11,NA,11,42.073288,-83.430717,0,NA,NA,0,0,0,42.77147768
Detroit,11,NA,12,42.073288,-83.430717,0,NA,NA,0,0,0,42.77147768
Detroit,11,NA,13,42.073288,-83.430717,0,NA,NA,0,6,3,42.77147768
Detroit,11,NA,14,42.073288,-83.430717,1,NA,NA,2,0,1,42.77147768
Detroit,11,NA,15,42.073288,-83.430717,0,NA,NA,0,0,0,42.77147768
Detroit,12,NA,1,42.087588,-83.425927,1,NA,NA,12,8,10,41.4192817
Detroit,12,NA,2,42.087588,-83.425927,0,NA,NA,0,4,2,41.4192817
Detroit,12,NA,3,42.087588,-83.425927,1,NA,NA,2,3,2.5,41.4192817
Detroit,12,NA,4,42.087588,-83.425927,0,NA,NA,2,22,12,41.4192817
Detroit,12,NA,5,42.087588,-83.425927,0,NA,NA,1,2,1.5,41.4192817
Detroit,12,NA,6,42.087588,-83.425927,1,NA,NA,0,0,0,41.4192817
Detroit,12,NA,7,42.087588,-83.425927,0,NA,NA,1,9,5,41.4192817
Detroit,12,NA,8,42.087588,-83.425927,0,NA,NA,0,5,2.5,41.4192817
Detroit,12,NA,9,42.087588,-83.425927,0,NA,NA,8,30,19,41.4192817
Detroit,12,NA,10,42.087588,-83.425927,0,NA,NA,16,94,55,41.4192817
Detroit,12,NA,11,42.087588,-83.425927,0,NA,NA,1,10,5.5,41.4192817
Detroit,12,NA,12,42.087588,-83.425927,0,NA,NA,50,35,42.5,41.4192817
Detroit,12,NA,13,42.087588,-83.425927,0,NA,NA,0,3,1.5,41.4192817
Detroit,12,NA,14,42.087588,-83.425927,1,NA,NA,4,2,3,41.4192817
Detroit,12,NA,15,42.087588,-83.425927,0,NA,NA,0,2,1,41.4192817
Detroit,13,NA,1,42.093644,-83.405507,0,NA,NA,7,5,6,39.71043491
Detroit,13,NA,2,42.093644,-83.405507,0,NA,NA,3,5,4,39.71043491
Detroit,13,NA,3,42.093644,-83.405507,0,NA,NA,0,4,2,39.71043491
Detroit,13,NA,4,42.093644,-83.405507,1,NA,NA,0,2,1,39.71043491
Detroit,13,NA,5,42.093644,-83.405507,0,NA,NA,14,6,10,39.71043491
Detroit,13,NA,6,42.093644,-83.405507,0,NA,NA,4,4,4,39.71043491
Detroit,13,NA,7,42.093644,-83.405507,1,NA,NA,1,2,1.5,39.71043491
Detroit,13,NA,8,42.093644,-83.405507,0,NA,NA,0,1,0.5,39.71043491
Detroit,13,NA,9,42.093644,-83.405507,0,NA,NA,0,2,1,39.71043491
Detroit,13,NA,10,42.093644,-83.405507,1,NA,NA,1,0,0.5,39.71043491
Detroit,13,NA,11,42.093644,-83.405507,0,NA,NA,0,18,9,39.71043491
Detroit,13,NA,12,42.093644,-83.405507,0,NA,NA,0,2,1,39.71043491
Detroit,13,NA,13,42.093644,-83.405507,0,NA,NA,3,0,1.5,39.71043491
Detroit,13,NA,14,42.093644,-83.405507,1,NA,NA,6,1,3.5,39.71043491
Detroit,13,NA,15,42.093644,-83.405507,0,NA,NA,4,9,6.5,39.71043491
Detroit,14,NA,1,42.093842,-83.372881,0,NA,NA,0,2,1,37.73263388
Detroit,14,NA,2,42.093842,-83.372881,0,NA,NA,0,2,1,37.73263388
Detroit,14,NA,3,42.093842,-83.372881,0,NA,NA,12,0,6,37.73263388
Detroit,14,NA,4,42.093842,-83.372881,0,NA,NA,0,2,1,37.73263388
Detroit,14,NA,5,42.093842,-83.372881,0,NA,NA,0,2,1,37.73263388
Detroit,14,NA,6,42.093842,-83.372881,0,NA,NA,0,0,0,37.73263388
Detroit,14,NA,7,42.093842,-83.372881,1,NA,NA,0,2,1,37.73263388
Detroit,14,NA,8,42.093842,-83.372881,0,NA,NA,1,4,2.5,37.73263388
Detroit,14,NA,9,42.093842,-83.372881,1,NA,NA,0,0,0,37.73263388
Detroit,14,NA,10,42.093842,-83.372881,0,NA,NA,0,1,0.5,37.73263388
Detroit,14,NA,11,42.093842,-83.372881,0,NA,NA,0,16,8,37.73263388
Detroit,14,NA,12,42.093842,-83.372881,0,NA,NA,6,2,4,37.73263388
Detroit,14,NA,13,42.093842,-83.372881,1,NA,NA,0,34,17,37.73263388
Detroit,14,NA,14,42.093842,-83.372881,0,NA,NA,2,2,2,37.73263388
Detroit,14,NA,15,42.093842,-83.372881,0,NA,NA,0,4,2,37.73263388
Detroit,15,NA,1,42.093975,-83.343918,0,NA,NA,0,6,3,36.05735816
Detroit,15,NA,2,42.093975,-83.343918,0,NA,NA,16,82,49,36.05735816
Detroit,15,NA,3,42.093975,-83.343918,0,NA,NA,0,12,6,36.05735816
Detroit,15,NA,4,42.093975,-83.343918,0,NA,NA,0,1,0.5,36.05735816
Detroit,15,NA,5,42.093975,-83.343918,0,NA,NA,0,0,0,36.05735816
Detroit,15,NA,6,42.093975,-83.343918,0,NA,NA,0,0,0,36.05735816
Detroit,15,NA,7,42.093975,-83.343918,0,NA,NA,0,1,0.5,36.05735816
Detroit,15,NA,8,42.093975,-83.343918,0,NA,NA,4,0,2,36.05735816
Detroit,15,NA,9,42.093975,-83.343918,0,NA,NA,0,52,26,36.05735816
Detroit,15,NA,10,42.093975,-83.343918,0,NA,NA,0,0,0,36.05735816
Detroit,15,NA,11,42.093975,-83.343918,0,NA,NA,1,0,0.5,36.05735816
Detroit,15,NA,12,42.093975,-83.343918,0,NA,NA,0,0,0,36.05735816
Detroit,15,NA,13,42.093975,-83.343918,0,NA,NA,0,0,0,36.05735816
Detroit,15,NA,14,42.093975,-83.343918,0,NA,NA,0,40,20,36.05735816
Detroit,15,NA,15,42.093975,-83.343918,0,NA,NA,0,8,4,36.05735816
Detroit,16,NA,1,42.094103,-83.319385,1,NA,NA,0,4,2,34.7020838
Detroit,16,NA,2,42.094103,-83.319385,0,NA,NA,3,1,2,34.7020838
Detroit,16,NA,3,42.094103,-83.319385,0,NA,NA,33,6,19.5,34.7020838
Detroit,16,NA,4,42.094103,-83.319385,0,NA,NA,0,0,0,34.7020838
Detroit,16,NA,5,42.094103,-83.319385,1,NA,NA,6,0,3,34.7020838
Detroit,16,NA,6,42.094103,-83.319385,1,NA,NA,0,0,0,34.7020838
Detroit,16,NA,7,42.094103,-83.319385,1,NA,NA,0,0,0,34.7020838
Detroit,16,NA,8,42.094103,-83.319385,1,NA,NA,3,0,1.5,34.7020838
Detroit,16,NA,9,42.094103,-83.319385,0,NA,NA,0,0.5,0.25,34.7020838
Detroit,16,NA,10,42.094103,-83.319385,0,NA,NA,0,1,0.5,34.7020838
Detroit,16,NA,11,42.094103,-83.319385,0,NA,NA,3,4,3.5,34.7020838
Detroit,16,NA,12,42.094103,-83.319385,0,NA,NA,3,1,2,34.7020838
Detroit,16,NA,13,42.094103,-83.319385,0,NA,NA,0,0.5,0.25,34.7020838
Detroit,16,NA,14,42.094103,-83.319385,0,NA,NA,2,2,2,34.7020838
Detroit,16,NA,15,42.094103,-83.319385,0,NA,NA,0,3,1.5,34.7020838
Detroit,17,NA,1,42.094692,-83.294274,0,NA,NA,1,6,3.5,33.34435703
Detroit,17,NA,2,42.094692,-83.294274,0,NA,NA,0,8,4,33.34435703
Detroit,17,NA,3,42.094692,-83.294274,1,NA,NA,0.5,4,2.25,33.34435703
Detroit,17,NA,4,42.094692,-83.294274,0,NA,NA,0,1,0.5,33.34435703
Detroit,17,NA,5,42.094692,-83.294274,0,NA,NA,3,0,1.5,33.34435703
Detroit,17,NA,6,42.094692,-83.294274,0,NA,NA,0,0.5,0.25,33.34435703
Detroit,17,NA,7,42.094692,-83.294274,0,NA,NA,0,0,0,33.34435703
Detroit,17,NA,8,42.094692,-83.294274,1,NA,NA,0,0,0,33.34435703
Detroit,17,NA,9,42.094692,-83.294274,0,NA,NA,2,0,1,33.34435703
Detroit,17,NA,10,42.094692,-83.294274,0,NA,NA,0,0,0,33.34435703
Detroit,17,NA,11,42.094692,-83.294274,1,NA,NA,0,1,0.5,33.34435703
Detroit,17,NA,12,42.094692,-83.294274,0,NA,NA,1,1,1,33.34435703
Detroit,17,NA,13,42.094692,-83.294274,0,NA,NA,0,1,0.5,33.34435703
Detroit,17,NA,14,42.094692,-83.294274,0,NA,NA,2,2.5,2.25,33.34435703
Detroit,17,NA,15,42.094692,-83.294274,0,NA,NA,0,2,1,33.34435703
Detroit,18,NA,1,42.111556,-83.283384,0,NA,NA,0.5,16,8.25,31.31498462
Detroit,18,NA,2,42.111556,-83.283384,1,NA,NA,0,0,0,31.31498462
Detroit,18,NA,3,42.111556,-83.283384,0,NA,NA,0,1,0.5,31.31498462
Detroit,18,NA,4,42.111556,-83.283384,1,NA,NA,4,2,3,31.31498462
Detroit,18,NA,5,42.111556,-83.283384,0,NA,NA,0,8,4,31.31498462
Detroit,18,NA,6,42.111556,-83.283384,0,NA,NA,4,2,3,31.31498462
Detroit,18,NA,7,42.111556,-83.283384,1,NA,NA,0,0,0,31.31498462
Detroit,18,NA,8,42.111556,-83.283384,0,NA,NA,0,0.5,0.25,31.31498462
Detroit,18,NA,9,42.111556,-83.283384,1,NA,NA,0,0,0,31.31498462
Detroit,18,NA,10,42.111556,-83.283384,1,NA,NA,0,3,1.5,31.31498462
Detroit,18,NA,11,42.111556,-83.283384,0,NA,NA,0,1,0.5,31.31498462
Detroit,18,NA,12,42.111556,-83.283384,0,NA,NA,0,0,0,31.31498462
Detroit,18,NA,13,42.111556,-83.283384,0,NA,NA,0,0,0,31.31498462
Detroit,18,NA,14,42.111556,-83.283384,0,NA,NA,17,0,8.5,31.31498462
Detroit,18,NA,15,42.111556,-83.283384,0,NA,NA,0,16,8,31.31498462
Detroit,19,NA,1,42.128548,-83.272336,0,NA,NA,0,0,0,29.27356169
Detroit,19,NA,2,42.128548,-83.272336,0,NA,NA,11,25,18,29.27356169
Detroit,19,NA,3,42.128548,-83.272336,0,NA,NA,0,3,1.5,29.27356169
Detroit,19,NA,4,42.128548,-83.272336,0,NA,NA,0,0,0,29.27356169
Detroit,19,NA,5,42.128548,-83.272336,1,NA,NA,0.5,4,2.25,29.27356169
Detroit,19,NA,6,42.128548,-83.272336,1,NA,NA,0,6,3,29.27356169
Detroit,19,NA,7,42.128548,-83.272336,1,NA,NA,6,6,6,29.27356169
Detroit,19,NA,8,42.128548,-83.272336,0,NA,NA,0,0.5,0.25,29.27356169
Detroit,19,NA,9,42.128548,-83.272336,1,NA,NA,0.5,0,0.25,29.27356169
Detroit,19,NA,10,42.128548,-83.272336,1,NA,NA,2,0,1,29.27356169
Detroit,19,NA,11,42.128548,-83.272336,1,NA,NA,34,2,18,29.27356169
Detroit,19,NA,12,42.128548,-83.272336,0,NA,NA,0,9,4.5,29.27356169
Detroit,19,NA,13,42.128548,-83.272336,1,NA,NA,1,3,2,29.27356169
