continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating
ASI,Kunming,1,13,u,Kunming_1_13,NA,NA,4.72,NA,NA,a,2
ASI,Kunming,1,16,u,Kunming_1_16,NA,NA,3.54,NA,NA,b,2
ASI,Kunming,2,1,u,Kunming_2_1,NA,NA,0,NA,NA,c,2
ASI,Kunming,2,3,u,Kunming_2_3,NA,NA,6.34,NA,NA,d,2
ASI,Kunming,2,4,u,Kunming_2_4,NA,NA,4.86,NA,NA,e,2
ASI,Kunming,2,6,u,Kunming_2_6,NA,NA,9.16,NA,NA,f,2
ASI,Kunming,2,7,u,Kunming_2_7,NA,NA,14,NA,NA,g,2
ASI,Kunming,2,9,u,Kunming_2_9,NA,NA,4.82,NA,NA,h,2
ASI,Kunming,2,11,u,Kunming_2_11,NA,NA,29.6,NA,NA,a,3
ASI,Kunming,2,12,u,Kunming_2_12,NA,NA,34.6,NA,NA,b,3
ASI,Kunming,2,13,u,Kunming_2_13,NA,NA,0,NA,NA,c,3
ASI,Kunming,2,15,u,Kunming_2_15,NA,NA,0,NA,NA,d,3
ASI,Kunming,3,1,u,Kunming_3_1,NA,NA,4.98,NA,NA,e,3
ASI,Kunming,3,4,u,Kunming_3_4,NA,NA,0,NA,NA,f,3
ASI,Kunming,3,5,u,Kunming_3_5,NA,NA,0,NA,NA,g,3
ASI,Kunming,3,6,u,Kunming_3_6,NA,NA,0,NA,NA,h,3
ASI,Kunming,3,7,u,Kunming_3_7,NA,NA,4.96,NA,NA,a,4
ASI,Kunming,3,8,u,Kunming_3_8,NA,NA,6.12,NA,NA,b,4
ASI,Kunming,3,11,u,Kunming_3_11,NA,NA,0,NA,NA,c,4
ASI,Kunming,3,12,u,Kunming_3_12,NA,NA,0,NA,NA,d,4
ASI,Kunming,3,15,u,Kunming_3_15,NA,NA,4.94,NA,NA,e,4
ASI,Kunming,3,16,u,Kunming_3_16,NA,NA,25.6,NA,NA,f,4
ASI,Kunming,4,4,u,Kunming_4_4,NA,NA,63.6,NA,NA,g,4
ASI,Kunming,4,5,u,Kunming_4_5,NA,NA,22.6,NA,NA,h,4
ASI,Kunming,4,7,u,Kunming_4_7,NA,NA,33,NA,NA,a,5
ASI,Kunming,4,8,u,Kunming_4_8,NA,NA,27.8,NA,NA,b,5
ASI,Kunming,4,10,u,Kunming_4_10,NA,NA,11.2,NA,NA,c,5
ASI,Kunming,4,11,u,Kunming_4_11,NA,NA,13.9,NA,NA,d,5
ASI,Kunming,4,12,u,Kunming_4_12,NA,NA,7.88,NA,NA,e,5
ASI,Kunming,4,13,u,Kunming_4_13,NA,NA,21.4,NA,NA,f,5
ASI,Kunming,4,15,u,Kunming_4_15,NA,NA,24.6,NA,NA,g,5
ASI,Kunming,5,2,u,Kunming_5_2,NA,NA,3.96,NA,NA,h,5
ASI,Kunming,5,5,u,Kunming_5_5,NA,NA,10.1,NA,NA,a,6
ASI,Kunming,5,7,u,Kunming_5_7,NA,NA,26.2,NA,NA,b,6
ASI,Kunming,5,9,u,Kunming_5_9,NA,NA,12.3,NA,NA,c,6
ASI,Kunming,5,10,u,Kunming_5_10,NA,NA,12.5,NA,NA,d,6
ASI,Kunming,5,11,u,Kunming_5_11,NA,NA,8.68,NA,NA,e,6
ASI,Kunming,5,13,u,Kunming_5_13,NA,NA,53.4,NA,NA,f,6
ASI,Kunming,5,14,u,Kunming_5_14,NA,NA,39.8,NA,NA,g,6
ASI,Kunming,5,16,u,Kunming_5_16,NA,NA,0,NA,NA,h,6
ASI,Kunming,46,1,r,Kunming_46_1,NA,NA,13.1,NA,NA,a,7
ASI,Kunming,46,3,r,Kunming_46_3,NA,NA,3.8,NA,NA,b,7
ASI,Kunming,46,4,r,Kunming_46_4,NA,NA,20.8,NA,NA,c,7
ASI,Kunming,46,5,r,Kunming_46_5,NA,NA,10.6,NA,NA,d,7
ASI,Kunming,46,6,r,Kunming_46_6,NA,NA,13.7,NA,NA,e,7
ASI,Kunming,46,7,r,Kunming_46_7,NA,NA,45.2,NA,NA,f,7
ASI,Kunming,46,9,r,Kunming_46_9,NA,NA,0,NA,NA,g,7
ASI,Kunming,46,11,r,Kunming_46_11,NA,NA,4,NA,NA,h,7
ASI,Kunming,46,12,r,Kunming_46_12,NA,NA,7.42,NA,NA,a,8
ASI,Kunming,46,14,r,Kunming_46_14,NA,NA,5.3,NA,NA,b,8
ASI,Kunming,47,1,r,Kunming_47_1,NA,NA,9.06,NA,NA,c,8
ASI,Kunming,47,2,r,Kunming_47_2,NA,NA,8.14,NA,NA,d,8
ASI,Kunming,47,6,r,Kunming_47_6,NA,NA,0,NA,NA,e,8
ASI,Kunming,47,7,r,Kunming_47_7,NA,NA,35.6,NA,NA,f,8
ASI,Kunming,47,8,r,Kunming_47_8,NA,NA,15.3,NA,NA,g,8
ASI,Kunming,47,9,r,Kunming_47_9,NA,NA,27.4,NA,NA,h,8
ASI,Kunming,47,12,r,Kunming_47_12,NA,NA,0,NA,NA,a,9
ASI,Kunming,47,13,r,Kunming_47_13,NA,NA,7.46,NA,NA,b,9
ASI,Kunming,47,15,r,Kunming_47_15,NA,NA,0,NA,NA,c,9
ASI,Kunming,48,1,r,Kunming_48_1,NA,NA,12.1,NA,NA,d,9
ASI,Kunming,48,3,r,Kunming_48_3,NA,NA,3.8,NA,NA,e,9
ASI,Kunming,48,6,r,Kunming_48_6,NA,NA,8.32,NA,NA,f,9
ASI,Kunming,48,9,r,Kunming_48_9,NA,NA,0,NA,NA,g,9
ASI,Kunming,48,10,r,Kunming_48_10,NA,NA,0,NA,NA,h,9
ASI,Kunming,48,11,r,Kunming_48_11,NA,NA,0,NA,NA,a,10
ASI,Kunming,48,12,r,Kunming_48_12,NA,NA,3.36,NA,NA,b,10
ASI,Kunming,48,13,r,Kunming_48_13,NA,NA,7.52,NA,NA,c,10
ASI,Kunming,48,14,r,Kunming_48_14,NA,NA,24.2,NA,NA,d,10
ASI,Kunming,48,15,r,Kunming_48_15,NA,NA,10.3,NA,NA,e,10
ASI,Kunming,49,2,r,Kunming_49_2,NA,NA,4.36,NA,NA,f,10
ASI,Kunming,49,3,r,Kunming_49_3,NA,NA,18.1,NA,NA,g,10
ASI,Kunming,49,5,r,Kunming_49_5,NA,NA,0,NA,NA,h,10
ASI,Kunming,49,6,r,Kunming_49_6,NA,NA,0,NA,NA,a,11
ASI,Kunming,49,8,r,Kunming_49_8,NA,NA,32.6,NA,NA,b,11
ASI,Kunming,49,9,r,Kunming_49_9,NA,NA,7.58,NA,NA,c,11
ASI,Kunming,49,11,r,Kunming_49_11,NA,NA,0,NA,NA,d,11
ASI,Kunming,49,12,r,Kunming_49_12,NA,NA,12.7,NA,NA,e,11
ASI,Kunming,49,13,r,Kunming_49_13,NA,NA,16.9,NA,NA,f,11
ASI,Kunming,49,16,r,Kunming_49_16,NA,NA,20.4,NA,NA,g,11
ASI,Kunming,50,1,r,Kunming_50_1,NA,NA,2.52,NA,NA,h,11
ASI,Kunming,50,3,r,Kunming_50_3,NA,NA,18.7,NA,NA,a,12
ASI,Kunming,50,5,r,Kunming_50_5,NA,NA,33.6,NA,NA,b,12
ASI,Kunming,50,6,r,Kunming_50_6,NA,NA,0,NA,NA,c,12
ASI,Kunming,50,7,r,Kunming_50_7,NA,NA,12.8,NA,NA,d,12
ASI,Kunming,50,8,r,Kunming_50_8,NA,NA,17.9,NA,NA,e,12
ASI,Kunming,50,9,r,Kunming_50_9,NA,NA,11.7,NA,NA,f,12
ASI,Kunming,50,10,r,Kunming_50_10,NA,NA,16.6,NA,NA,g,12
ASI,Kunming,50,15,r,Kunming_50_15,NA,NA,2.68,NA,NA,h,12
ASI,Kyoto,1,1,u,Kyoto_1_1,6.9,NA,NA,a,1,NA,NA
ASI,Kyoto,1,6,u,Kyoto_1_6,0,NA,NA,b,1,NA,NA
ASI,Kyoto,1,12,u,Kyoto_1_12,0,NA,NA,c,1,NA,NA
ASI,Kyoto,1,14,u,Kyoto_1_14,3.3,NA,3.82,d,1,e,7
ASI,Kyoto,1,16,u,Kyoto_1_16,0,NA,0,e,1,d,7
ASI,Kyoto,1,13,u,Kyoto_1_13,0,NA,0,f,1,c,7
ASI,Kyoto,1,3,u,Kyoto_1_3,9.9,NA,14,g,1,b,7
ASI,Kyoto,1,7,u,Kyoto_1_7,15.1,NA,4.44,h,1,a,7
ASI,Kyoto,1,19,u,Kyoto_1_19,0,NA,NA,a,2,NA,NA
ASI,Kyoto,2,1,u,Kyoto_2_1,0,NA,NA,b,2,NA,NA
ASI,Kyoto,2,15,u,Kyoto_2_15,2.22,NA,8.16,c,2,f,7
ASI,Kyoto,2,17,u,Kyoto_2_17,2.1,NA,0,d,2,g,7
ASI,Kyoto,2,8,u,Kyoto_2_8,0,NA,0,e,2,h,7
ASI,Kyoto,2,5,u,Kyoto_2_5,0,NA,0,f,2,a,8
ASI,Kyoto,2,4,u,Kyoto_2_4,0,NA,0,g,2,b,8
ASI,Kyoto,2,12,u,Kyoto_2_12,0,NA,NA,h,2,NA,NA
ASI,Kyoto,2,13,u,Kyoto_2_13,2.18,NA,NA,a,3,NA,NA
ASI,Kyoto,2,19,u,Kyoto_2_19,5.3,NA,NA,b,3,NA,NA
ASI,Kyoto,3,11,u,Kyoto_3_11,6.96,NA,NA,c,3,NA,NA
ASI,Kyoto,3,15,u,Kyoto_3_15,0,NA,0,d,3,c,8
ASI,Kyoto,3,12,u,Kyoto_3_12,0,NA,0,e,3,d,8
ASI,Kyoto,3,17,u,Kyoto_3_17,24.2,NA,NA,f,3,NA,NA
ASI,Kyoto,3,14,u,Kyoto_3_14,0,NA,0,g,3,e,8
ASI,Kyoto,3,20,u,Kyoto_3_20,0,NA,0,h,3,f,8
ASI,Kyoto,3,8,u,Kyoto_3_8,12,NA,3.7,a,4,g,8
ASI,Kyoto,3,9,u,Kyoto_3_9,4,NA,NA,b,4,NA,NA
ASI,Kyoto,3,7,u,Kyoto_3_7,8.1,NA,NA,c,4,NA,NA
ASI,Kyoto,3,2,u,Kyoto_3_2,0,NA,NA,d,4,NA,NA
ASI,Kyoto,4,1,u,Kyoto_4_1,2.4,NA,NA,e,4,NA,NA
ASI,Kyoto,4,2,u,Kyoto_4_2,0,NA,16,f,4,h,8
ASI,Kyoto,4,3,u,Kyoto_4_3,0,NA,0,g,4,a,9
ASI,Kyoto,4,6,u,Kyoto_4_6,0,NA,14.2,h,4,b,9
ASI,Kyoto,4,8,u,Kyoto_4_8,0,NA,27.6,a,5,c,9
ASI,Kyoto,4,17,u,Kyoto_4_17,0,NA,0,b,5,d,9
ASI,Kyoto,4,20,u,Kyoto_4_20,0,NA,NA,c,5,NA,NA
ASI,Kyoto,4,16,u,Kyoto_4_16,0,NA,NA,d,5,NA,NA
ASI,Kyoto,4,14,u,Kyoto_4_14,9.78,NA,NA,e,5,NA,NA
ASI,Kyoto,4,12,u,Kyoto_4_12,0,NA,NA,f,5,NA,NA
ASI,Kyoto,5,15,u,Kyoto_5_15,0,NA,NA,g,5,NA,NA
ASI,Kyoto,5,8,u,Kyoto_5_8,0,NA,22.6,h,5,e,9
ASI,Kyoto,5,20,u,Kyoto_5_20,0,NA,14.3,a,6,f,9
ASI,Kyoto,5,4,u,Kyoto_5_4,0,NA,NA,b,6,NA,NA
ASI,Kyoto,5,9,u,Kyoto_5_9,25.6,NA,21,c,6,g,9
ASI,Kyoto,5,14,u,Kyoto_5_14,0,NA,0,d,6,h,9
ASI,Kyoto,5,6,u,Kyoto_5_6,0,NA,NA,e,6,NA,NA
ASI,Kyoto,5,13,u,Kyoto_5_13,13.7,NA,NA,f,6,NA,NA
ASI,Kyoto,5,7,u,Kyoto_5_7,0,NA,NA,g,6,NA,NA
ASI,Kyoto,5,2,u,Kyoto_5_2,0,NA,NA,h,6,NA,NA
ASI,Kyoto,21,4,r,Kyoto_21_4,8.7,NA,NA,a,7,NA,NA
ASI,Kyoto,21,5,r,Kyoto_21_5,4.3,NA,2.5,b,7,a,10
ASI,Kyoto,21,6,r,Kyoto_21_6,0,NA,0,c,7,b,10
ASI,Kyoto,21,19,r,Kyoto_21_19,0,NA,NA,d,7,NA,NA
ASI,Kyoto,21,10,r,Kyoto_21_10,0,NA,NA,e,7,NA,NA
ASI,Kyoto,21,12,r,Kyoto_21_12,0,NA,2.7,f,7,c,10
ASI,Kyoto,21,16,r,Kyoto_21_16,0,NA,0,g,7,d,10
ASI,Kyoto,21,1,r,Kyoto_21_1,0,NA,8.56,h,7,e,10
ASI,Kyoto,21,2,r,Kyoto_21_2,0,NA,NA,a,8,NA,NA
ASI,Kyoto,21,13,r,Kyoto_21_13,0,NA,NA,b,8,NA,NA
ASI,Kyoto,22,10,r,Kyoto_22_10,0,NA,0,c,8,f,10
ASI,Kyoto,22,6,r,Kyoto_22_6,0,NA,0,d,8,g,10
ASI,Kyoto,22,1,r,Kyoto_22_1,0,NA,0,e,8,h,10
ASI,Kyoto,22,4,r,Kyoto_22_4,11.9,NA,3.4,f,8,a,11
ASI,Kyoto,22,3,r,Kyoto_22_3,0,NA,19,g,8,b,11
ASI,Kyoto,22,2,r,Kyoto_22_2,0,NA,NA,h,8,NA,NA
ASI,Kyoto,22,20,r,Kyoto_22_20,0,NA,NA,a,9,NA,NA
ASI,Kyoto,22,19,r,Kyoto_22_19,9.16,NA,NA,b,9,NA,NA
ASI,Kyoto,22,14,r,Kyoto_22_14,0,NA,NA,c,9,NA,NA
ASI,Kyoto,22,11,r,Kyoto_22_11,0,NA,NA,d,9,NA,NA
ASI,Kyoto,23,11,r,Kyoto_23_11,6.9,NA,3.66,e,9,c,11
ASI,Kyoto,23,15,r,Kyoto_23_15,15.3,NA,62.8,f,9,d,11
ASI,Kyoto,23,13,r,Kyoto_23_13,0,NA,4.3,g,9,e,11
ASI,Kyoto,23,19,r,Kyoto_23_19,0,NA,20.2,h,9,f,11
ASI,Kyoto,23,18,r,Kyoto_23_18,0,NA,0,a,10,g,11
ASI,Kyoto,23,1,r,Kyoto_23_1,7,NA,2.7,b,10,h,11
ASI,Kyoto,23,3,r,Kyoto_23_3,0,NA,NA,c,10,NA,NA
ASI,Kyoto,23,2,r,Kyoto_23_2,0,NA,NA,d,10,NA,NA
ASI,Kyoto,23,8,r,Kyoto_23_8,2.6,NA,NA,e,10,NA,NA
ASI,Kyoto,24,16,r,Kyoto_24_16,25.2,NA,NA,f,10,NA,NA
ASI,Kyoto,24,3,r,Kyoto_24_3,0,NA,NA,g,10,NA,NA
ASI,Kyoto,24,11,r,Kyoto_24_11,0,NA,NA,h,10,NA,NA
ASI,Kyoto,24,2,r,Kyoto_24_2,0,NA,NA,a,11,NA,NA
ASI,Kyoto,24,12,r,Kyoto_24_12,0,NA,0,b,11,a,12
ASI,Kyoto,24,9,r,Kyoto_24_9,9.72,NA,5.78,c,11,b,12
ASI,Kyoto,24,7,r,Kyoto_24_7,6.76,NA,32.4,d,11,c,12
ASI,Kyoto,24,6,r,Kyoto_24_6,3,NA,37.8,e,11,d,12
ASI,Kyoto,24,5,r,Kyoto_24_5,22.6,NA,25.8,f,11,e,12
ASI,Kyoto,24,14,r,Kyoto_24_14,2.7,NA,NA,g,11,NA,NA
ASI,Kyoto,25,5,r,Kyoto_25_5,24,NA,NA,h,11,NA,NA
ASI,Kyoto,25,9,r,Kyoto_25_9,3.96,NA,NA,a,12,NA,NA
ASI,Kyoto,25,8,r,Kyoto_25_8,3.54,NA,0,b,12,h,12
ASI,Kyoto,25,16,r,Kyoto_25_16,19.9,NA,NA,c,12,NA,NA
ASI,Kyoto,25,11,r,Kyoto_25_11,7.1,NA,15.8,d,12,f,12
ASI,Kyoto,25,2,r,Kyoto_25_2,14.1,NA,NA,e,12,NA,NA
ASI,Kyoto,25,3,r,Kyoto_25_3,0,NA,NA,f,12,NA,NA
ASI,Kyoto,24,13,r,Kyoto_24_13,0,NA,NA,g,12,NA,NA
ASI,Kyoto,25,20,r,Kyoto_25_20,0,NA,6.44,h,12,g,12
EU,Landshut,1,1,r,Landshut_1_1,28.5,NA,NA,a,1,NA,NA
EU,Landshut,1,4,r,Landshut_1_4,30,NA,NA,b,1,NA,NA
EU,Landshut,1,5,r,Landshut_1_5,12.1,NA,NA,c,1,NA,NA
EU,Landshut,1,7,r,Landshut_1_7,23.6,NA,NA,d,1,NA,NA
EU,Landshut,1,8,r,Landshut_1_8,30,NA,NA,e,1,NA,NA
EU,Landshut,1,9,r,Landshut_1_9,10.4,NA,NA,f,1,NA,NA
EU,Landshut,1,11,r,Landshut_1_11,19.2,NA,NA,g,1,NA,NA
EU,Landshut,1,14,r,Landshut_1_14,15.3,NA,NA,h,1,NA,NA
EU,Landshut,1,15,r,Landshut_1_15,29.5,NA,NA,a,2,NA,NA
EU,Landshut,1,18,r,Landshut_1_18,19.2,NA,NA,b,2,NA,NA
EU,Landshut,2,2,r,Landshut_2_2,26.75,NA,NA,c,2,NA,NA
EU,Landshut,2,6,r,Landshut_2_6,17.7,NA,NA,d,2,NA,NA
EU,Landshut,2,7,r,Landshut_2_7,27.75,NA,NA,e,2,NA,NA
EU,Landshut,2,8,r,Landshut_2_8,14.7,NA,NA,f,2,NA,NA
EU,Landshut,2,12,r,Landshut_2_12,14.4,NA,NA,g,2,NA,NA
EU,Landshut,2,15,r,Landshut_2_15,13.5,NA,NA,h,2,NA,NA
EU,Landshut,2,17,r,Landshut_2_17,19.7,NA,NA,a,3,NA,NA
EU,Landshut,2,19,r,Landshut_2_19,9.1,NA,NA,b,3,a,1
EU,Landshut,2,20,r,Landshut_2_20,19,NA,NA,c,3,NA,NA
EU,Landshut,3,1,r,Landshut_3_1,10.3,NA,NA,d,3,NA,NA
EU,Landshut,3,2,r,Landshut_3_2,11.1,NA,NA,e,3,NA,NA
EU,Landshut,3,3,r,Landshut_3_3,19.2,NA,NA,f,3,NA,NA
EU,Landshut,3,5,r,Landshut_3_5,9.325,NA,NA,g,3,b,1
EU,Landshut,3,6,r,Landshut_3_6,16.8,NA,NA,h,3,NA,NA
EU,Landshut,3,8,r,Landshut_3_8,9.45,NA,NA,a,4,c,1
EU,Landshut,3,11,r,Landshut_3_11,9.15,NA,NA,b,4,d,1
EU,Landshut,3,16,r,Landshut_3_16,19.2,NA,NA,c,4,NA,NA
EU,Landshut,3,18,r,Landshut_3_18,14.4,NA,NA,d,4,NA,NA
EU,Landshut,3,20,r,Landshut_3_20,13.3,NA,NA,e,4,NA,NA
EU,Landshut,4,4,r,Landshut_4_4,12.5,NA,NA,f,4,NA,NA
EU,Landshut,4,5,r,Landshut_4_5,16.7,NA,NA,g,4,NA,NA
EU,Landshut,4,6,r,Landshut_4_6,11.7,NA,NA,h,4,NA,NA
EU,Landshut,4,7,r,Landshut_4_7,13.6,NA,NA,a,5,NA,NA
EU,Landshut,4,9,r,Landshut_4_9,12.6,NA,NA,b,5,NA,NA
EU,Landshut,4,10,r,Landshut_4_10,7.1,NA,NA,c,5,e,1
EU,Landshut,4,11,r,Landshut_4_11,19.3,NA,NA,d,5,NA,NA
EU,Landshut,4,12,r,Landshut_4_12,9.63,NA,NA,e,5,f,1
EU,Landshut,4,13,r,Landshut_4_13,10,NA,NA,f,5,NA,NA
EU,Landshut,5,1,r,Landshut_5_1,22.1,NA,NA,g,5,NA,NA
EU,Landshut,5,6,r,Landshut_5_6,14.2,NA,NA,h,5,NA,NA
EU,Landshut,5,8,r,Landshut_5_8,28,NA,NA,a,6,NA,NA
EU,Landshut,5,11,r,Landshut_5_11,27.25,NA,NA,b,6,NA,NA
EU,Landshut,5,12,r,Landshut_5_12,11.4,NA,NA,c,6,NA,NA
EU,Landshut,5,13,r,Landshut_5_13,23.8,NA,NA,d,6,NA,NA
EU,Landshut,5,14,r,Landshut_5_14,39,NA,NA,e,6,NA,NA
EU,Landshut,5,15,r,Landshut_5_15,19,NA,NA,f,6,NA,NA
EU,Landshut,5,19,r,Landshut_5_19,53.25,NA,NA,g,6,NA,NA
EU,Landshut,5,20,r,Landshut_5_20,34,NA,NA,h,6,NA,NA
EU,Landshut,47,1,u,Landshut_47_1,27.75,NA,NA,a,7,NA,NA
EU,Landshut,47,2,u,Landshut_47_2,16.9,NA,NA,b,7,NA,NA
EU,Landshut,47,7,u,Landshut_47_7,16.3,NA,NA,c,7,NA,NA
EU,Landshut,47,10,u,Landshut_47_10,8.65,NA,NA,d,7,g,1
EU,Landshut,47,14,u,Landshut_47_14,40.75,NA,NA,e,7,NA,NA
EU,Landshut,47,16,u,Landshut_47_16,9.325,NA,NA,f,7,h,1
EU,Landshut,47,17,u,Landshut_47_17,9.33,NA,NA,g,7,a,2
EU,Landshut,47,19,u,Landshut_47_19,33.25,NA,NA,h,7,NA,NA
EU,Landshut,47,20,u,Landshut_47_20,26.75,NA,NA,a,8,NA,NA
EU,Landshut,48,3,u,Landshut_48_3,9.45,NA,NA,b,8,b,2
EU,Landshut,48,4,u,Landshut_48_4,8.325,NA,NA,c,8,c,2
EU,Landshut,48,6,u,Landshut_48_6,11.4,NA,NA,d,8,NA,NA
EU,Landshut,48,8,u,Landshut_48_8,11.9,NA,NA,e,8,NA,NA
EU,Landshut,48,9,u,Landshut_48_9,12.6,NA,NA,f,8,NA,NA
EU,Landshut,48,13,u,Landshut_48_13,14.8,NA,NA,g,8,NA,NA
EU,Landshut,48,15,u,Landshut_48_15,34.7,NA,NA,h,8,NA,NA
EU,Landshut,48,16,u,Landshut_48_16,8.225,NA,NA,a,9,d,2
EU,Landshut,48,19,u,Landshut_48_19,2.575,NA,NA,b,9,e,2
EU,Landshut,49,1,u,Landshut_49_1,7,NA,NA,c,9,f,2
EU,Landshut,49,2,u,Landshut_49_2,21.4,NA,NA,d,9,NA,NA
EU,Landshut,49,3,u,Landshut_49_3,5.3,NA,NA,e,9,g,2
EU,Landshut,49,5,u,Landshut_49_5,3.6,NA,NA,f,9,h,2
EU,Landshut,49,6,u,Landshut_49_6,0,NA,NA,g,9,NA,NA
EU,Landshut,49,8,u,Landshut_49_8,21.6,NA,NA,h,9,NA,NA
EU,Landshut,49,10,u,Landshut_49_10,7.825,NA,NA,a,10,a,3
EU,Landshut,49,11,u,Landshut_49_11,34.5,NA,NA,b,10,NA,NA
EU,Landshut,49,15,u,Landshut_49_15,20.1,NA,NA,c,10,NA,NA
EU,Landshut,49,19,u,Landshut_49_19,53.75,NA,NA,d,10,NA,NA
EU,Landshut,50,2,u,Landshut_50_2,19.8,NA,NA,e,10,NA,NA
EU,Landshut,50,5,u,Landshut_50_5,26.5,NA,NA,f,10,NA,NA
EU,Landshut,50,6,u,Landshut_50_6,39,NA,NA,g,10,NA,NA
EU,Landshut,50,8,u,Landshut_50_8,28.5,NA,NA,h,10,NA,NA
EU,Landshut,50,9,u,Landshut_50_9,21.9,NA,NA,a,11,NA,NA
EU,Landshut,50,13,u,Landshut_50_13,11.2,NA,NA,b,11,NA,NA
EU,Landshut,50,14,u,Landshut_50_14,15.4,NA,NA,c,11,NA,NA
EU,Landshut,50,16,u,Landshut_50_16,29,NA,NA,d,11,NA,NA
EU,Landshut,50,19,u,Landshut_50_19,10.5,NA,NA,e,11,NA,NA
EU,Landshut,50,20,u,Landshut_50_20,16,NA,NA,f,11,NA,NA
EU,Landshut,51,2,u,Landshut_51_2,4.85,NA,NA,g,11,b,3
EU,Landshut,51,4,u,Landshut_51_4,5.8,NA,NA,h,11,c,3
EU,Landshut,51,6,u,Landshut_51_6,5.625,NA,NA,a,12,d,3
EU,Landshut,51,7,u,Landshut_51_7,7.95,NA,NA,b,12,e,3
EU,Landshut,51,8,u,Landshut_51_8,21.7,NA,NA,c,12,NA,NA
EU,Landshut,51,10,u,Landshut_51_10,4.525,NA,NA,d,12,f,3
EU,Landshut,51,13,u,Landshut_51_13,11.5,NA,NA,e,12,NA,NA
EU,Landshut,51,14,u,Landshut_51_14,10.3,NA,NA,f,12,NA,NA
EU,Landshut,51,15,u,Landshut_51_15,5.675,NA,NA,g,12,g,3
EU,Landshut,51,16,u,Landshut_51_16,7.175,NA,NA,h,12,h,3
ASI,Lanzhou,1,3,r,Lanzhou_1_3,13.4,NA,NA,a,1,NA,NA
ASI,Lanzhou,1,6,r,Lanzhou_1_6,8,NA,NA,b,1,NA,NA
ASI,Lanzhou,1,7,r,Lanzhou_1_7,14.8,NA,NA,c,1,NA,NA
ASI,Lanzhou,1,8,r,Lanzhou_1_8,24.6,NA,NA,d,1,NA,NA
ASI,Lanzhou,1,1,r,Lanzhou_1_1,5.28,NA,NA,e,1,NA,NA
ASI,Lanzhou,1,10,r,Lanzhou_1_10,1.6,NA,NA,f,1,NA,NA
ASI,Lanzhou,1,11,r,Lanzhou_1_11,2.35,NA,NA,g,1,NA,NA
ASI,Lanzhou,1,14,r,Lanzhou_1_14,3.77,NA,NA,h,1,NA,NA
ASI,Lanzhou,1,15,r,Lanzhou_1_15,7.58,NA,NA,a,2,NA,NA
ASI,Lanzhou,2,15,r,Lanzhou_2_15,12.6,NA,NA,b,2,NA,NA
ASI,Lanzhou,2,7,r,Lanzhou_2_7,16.9,NA,NA,c,2,NA,NA
ASI,Lanzhou,2,6,r,Lanzhou_2_6,5.53,NA,NA,d,2,NA,NA
ASI,Lanzhou,2,13,r,Lanzhou_2_13,31.3,NA,NA,e,2,NA,NA
ASI,Lanzhou,2,4,r,Lanzhou_2_4,13.6,NA,NA,f,2,NA,NA
ASI,Lanzhou,2,3,r,Lanzhou_2_3,5.44,NA,NA,g,2,NA,NA
ASI,Lanzhou,2,11,r,Lanzhou_2_11,2.44,NA,NA,h,2,NA,NA
ASI,Lanzhou,2,9,r,Lanzhou_2_9,11.3,NA,NA,a,3,NA,NA
ASI,Lanzhou,2,12,r,Lanzhou_2_12,11.5,NA,NA,b,3,NA,NA
ASI,Lanzhou,3,15,r,Lanzhou_3_15,10.2,NA,NA,c,3,NA,NA
ASI,Lanzhou,3,5,r,Lanzhou_3_5,4.13,NA,NA,d,3,NA,NA
ASI,Lanzhou,3,14,r,Lanzhou_3_14,7.69,NA,NA,e,3,NA,NA
ASI,Lanzhou,3,12,r,Lanzhou_3_12,8.53,NA,NA,f,3,NA,NA
ASI,Lanzhou,3,10,r,Lanzhou_3_10,3.11,NA,NA,g,3,NA,NA
ASI,Lanzhou,3,7,r,Lanzhou_3_7,1.27,NA,NA,h,3,NA,NA
ASI,Lanzhou,3,2,r,Lanzhou_3_2,4.55,NA,NA,a,4,NA,NA
ASI,Lanzhou,3,1,r,Lanzhou_3_1,10.7,NA,NA,b,4,NA,NA
ASI,Lanzhou,3,11,r,Lanzhou_3_11,11.2,NA,NA,c,4,NA,NA
ASI,Lanzhou,3,4,r,Lanzhou_3_4,1.65,NA,NA,d,4,NA,NA
ASI,Lanzhou,4,5,r,Lanzhou_4_5,3.56,NA,NA,e,4,NA,NA
ASI,Lanzhou,4,6,r,Lanzhou_4_6,14.5,NA,NA,f,4,NA,NA
ASI,Lanzhou,4,3,r,Lanzhou_4_3,5.69,NA,NA,g,4,NA,NA
ASI,Lanzhou,4,1,r,Lanzhou_4_1,8.65,NA,NA,h,4,NA,NA
ASI,Lanzhou,4,2,r,Lanzhou_4_2,8.65,NA,NA,a,5,NA,NA
ASI,Lanzhou,4,4,r,Lanzhou_4_4,2.74,NA,NA,b,5,NA,NA
ASI,Lanzhou,4,13,r,Lanzhou_4_13,2.7,NA,NA,c,5,NA,NA
ASI,Lanzhou,4,12,r,Lanzhou_4_12,16.7,NA,NA,d,5,NA,NA
ASI,Lanzhou,4,10,r,Lanzhou_4_10,4.67,NA,NA,e,5,NA,NA
ASI,Lanzhou,5,4,r,Lanzhou_5_4,4.25,NA,NA,f,5,NA,NA
