Sample	total_reads	mapped_reads	mapped_reads_pct	forward_strand	forward_strand_pct	reverse_strand	reverse_strand_pct	failed_qc	failed_qc_pct	duplicates	duplicates_pct	paired_end	paired_end_pct	both_mapped	both_mapped_pct	read_1	read_2	singletons	singletons_pct
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_39_17	14935374.0	14277661.0	95.5963	7789580.0	52.1552	7145794.0	47.8448	0.0	0.0	2642854.0	17.6953	14662540.0	98.1732	14197995.0	96.8318	7330763.0	7331777.0	17262.0	0.117729
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_39_18	5958248.0	5233852.0	87.8421	3335541.0	55.9819	2622707.0	44.0181	0.0	0.0	635239.0	10.6615	5497205.0	92.2621	5188096.0	94.377	2749100.0	2748105.0	11099.0	0.201903
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_39_2	5548816.0	5262469.0	94.8395	2911578.0	52.4721	2637238.0	47.5279	0.0	0.0	666922.0	12.0192	5394506.0	97.219	5218425.0	96.7359	2697089.0	2697417.0	9173.0	0.170043
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_39_5	12106520.0	11696290.0	96.6115	6249922.0	51.6244	5856598.0	48.3756	0.0	0.0	2908369.0	24.0232	11709333.0	96.7192	11555343.0	98.6849	5854459.0	5854874.0	11741.0	0.10027
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_39_6	5883690.0	5601796.0	95.2089	3071767.0	52.2082	2811923.0	47.7918	0.0	0.0	684892.0	11.6405	5706663.0	96.9912	5530108.0	96.9062	2853831.0	2852832.0	20180.0	0.353622
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_39_7	6236446.0	5766539.0	92.4651	3344470.0	53.6278	2891976.0	46.3722	0.0	0.0	899425.0	14.4221	5767801.0	92.4854	5675899.0	98.4066	2883887.0	2883914.0	13084.0	0.226846
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_1	8905555.0	8246698.0	92.6017	4770663.0	53.5695	4134892.0	46.4305	0.0	0.0	1524217.0	17.1154	8707436.0	97.7753	8038859.0	92.3218	4354774.0	4352662.0	30248.0	0.347381
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_13	3898886.0	3630281.0	93.1107	2075812.0	53.2412	1823074.0	46.7588	0.0	0.0	513158.0	13.1617	3775932.0	96.8464	3572916.0	94.6234	1888425.0	1887507.0	15189.0	0.402258
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_14	7261847.0	6933159.0	95.4738	3787111.0	52.1508	3474736.0	47.8492	0.0	0.0	922716.0	12.7064	7067565.0	97.3246	6875064.0	97.2763	3533433.0	3534132.0	12565.0	0.177784
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_15	6130165.0	6000220.0	97.8802	3125321.0	50.9827	3004844.0	49.0173	0.0	0.0	881738.0	14.3836	6030423.0	98.3729	5952240.0	98.7035	3015074.0	3015349.0	8676.0	0.143871
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_2	6827755.0	6309164.0	92.4047	3667045.0	53.7079	3160710.0	46.2921	0.0	0.0	934218.0	13.6827	6709249.0	98.2644	6246541.0	93.1034	3354749.0	3354500.0	14807.0	0.220695
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_5	7423547.0	6249738.0	84.188	4293727.0	57.8393	3129820.0	42.1607	0.0	0.0	780595.0	10.5151	7239265.0	97.5176	6202847.0	85.6834	3619490.0	3619775.0	8005.0	0.110578
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_6	15359665.0	14119343.0	91.9248	8292306.0	53.9875	7067359.0	46.0125	0.0	0.0	2114701.0	13.7679	15184619.0	98.8604	14017620.0	92.3146	7592293.0	7592326.0	18382.0	0.121057
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_7	9922768.0	9266580.0	93.387	5279183.0	53.2027	4643585.0	46.7973	0.0	0.0	1642701.0	16.5549	9755561.0	98.3149	9087725.0	93.1543	4877371.0	4878190.0	24654.0	0.252717
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_3_8	5045434.0	4652864.0	92.2193	2713496.0	53.7812	2331938.0	46.2188	0.0	0.0	659016.0	13.0616	4916367.0	97.4419	4597277.0	93.5096	2458756.0	2457611.0	11496.0	0.233831
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_10	3974497.0	3265855.0	82.1703	2328318.0	58.5815	1646179.0	41.4185	0.0	0.0	411496.0	10.3534	3296604.0	82.9439	3182983.0	96.5534	1649206.0	1647398.0	14261.0	0.432597
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_13	9909522.0	9059697.0	91.4242	5372644.0	54.217	4536878.0	45.783	0.0	0.0	1668767.0	16.84	9802721.0	98.9222	8954131.0	91.3433	4900513.0	4902208.0	16718.0	0.170544
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_14	7415306.0	7250034.0	97.7712	3783731.0	51.026	3631575.0	48.974	0.0	0.0	1046749.0	14.1161	7347264.0	99.0824	7179595.0	97.7179	3674257.0	3673007.0	13296.0	0.180965
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_16	4670125.0	4589364.0	98.2707	2369162.0	50.7302	2300963.0	49.2698	0.0	0.0	588933.0	12.6106	4577295.0	98.0123	4520643.0	98.7623	2288976.0	2288319.0	13193.0	0.288227
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_17	3138686.0	3025520.0	96.3945	1619240.0	51.5897	1519446.0	48.4103	0.0	0.0	342608.0	10.9157	3020540.0	96.2358	2951915.0	97.7281	1511072.0	1509468.0	14063.0	0.465579
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_2	7029002.0	6596627.0	93.8487	3726292.0	53.0131	3302710.0	46.9869	0.0	0.0	1186920.0	16.886	6941309.0	98.7524	6508548.0	93.7654	3470280.0	3471029.0	12064.0	0.1738
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_20	8518101.0	7254428.0	85.1648	4876723.0	57.2513	3641378.0	42.7487	0.0	0.0	1007298.0	11.8254	7658068.0	89.9035	7173643.0	93.6743	3828950.0	3829118.0	12417.0	0.162143
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_4	21468214.0	18812287.0	87.6286	12047646.0	56.1185	9420568.0	43.8815	0.0	0.0	2827669.0	13.1714	18939273.0	88.2201	18683886.0	98.6516	9469681.0	9469592.0	19362.0	0.102232
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_6	9762574.0	9403950.0	96.3265	5048215.0	51.7099	4714359.0	48.2901	0.0	0.0	1398580.0	14.3259	9415973.0	96.4497	9280810.0	98.5645	4708612.0	4707361.0	21096.0	0.224045
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_40_7	2332723.0	2042066.0	87.54	1306187.0	55.9941	1026536.0	44.0059	0.0	0.0	214963.0	9.21511	2113977.0	90.6227	2002796.0	94.7407	1057435.0	1056542.0	7991.0	0.378008
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_1	6079619.0	4604613.0	75.7385	3765276.0	61.9328	2314343.0	38.0672	0.0	0.0	580331.0	9.54552	5226427.0	85.9664	4536180.0	86.7931	2613827.0	2612600.0	12113.0	0.231764
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_10	8486192.0	8077747.0	95.187	4440134.0	52.3219	4046058.0	47.6781	0.0	0.0	1406662.0	16.5759	8292593.0	97.7187	7998387.0	96.4522	4144319.0	4148274.0	13324.0	0.160673
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_12	5176958.0	3026733.0	58.4655	3657274.0	70.6452	1519684.0	29.3548	0.0	0.0	479106.0	9.25459	3401618.0	65.7069	2985976.0	87.7811	1700698.0	1700920.0	2797.0	0.0822256
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_13	13885142.0	13167294.0	94.8301	7295840.0	52.5442	6589302.0	47.4558	0.0	0.0	2543267.0	18.3165	13766536.0	99.1458	13051559.0	94.8064	6882582.0	6883954.0	14643.0	0.106367
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_15	13349269.0	12821721.0	96.0481	6931564.0	51.9247	6417705.0	48.0753	0.0	0.0	1713549.0	12.8363	12948168.0	96.9953	12757862.0	98.5302	6474199.0	6473969.0	11864.0	0.0916269
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_16	11590323.0	10470631.0	90.3394	6341769.0	54.7161	5248554.0	45.2839	0.0	0.0	1512708.0	13.0515	10757499.0	92.8145	10381666.0	96.5063	5378534.0	5378965.0	11358.0	0.105582
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_5	3516659.0	3234285.0	91.9704	1886169.0	53.6353	1630490.0	46.3647	0.0	0.0	733051.0	20.8451	2958972.0	84.1416	2697029.0	91.1475	1474462.0	1484510.0	46563.0	1.57362
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_6	8674759.0	8210027.0	94.6427	4565725.0	52.6323	4109034.0	47.3677	0.0	0.0	1319059.0	15.2057	8473019.0	97.6744	8159639.0	96.3014	4236271.0	4236748.0	6939.0	0.0818953
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_41_8	11449792.0	11086637.0	96.8283	5900121.0	51.5304	5549671.0	48.4696	0.0	0.0	1920888.0	16.7766	11202050.0	97.8363	11006292.0	98.2525	5600243.0	5601807.0	12024.0	0.107337
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_1	8462166.0	7878591.0	93.1037	4517100.0	53.38	3945066.0	46.62	0.0	0.0	1150675.0	13.5979	8237744.0	97.3479	7829231.0	95.041	4118840.0	4118904.0	8946.0	0.108598
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_10	13002457.0	12086491.0	92.9554	6954871.0	53.4889	6047586.0	46.5111	0.0	0.0	2351624.0	18.086	12856747.0	98.8794	11942420.0	92.8884	6427294.0	6429453.0	13458.0	0.104677
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_11	4970987.0	4734951.0	95.2517	2599407.0	52.2916	2371580.0	47.7084	0.0	0.0	538029.0	10.8234	4862123.0	97.81	4704117.0	96.7503	2431242.0	2430881.0	8338.0	0.171489
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_12	6597397.0	6294188.0	95.4041	3446015.0	52.233	3151382.0	47.7671	0.0	0.0	774003.0	11.7319	6475166.0	98.1473	6257740.0	96.6422	3237135.0	3238031.0	7929.0	0.122452
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_16	5945252.0	5306734.0	89.26	3285873.0	55.2689	2659379.0	44.7311	0.0	0.0	969029.0	16.2992	5854405.0	98.4719	5211411.0	89.0169	2926519.0	2927886.0	14567.0	0.248821
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_17	6017224.0	5681999.0	94.4289	3171520.0	52.7074	2845704.0	47.2926	0.0	0.0	720742.0	11.978	5863188.0	97.4401	5642456.0	96.2353	2931563.0	2931625.0	7298.0	0.124472
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_18	5421052.0	5291679.0	97.6135	2770552.0	51.1073	2650500.0	48.8927	0.0	0.0	764745.0	14.1069	5331711.0	98.352	5245651.0	98.3859	2666027.0	2665684.0	9303.0	0.174484
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_5	8544616.0	8247614.0	96.5241	4413405.0	51.6513	4131211.0	48.3487	0.0	0.0	1295151.0	15.1575	8265828.0	96.7373	8172785.0	98.8744	4132629.0	4133199.0	10766.0	0.130247
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_7	6908754.0	6525949.0	94.4591	3642182.0	52.7184	3266572.0	47.2816	0.0	0.0	828155.0	11.987	6807795.0	98.5387	6490303.0	95.3363	3403890.0	3403905.0	6982.0	0.102559
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_4_8	5903975.0	5433193.0	92.026	3181023.0	53.8793	2722952.0	46.1207	0.0	0.0	689396.0	11.6768	5554569.0	94.0818	5383494.0	96.9201	2777001.0	2777568.0	10929.0	0.196757
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_1	7190631.0	6772664.0	94.1873	3798879.0	52.831	3391752.0	47.169	0.0	0.0	1214182.0	16.8856	7117899.0	98.9885	6695035.0	94.0591	3558308.0	3559591.0	12818.0	0.180081
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_12	8217113.0	7464572.0	90.8418	4480800.0	54.5301	3736313.0	45.4699	0.0	0.0	987478.0	12.0173	8063429.0	98.1297	7427562.0	92.1142	4031451.0	4031978.0	6723.0	0.0833764
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_13	13585407.0	12730075.0	93.704	7209909.0	53.071	6375498.0	46.929	0.0	0.0	2392251.0	17.609	13436597.0	98.9046	12574051.0	93.5806	6717468.0	6719129.0	25683.0	0.191142
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_14	6910729.0	6561664.0	94.9489	3622957.0	52.4251	3287772.0	47.5749	0.0	0.0	750038.0	10.8532	6663452.0	96.4218	6522932.0	97.8912	3331811.0	3331641.0	9020.0	0.135365
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_15	7879900.0	7105546.0	90.173	4319588.0	54.8178	3560312.0	45.1822	0.0	0.0	967280.0	12.2753	7435069.0	94.3549	7036890.0	94.6446	3717510.0	3717559.0	11782.0	0.158465
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_4	4899450.0	4756699.0	97.0864	2515276.0	51.3379	2384174.0	48.6621	0.0	0.0	597784.0	12.201	4795882.0	97.8861	4711948.0	98.2499	2397866.0	2398016.0	9953.0	0.207532
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_6	10244910.0	9878192.0	96.4205	5301753.0	51.7501	4943157.0	48.2499	0.0	0.0	1407155.0	13.7352	10000408.0	97.6134	9832460.0	98.3206	5000093.0	5000315.0	5514.0	0.0551377
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_8	19955026.0	19288125.0	96.658	10301664.0	51.6244	9653362.0	48.3756	0.0	0.0	2744408.0	13.753	19730795.0	98.8763	19200518.0	97.3124	9864932.0	9865863.0	18057.0	0.0915168
home | santang3 | scratch | glue | results | qc | bamtools_stats | Chrchurch_6_9	5987341.0	5693006.0	95.084	3136646.0	52.388	2850695.0	47.612	0.0	0.0	766556.0	12.8029	5853801.0	97.7696	5659267.0	96.6768	2926940.0	2926861.0	5867.0	0.100225
home | santang3 | scratch | glue | results | qc | bamtools_stats | Edmonton_1_4	8992606.0	8663407.0	96.3392	4652703.0	51.7392	4339903.0	48.2608	0.0	0.0	1415336.0	15.7389	8937158.0	99.3834	8596521.0	96.1885	4468420.0	4468738.0	20188.0	0.225888
home | santang3 | scratch | glue | results | qc | bamtools_stats | Edmonton_37_4	9614183.0	9241584.0	96.1245	4990250.0	51.9051	4623933.0	48.0949	0.0	0.0	1232572.0	12.8204	9537135.0	99.1986	9178738.0	96.2421	4768553.0	4768582.0	8674.0	0.0909497
home | santang3 | scratch | glue | results | qc | bamtools_stats | Edmonton_38_7	11703432.0	11477229.0	98.0672	5959333.0	50.9195	5744099.0	49.0805	0.0	0.0	1703727.0	14.5575	11646092.0	99.5101	11420407.0	98.0621	5822488.0	5823604.0	12548.0	0.107744
home | santang3 | scratch | glue | results | qc | bamtools_stats | Edmonton_39_11	11503615.0	10274923.0	89.3191	6361833.0	55.3029	5141782.0	44.6971	0.0	0.0	1386729.0	12.0547	11438342.0	99.4326	10221998.0	89.3661	5719109.0	5719233.0	11458.0	0.100172
home | santang3 | scratch | glue | results | qc | bamtools_stats | Edmonton_3_10	9931626.0	6355084.0	63.9883	6659238.0	67.0508	3272388.0	32.9492	0.0	0.0	1124710.0	11.3245	9880817.0	99.4884	6131511.0	62.0547	4940698.0	4940119.0	211046.0	2.13592
home | santang3 | scratch | glue | results | qc | bamtools_stats | Edmonton_5_4	10416637.0	9509764.0	91.294	5652732.0	54.2664	4763905.0	45.7336	0.0	0.0	1557203.0	14.9492	10344030.0	99.303	9431964.0	91.1827	5172285.0	5171745.0	20903.0	0.202078
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_1	7870940.0	7141945.0	90.7381	4290814.0	54.5146	3580126.0	45.4854	0.0	0.0	1337836.0	16.9972	7735466.0	98.2788	7003972.0	90.5436	3867311.0	3868155.0	21562.0	0.278742
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_10	7955881.0	6633692.0	83.381	4634720.0	58.2553	3321161.0	41.7447	0.0	0.0	1069968.0	13.4488	7703251.0	96.8246	6580578.0	85.426	3851378.0	3851873.0	4625.0	0.0600396
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_11	6846408.0	5968522.0	87.1774	3857149.0	56.3383	2989259.0	43.6617	0.0	0.0	1144811.0	16.7213	6570250.0	95.9664	5912023.0	89.9817	3284810.0	3285440.0	5196.0	0.0790837
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_14	4470575.0	512181.0	11.4567	4212663.0	94.2309	257912.0	5.7691	0.0	0.0	79388.0	1.77579	4314442.0	96.5075	505627.0	11.7194	2157190.0	2157252.0	1533.0	0.0355318
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_15	5245917.0	2878486.0	54.871	3795458.0	72.3507	1450459.0	27.6493	0.0	0.0	372437.0	7.09956	4186632.0	79.8074	2825839.0	67.4967	2093260.0	2093372.0	3057.0	0.0730181
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_18	8803326.0	557416.0	6.33188	8523529.0	96.8217	279797.0	3.17831	0.0	0.0	87426.0	0.993102	8667062.0	98.4521	551533.0	6.36355	4333329.0	4333733.0	3459.0	0.0399097
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_3	5609830.0	4691949.0	83.638	3259051.0	58.0954	2350779.0	41.9046	0.0	0.0	893724.0	15.9314	5156839.0	91.925	4629860.0	89.781	2578311.0	2578528.0	5238.0	0.101574
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_5	4129657.0	3808725.0	92.2286	2221462.0	53.7929	1908195.0	46.2071	0.0	0.0	603076.0	14.6035	3981053.0	96.4015	3764788.0	94.5676	1990563.0	1990490.0	6907.0	0.173497
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_1_8	4211086.0	344898.0	8.19024	4037610.0	95.8805	173476.0	4.11951	0.0	0.0	35134.0	0.834322	4129839.0	98.0706	341429.0	8.26737	2064950.0	2064889.0	994.0	0.0240687
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_11	10318434.0	644666.0	6.24771	9994329.0	96.859	324105.0	3.14103	0.0	0.0	94717.0	0.91794	10201794.0	98.8696	636110.0	6.23528	5100782.0	5101012.0	5075.0	0.0497462
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_12	166329.0	148518.0	89.2917	91809.0	55.1972	74520.0	44.8028	0.0	0.0	3547.0	2.13252	161190.0	96.9103	147213.0	91.3289	80552.0	80638.0	268.0	0.166263
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_15	7653004.0	779886.0	10.1906	7260608.0	94.8727	392396.0	5.12735	0.0	0.0	105218.0	1.37486	7569433.0	98.908	765763.0	10.1165	3784441.0	3784992.0	5766.0	0.0761748
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_17	7065206.0	563373.0	7.97391	6781573.0	95.9855	283633.0	4.0145	0.0	0.0	85908.0	1.21593	7011442.0	99.239	556522.0	7.93734	3505648.0	3505794.0	5246.0	0.0748206
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_18	6183753.0	1587316.0	25.6691	5377944.0	86.9689	805809.0	13.0311	0.0	0.0	222783.0	3.60272	5303908.0	85.7717	1544945.0	29.1284	2651889.0	2652019.0	6757.0	0.127397
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_20	2322325.0	495937.0	21.3552	2067351.0	89.0207	254974.0	10.9793	0.0	0.0	59993.0	2.58332	1770315.0	76.2303	472812.0	26.7078	885139.0	885176.0	2091.0	0.118115
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_3	142731.0	123204.0	86.319	80934.0	56.7039	61797.0	43.2961	0.0	0.0	3209.0	2.24829	136613.0	95.7136	121889.0	89.2221	68319.0	68294.0	231.0	0.169091
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_6	4302958.0	1286524.0	29.8986	3654857.0	84.9382	648101.0	15.0618	0.0	0.0	180854.0	4.20302	3581888.0	83.2425	1264970.0	35.3157	1790965.0	1790923.0	6347.0	0.177197
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_21_8	5479420.0	407141.0	7.43037	5273573.0	96.2433	205847.0	3.75673	0.0	0.0	48930.0	0.892978	5390399.0	98.3754	399075.0	7.40344	2695115.0	2695284.0	5471.0	0.101495
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_22_12	3423966.0	879366.0	25.6827	2978621.0	86.9933	445345.0	13.0067	0.0	0.0	88187.0	2.57558	3009801.0	87.9039	858930.0	28.5378	1504843.0	1504958.0	4217.0	0.140109
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_22_14	188044.0	167923.0	89.2998	103955.0	55.2823	84089.0	44.7177	0.0	0.0	4569.0	2.42975	183668.0	97.6729	166448.0	90.6244	91803.0	91865.0	247.0	0.134482
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_22_15	157430.0	134199.0	85.2436	90225.0	57.3112	67205.0	42.6888	0.0	0.0	2996.0	1.90307	147629.0	93.7744	132863.0	89.9979	73865.0	73764.0	198.0	0.13412
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_22_18	220532.0	186968.0	84.7804	126890.0	57.5381	93642.0	42.4619	0.0	0.0	4775.0	2.16522	214336.0	97.1904	185323.0	86.4638	107138.0	107198.0	349.0	0.162828
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_22_3	6253142.0	441028.0	7.0529	6028325.0	96.4047	224817.0	3.59526	0.0	0.0	47459.0	0.758962	6057135.0	96.8655	425992.0	7.0329	3028454.0	3028681.0	11600.0	0.19151
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_22_4	72977.0	54875.0	75.1949	45427.0	62.2484	27550.0	37.7516	0.0	0.0	701.0	0.960577	70479.0	96.577	53972.0	76.5788	35215.0	35264.0	249.0	0.353297
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_22_6	1958138.0	199611.0	10.1939	1857515.0	94.8613	100623.0	5.13871	0.0	0.0	16289.0	0.831862	1927091.0	98.4145	195712.0	10.1558	963490.0	963601.0	1862.0	0.0966223
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_22_9	129639.0	111002.0	85.6239	74038.0	57.1109	55601.0	42.8891	0.0	0.0	2418.0	1.86518	125164.0	96.5481	109973.0	87.8631	62571.0	62593.0	165.0	0.131827
home | santang3 | scratch | glue | results | qc | bamtools_stats | Hiroshima_23_11	9079177.0	1668713.0	18.3796	8241862.0	90.7776	837315.0	9.22237	0.0	0.0	162007.0	1.78438	8883589.0	97.8457	1653816.0	18.6165	4441690.0	4441899.0	7491.0	0.084324
