continent,city,population,individual,site,sample,country,population_latitude,population_longitude
EU,Munich,50,4,u,Munich_50_4,Germany,48.13828,11.57638
EU,Munich,50,3,u,Munich_50_3,Germany,48.13828,11.57638
EU,Munich,51,15,u,Munich_51_15,Germany,48.13486,11.58091
EU,Munich,51,10,u,Munich_51_10,Germany,48.13486,11.58091
EU,Munich,51,9,u,Munich_51_9,Germany,48.13486,11.58091
EU,Munich,51,6,u,Munich_51_6,Germany,48.13486,11.58091
EU,Paris,2,1,u,Paris_2_1,France,48.8565,2.34896
EU,Paris,2,3,u,Paris_2_3,France,48.8565,2.34896
EU,Paris,2,8,u,Paris_2_8,France,48.8565,2.34896
EU,Paris,2,10,u,Paris_2_10,France,48.8565,2.34896
EU,Paris,2,12,u,Paris_2_12,France,48.8565,2.34896
EU,Paris,2,14,u,Paris_2_14,France,48.8565,2.34896
EU,Paris,2,16,u,Paris_2_16,France,48.8565,2.34896
EU,Paris,2,17,u,Paris_2_17,France,48.8565,2.34896
EU,Paris,3,5,u,Paris_3_5,France,48.84364,2.35935
EU,Paris,3,8,u,Paris_3_8,France,48.84364,2.35935
EU,Paris,3,7,u,Paris_3_7,France,48.84364,2.35935
EU,Paris,3,1,u,Paris_3_1,France,48.84364,2.35935
EU,Paris,3,2,u,Paris_3_2,France,48.84364,2.35935
EU,Paris,3,4,u,Paris_3_4,France,48.84364,2.35935
EU,Paris,3,11,u,Paris_3_11,France,48.84364,2.35935
EU,Paris,3,6,u,Paris_3_6,France,48.84364,2.35935
EU,Paris,23,1,u,Paris_23_1,France,48.87519,2.36233
EU,Paris,23,10,u,Paris_23_10,France,48.87519,2.36233
EU,Paris,23,15,u,Paris_23_15,France,48.87519,2.36233
EU,Paris,23,3,u,Paris_23_3,France,48.87519,2.36233
EU,Paris,23,4,u,Paris_23_4,France,48.87519,2.36233
EU,Paris,23,5,u,Paris_23_5,France,48.87519,2.36233
EU,Paris,23,2,u,Paris_23_2,France,48.87519,2.36233
EU,Paris,23,6,u,Paris_23_6,France,48.87519,2.36233
EU,Paris,25,4,u,Paris_25_4,France,48.8249,2.33766
EU,Paris,25,6,u,Paris_25_6,France,48.8249,2.33766
EU,Paris,25,15,u,Paris_25_15,France,48.8249,2.33766
EU,Paris,25,10,u,Paris_25_10,France,48.8249,2.33766
EU,Paris,25,3,u,Paris_25_3,France,48.8249,2.33766
EU,Paris,25,1,u,Paris_25_1,France,48.8249,2.33766
EU,Paris,25,5,u,Paris_25_5,France,48.8249,2.33766
EU,Paris,25,12,u,Paris_25_12,France,48.8249,2.33766
EU,Paris,39,1,u,Paris_39_1,France,48.8403,2.31938
EU,Paris,39,2,u,Paris_39_2,France,48.8403,2.31938
EU,Paris,39,19,u,Paris_39_19,France,48.8403,2.31938
EU,Paris,39,7,u,Paris_39_7,France,48.8403,2.31938
EU,Paris,39,3,u,Paris_39_3,France,48.8403,2.31938
EU,Paris,39,6,u,Paris_39_6,France,48.8403,2.31938
EU,Paris,39,4,u,Paris_39_4,France,48.8403,2.31938
EU,Paris,6,5,r,Paris_6_5,France,48.6577,2.09325
EU,Paris,6,3,r,Paris_6_3,France,48.6577,2.09325
EU,Paris,6,7,r,Paris_6_7,France,48.6577,2.09325
EU,Paris,6,2,r,Paris_6_2,France,48.6577,2.09325
EU,Paris,6,6,r,Paris_6_6,France,48.6577,2.09325
EU,Paris,6,8,r,Paris_6_8,France,48.6577,2.09325
EU,Paris,6,15,r,Paris_6_15,France,48.6577,2.09325
EU,Paris,6,10,r,Paris_6_10,France,48.6577,2.09325
EU,Paris,8,6,r,Paris_8_6,France,48.6695,2.06356
EU,Paris,8,15,r,Paris_8_15,France,48.6695,2.06356
EU,Paris,8,3,r,Paris_8_3,France,48.6695,2.06356
EU,Paris,8,9,r,Paris_8_9,France,48.6695,2.06356
EU,Paris,8,16,r,Paris_8_16,France,48.6695,2.06356
EU,Paris,8,13,r,Paris_8_13,France,48.6695,2.06356
EU,Paris,13,20,r,Paris_13_20,France,48.66458,2.16655
EU,Paris,13,15,r,Paris_13_15,France,48.66458,2.16655
EU,Paris,13,16,r,Paris_13_16,France,48.66458,2.16655
EU,Paris,13,18,r,Paris_13_18,France,48.66458,2.16655
EU,Paris,13,11,r,Paris_13_11,France,48.66458,2.16655
EU,Paris,13,9,r,Paris_13_9,France,48.66458,2.16655
EU,Paris,13,2,r,Paris_13_2,France,48.66458,2.16655
EU,Paris,13,1,r,Paris_13_1,France,48.66458,2.16655
EU,Paris,11,18,r,Paris_11_18,France,48.67414,2.0127
EU,Paris,11,19,r,Paris_11_19,France,48.67414,2.0127
EU,Paris,11,16,r,Paris_11_16,France,48.67414,2.0127
EU,Paris,11,14,r,Paris_11_14,France,48.67414,2.0127
EU,Paris,11,10,r,Paris_11_10,France,48.67414,2.0127
EU,Paris,11,12,r,Paris_11_12,France,48.67414,2.0127
EU,Paris,11,8,r,Paris_11_8,France,48.67414,2.0127
EU,Paris,11,7,r,Paris_11_7,France,48.67414,2.0127
EU,Paris,15,2,r,Paris_15_2,France,48.72989,2.18027
EU,Paris,15,3,r,Paris_15_3,France,48.72989,2.18027
EU,Paris,15,5,r,Paris_15_5,France,48.72989,2.18027
EU,Paris,15,8,r,Paris_15_8,France,48.72989,2.18027
EU,Paris,15,9,r,Paris_15_9,France,48.72989,2.18027
EU,Paris,15,11,r,Paris_15_11,France,48.72989,2.18027
EU,Paris,15,12,r,Paris_15_12,France,48.72989,2.18027
SAM,Quito,1,13,r,Quito_1_13,Ecuador,0.02594,-78.48201
SAM,Quito,1,9,r,Quito_1_9,Ecuador,0.02594,-78.48201
SAM,Quito,2,2,r,Quito_2_2,Ecuador,0.02431,-78.48233
SAM,Quito,2,15,r,Quito_2_15,Ecuador,0.02431,-78.48233
SAM,Quito,3,9,r,Quito_3_9,Ecuador,0.02272,-78.47947
SAM,Quito,3,11,r,Quito_3_11,Ecuador,0.02272,-78.47947
SAM,Quito,4,9,r,Quito_4_9,Ecuador,0.01727,-78.47863
SAM,Quito,4,6,r,Quito_4_6,Ecuador,0.01727,-78.47863
SAM,Quito,4,5,r,Quito_4_5,Ecuador,0.01727,-78.47863
SAM,Quito,6,5,r,Quito_6_5,Ecuador,-0.00139,-78.45707
SAM,Quito,6,11,r,Quito_6_11,Ecuador,-0.00139,-78.45707
SAM,Quito,36,11,u,Quito_36_11,Ecuador,-0.20846,-78.49664
SAM,Quito,36,16,u,Quito_36_16,Ecuador,-0.20846,-78.49664
SAM,Quito,37,15,u,Quito_37_15,Ecuador,-0.21038,-78.50039
SAM,Quito,38,18,u,Quito_38_18,Ecuador,-0.21333,-78.50199
SAM,Quito,38,19,u,Quito_38_19,Ecuador,-0.21333,-78.50199
SAM,Quito,39,10,u,Quito_39_10,Ecuador,-0.2158,-78.50375
ASI,Tehran,1,6,u,Tehran_1_6,Iran,35.71194,51.39023
ASI,Tehran,1,4,u,Tehran_1_4,Iran,35.71194,51.39023
ASI,Tehran,1,2,u,Tehran_1_2,Iran,35.71194,51.39023
ASI,Tehran,1,1,u,Tehran_1_1,Iran,35.71194,51.39023
ASI,Tehran,1,9,u,Tehran_1_9,Iran,35.71194,51.39023
ASI,Tehran,1,10,u,Tehran_1_10,Iran,35.71194,51.39023
ASI,Tehran,2,4,u,Tehran_2_4,Iran,35.70909,51.39169
ASI,Tehran,2,7,u,Tehran_2_7,Iran,35.70909,51.39169
ASI,Tehran,2,9,u,Tehran_2_9,Iran,35.70909,51.39169
ASI,Tehran,2,10,u,Tehran_2_10,Iran,35.70909,51.39169
ASI,Tehran,2,2,u,Tehran_2_2,Iran,35.70909,51.39169
ASI,Tehran,2,1,u,Tehran_2_1,Iran,35.70909,51.39169
ASI,Tehran,38,6,u,Tehran_38_6,Iran,35.71977,51.4052
ASI,Tehran,38,2,u,Tehran_38_2,Iran,35.71977,51.4052
ASI,Tehran,38,1,u,Tehran_38_1,Iran,35.71977,51.4052
ASI,Tehran,38,9,u,Tehran_38_9,Iran,35.71977,51.4052
ASI,Tehran,38,7,u,Tehran_38_7,Iran,35.71977,51.4052
ASI,Tehran,38,8,u,Tehran_38_8,Iran,35.71977,51.4052
ASI,Tehran,39,4,u,Tehran_39_4,Iran,35.70928,51.4218
ASI,Tehran,39,3,u,Tehran_39_3,Iran,35.70928,51.4218
ASI,Tehran,39,7,u,Tehran_39_7,Iran,35.70928,51.4218
ASI,Tehran,39,9,u,Tehran_39_9,Iran,35.70928,51.4218
ASI,Tehran,39,8,u,Tehran_39_8,Iran,35.70928,51.4218
ASI,Tehran,39,10,u,Tehran_39_10,Iran,35.70928,51.4218
ASI,Tehran,39,2,u,Tehran_39_2,Iran,35.70928,51.4218
ASI,Tehran,39,1,u,Tehran_39_1,Iran,35.70928,51.4218
ASI,Tehran,40,10,u,Tehran_40_10,Iran,35.71452,51.3853
ASI,Tehran,40,8,u,Tehran_40_8,Iran,35.71452,51.3853
ASI,Tehran,40,7,u,Tehran_40_7,Iran,35.71452,51.3853
ASI,Tehran,40,6,u,Tehran_40_6,Iran,35.71452,51.3853
ASI,Tehran,40,4,u,Tehran_40_4,Iran,35.71452,51.3853
ASI,Tehran,40,3,u,Tehran_40_3,Iran,35.71452,51.3853
ASI,Tehran,40,1,u,Tehran_40_1,Iran,35.71452,51.3853
ASI,Tehran,36,6,r,Tehran_36_6,Iran,35.3236,51.67275
ASI,Tehran,36,7,r,Tehran_36_7,Iran,35.3236,51.67275
ASI,Tehran,36,8,r,Tehran_36_8,Iran,35.3236,51.67275
ASI,Tehran,36,9,r,Tehran_36_9,Iran,35.3236,51.67275
ASI,Tehran,36,10,r,Tehran_36_10,Iran,35.3236,51.67275
ASI,Tehran,36,3,r,Tehran_36_3,Iran,35.3236,51.67275
ASI,Tehran,36,1,r,Tehran_36_1,Iran,35.3236,51.67275
ASI,Tehran,35,6,r,Tehran_35_6,Iran,35.36629,51.62384
ASI,Tehran,35,7,r,Tehran_35_7,Iran,35.36629,51.62384
ASI,Tehran,35,4,r,Tehran_35_4,Iran,35.36629,51.62384
ASI,Tehran,35,1,r,Tehran_35_1,Iran,35.36629,51.62384
ASI,Tehran,35,2,r,Tehran_35_2,Iran,35.36629,51.62384
ASI,Tehran,35,3,r,Tehran_35_3,Iran,35.36629,51.62384
ASI,Tehran,35,9,r,Tehran_35_9,Iran,35.36629,51.62384
ASI,Tehran,35,10,r,Tehran_35_10,Iran,35.36629,51.62384
ASI,Tehran,37,3,r,Tehran_37_3,Iran,35.41461,51.58356
ASI,Tehran,37,9,r,Tehran_37_9,Iran,35.41461,51.58356
ASI,Tehran,37,10,r,Tehran_37_10,Iran,35.41461,51.58356
ASI,Tehran,37,7,r,Tehran_37_7,Iran,35.41461,51.58356
ASI,Tehran,37,6,r,Tehran_37_6,Iran,35.41461,51.58356
ASI,Tehran,37,5,r,Tehran_37_5,Iran,35.41461,51.58356
ASI,Tehran,37,4,r,Tehran_37_4,Iran,35.41461,51.58356
ASI,Tehran,28,3,r,Tehran_28_3,Iran,35.43725,51.58187
ASI,Tehran,28,2,r,Tehran_28_2,Iran,35.43725,51.58187
ASI,Tehran,28,8,r,Tehran_28_8,Iran,35.43725,51.58187
ASI,Tehran,28,5,r,Tehran_28_5,Iran,35.43725,51.58187
ASI,Tehran,28,7,r,Tehran_28_7,Iran,35.43725,51.58187
ASI,Tehran,27,8,r,Tehran_27_8,Iran,35.44899,51.56677
ASI,Tehran,27,6,r,Tehran_27_6,Iran,35.44899,51.56677
ASI,Tehran,27,4,r,Tehran_27_4,Iran,35.44899,51.56677
ASI,Tehran,27,3,r,Tehran_27_3,Iran,35.44899,51.56677
ASI,Tehran,27,1,r,Tehran_27_1,Iran,35.44899,51.56677
ASI,Tehran,27,5,r,Tehran_27_5,Iran,35.44899,51.56677
ASI,Tehran,27,9,r,Tehran_27_9,Iran,35.44899,51.56677
EU,Thessaloniki,1,2,u,Thessa_1_2,Greece,40.63368,22.9559
EU,Thessaloniki,1,3,u,Thessa_1_3,Greece,40.63368,22.9559
EU,Thessaloniki,1,6,u,Thessa_1_6,Greece,40.63368,22.9559
EU,Thessaloniki,1,10,u,Thessa_1_10,Greece,40.63368,22.9559
EU,Thessaloniki,1,14,u,Thessa_1_14,Greece,40.63368,22.9559
EU,Thessaloniki,1,15,u,Thessa_1_15,Greece,40.63368,22.9559
EU,Thessaloniki,1,16,u,Thessa_1_16,Greece,40.63368,22.9559
EU,Thessaloniki,1,17,u,Thessa_1_17,Greece,40.63368,22.9559
EU,Thessaloniki,2,1,u,Thessa_2_1,Greece,40.63306,22.95831
EU,Thessaloniki,2,4,u,Thessa_2_4,Greece,40.63306,22.95831
EU,Thessaloniki,2,6,u,Thessa_2_6,Greece,40.63306,22.95831
EU,Thessaloniki,2,7,u,Thessa_2_7,Greece,40.63306,22.95831
EU,Thessaloniki,2,9,u,Thessa_2_9,Greece,40.63306,22.95831
EU,Thessaloniki,2,13,u,Thessa_2_13,Greece,40.63306,22.95831
EU,Thessaloniki,2,14,u,Thessa_2_14,Greece,40.63306,22.95831
EU,Thessaloniki,2,19,u,Thessa_2_19,Greece,40.63306,22.95831
EU,Thessaloniki,3,4,u,Thessa_3_4,Greece,40.63166,22.957
EU,Thessaloniki,3,7,u,Thessa_3_7,Greece,40.63166,22.957
EU,Thessaloniki,3,8,u,Thessa_3_8,Greece,40.63166,22.957
EU,Thessaloniki,3,9,u,Thessa_3_9,Greece,40.63166,22.957
EU,Thessaloniki,3,12,u,Thessa_3_12,Greece,40.63166,22.957
EU,Thessaloniki,3,13,u,Thessa_3_13,Greece,40.63166,22.957
EU,Thessaloniki,3,19,u,Thessa_3_19,Greece,40.63166,22.957
EU,Thessaloniki,4,2,u,Thessa_4_2,Greece,40.62987,22.95932
EU,Thessaloniki,4,4,u,Thessa_4_4,Greece,40.62987,22.95932
EU,Thessaloniki,4,6,u,Thessa_4_6,Greece,40.62987,22.95932
EU,Thessaloniki,4,8,u,Thessa_4_8,Greece,40.62987,22.95932
EU,Thessaloniki,4,13,u,Thessa_4_13,Greece,40.62987,22.95932
EU,Thessaloniki,4,15,u,Thessa_4_15,Greece,40.62987,22.95932
EU,Thessaloniki,4,18,u,Thessa_4_18,Greece,40.62987,22.95932
EU,Thessaloniki,4,19,u,Thessa_4_19,Greece,40.62987,22.95932
EU,Thessaloniki,5,5,u,Thessa_5_5,Greece,40.62941,22.96238
EU,Thessaloniki,5,6,u,Thessa_5_6,Greece,40.62941,22.96238
EU,Thessaloniki,5,12,u,Thessa_5_12,Greece,40.62941,22.96238
EU,Thessaloniki,5,13,u,Thessa_5_13,Greece,40.62941,22.96238
EU,Thessaloniki,5,14,u,Thessa_5_14,Greece,40.62941,22.96238
EU,Thessaloniki,5,15,u,Thessa_5_15,Greece,40.62941,22.96238
EU,Thessaloniki,42,2,r,Thessa_42_2,Greece,40.53395,22.98543
EU,Thessaloniki,42,8,r,Thessa_42_8,Greece,40.53395,22.98543
EU,Thessaloniki,42,10,r,Thessa_42_10,Greece,40.53395,22.98543
EU,Thessaloniki,42,13,r,Thessa_42_13,Greece,40.53395,22.98543
EU,Thessaloniki,42,16,r,Thessa_42_16,Greece,40.53395,22.98543
EU,Thessaloniki,42,17,r,Thessa_42_17,Greece,40.53395,22.98543
EU,Thessaloniki,42,18,r,Thessa_42_18,Greece,40.53395,22.98543
EU,Thessaloniki,42,20,r,Thessa_42_20,Greece,40.53395,22.98543
EU,Thessaloniki,43,3,r,Thessa_43_3,Greece,40.52648,22.98741
EU,Thessaloniki,43,4,r,Thessa_43_4,Greece,40.52648,22.98741
EU,Thessaloniki,43,6,r,Thessa_43_6,Greece,40.52648,22.98741
EU,Thessaloniki,43,8,r,Thessa_43_8,Greece,40.52648,22.98741
EU,Thessaloniki,43,13,r,Thessa_43_13,Greece,40.52648,22.98741
EU,Thessaloniki,43,15,r,Thessa_43_15,Greece,40.52648,22.98741
EU,Thessaloniki,44,1,r,Thessa_44_1,Greece,40.52565,22.98908
EU,Thessaloniki,44,5,r,Thessa_44_5,Greece,40.52565,22.98908
EU,Thessaloniki,44,10,r,Thessa_44_10,Greece,40.52565,22.98908
EU,Thessaloniki,44,13,r,Thessa_44_13,Greece,40.52565,22.98908
EU,Thessaloniki,44,14,r,Thessa_44_14,Greece,40.52565,22.98908
EU,Thessaloniki,44,17,r,Thessa_44_17,Greece,40.52565,22.98908
EU,Thessaloniki,44,19,r,Thessa_44_19,Greece,40.52565,22.98908
EU,Thessaloniki,45,2,r,Thessa_45_2,Greece,40.51517,22.99888
EU,Thessaloniki,45,3,r,Thessa_45_3,Greece,40.51517,22.99888
EU,Thessaloniki,45,7,r,Thessa_45_7,Greece,40.51517,22.99888
EU,Thessaloniki,45,10,r,Thessa_45_10,Greece,40.51517,22.99888
EU,Thessaloniki,45,13,r,Thessa_45_13,Greece,40.51517,22.99888
EU,Thessaloniki,45,15,r,Thessa_45_15,Greece,40.51517,22.99888
EU,Thessaloniki,45,17,r,Thessa_45_17,Greece,40.51517,22.99888
EU,Thessaloniki,46,2,r,Thessa_46_2,Greece,40.51105,23.01642
EU,Thessaloniki,46,4,r,Thessa_46_4,Greece,40.51105,23.01642
EU,Thessaloniki,46,5,r,Thessa_46_5,Greece,40.51105,23.01642
EU,Thessaloniki,46,10,r,Thessa_46_10,Greece,40.51105,23.01642
EU,Thessaloniki,46,12,r,Thessa_46_12,Greece,40.51105,23.01642
EU,Thessaloniki,46,15,r,Thessa_46_15,Greece,40.51105,23.01642
EU,Thessaloniki,46,18,r,Thessa_46_18,Greece,40.51105,23.01642
EU,Thessaloniki,46,20,r,Thessa_46_20,Greece,40.51105,23.01642
NAM,Toronto,40,1,u,s_40_1,Canada,43.6572,-79.40756
NAM,Toronto,40,3,u,s_40_3,Canada,43.6572,-79.40756
NAM,Toronto,40,6,u,s_40_6,Canada,43.6572,-79.40756
NAM,Toronto,40,7,u,s_40_7,Canada,43.6572,-79.40756
NAM,Toronto,40,8,u,s_40_8,Canada,43.6572,-79.40756
NAM,Toronto,40,10,u,s_40_10,Canada,43.6572,-79.40756
NAM,Toronto,40,12,u,s_40_12,Canada,43.6572,-79.40756
NAM,Toronto,40,17,u,s_40_17,Canada,43.6572,-79.40756
NAM,Toronto,40,19,u,s_40_19,Canada,43.6572,-79.40756
NAM,Toronto,41,1,u,s_41_1,Canada,43.64994,-79.40477
NAM,Toronto,41,2,u,s_41_2,Canada,43.64994,-79.40477
NAM,Toronto,41,7,u,s_41_7,Canada,43.64994,-79.40477
NAM,Toronto,41,8,u,s_41_8,Canada,43.64994,-79.40477
NAM,Toronto,41,12,u,s_41_12,Canada,43.64994,-79.40477
NAM,Toronto,41,13,u,s_41_13,Canada,43.64994,-79.40477
NAM,Toronto,41,14,u,s_41_14,Canada,43.64994,-79.40477
NAM,Toronto,41,16,u,s_41_16,Canada,43.64994,-79.40477
NAM,Toronto,41,18,u,s_41_18,Canada,43.64994,-79.40477
NAM,Toronto,42,1,u,s_42_1,Canada,43.643,-79.40337
NAM,Toronto,42,3,u,s_42_3,Canada,43.643,-79.40337
NAM,Toronto,42,5,u,s_42_5,Canada,43.643,-79.40337
NAM,Toronto,42,9,u,s_42_9,Canada,43.643,-79.40337
NAM,Toronto,42,10,u,s_42_10,Canada,43.643,-79.40337
NAM,Toronto,42,11,u,s_42_11,Canada,43.643,-79.40337
NAM,Toronto,42,13,u,s_42_13,Canada,43.643,-79.40337
NAM,Toronto,42,17,u,s_42_17,Canada,43.643,-79.40337
NAM,Toronto,42,20,u,s_42_20,Canada,43.643,-79.40337
NAM,Toronto,43,4,u,s_43_4,Canada,43.63471,-79.3992
NAM,Toronto,43,5,u,s_43_5,Canada,43.63471,-79.3992
NAM,Toronto,43,6,u,s_43_6,Canada,43.63471,-79.3992
NAM,Toronto,43,8,u,s_43_8,Canada,43.63471,-79.3992
NAM,Toronto,43,10,u,s_43_10,Canada,43.63471,-79.3992
NAM,Toronto,43,12,u,s_43_12,Canada,43.63471,-79.3992
NAM,Toronto,43,13,u,s_43_13,Canada,43.63471,-79.3992
NAM,Toronto,43,14,u,s_43_14,Canada,43.63471,-79.3992
NAM,Toronto,43,15,u,s_43_15,Canada,43.63471,-79.3992
NAM,Toronto,1,9,r,s_1_9,Canada,44.03026,-79.52739
NAM,Toronto,2,3,r,s_2_3,Canada,44.01968,-79.52538
NAM,Toronto,3,5,r,s_3_5,Canada,44.01057,-79.52316
NAM,Toronto,4,18,r,s_4_18,Canada,43.99907,-79.51997
NAM,Toronto,5,16,r,s_5_16,Canada,43.99338,-79.51926
NAM,Toronto,97,3,r,s_97_3,Canada,43.95723,-78.99752
NAM,Toronto,97,4,r,s_97_4,Canada,43.95723,-78.99752
NAM,Toronto,97,6,r,s_97_6,Canada,43.95723,-78.99752
NAM,Toronto,97,7,r,s_97_7,Canada,43.95723,-78.99752
NAM,Toronto,97,9,r,s_97_9,Canada,43.95723,-78.99752
NAM,Toronto,97,10,r,s_97_10,Canada,43.95723,-78.99752
NAM,Toronto,97,11,r,s_97_11,Canada,43.95723,-78.99752
NAM,Toronto,97,13,r,s_97_13,Canada,43.95723,-78.99752
NAM,Toronto,97,14,r,s_97_14,Canada,43.95723,-78.99752
NAM,Toronto,98,1,r,s_98_1,Canada,43.96004,-79.00767
NAM,Toronto,99,5,r,s_99_5,Canada,43.93944,-79.01743
NAM,Toronto,100,13,r,s_100_13,Canada,43.93222,-79.03385
NAM,Toronto,101,17,r,s_101_17,Canada,43.93092,-79.05568
NAM,Toronto,6,8,r,s_6_8,Canada,43.98568,-79.5169
NAM,Toronto,7,4,r,s_7_4,Canada,43.97768,-79.51558
NAM,Toronto,7,6,r,s_7_6,Canada,43.97768,-79.51558
NAM,Toronto,7,7,r,s_7_7,Canada,43.97768,-79.51558
NAM,Toronto,7,11,r,s_7_11,Canada,43.97768,-79.51558
NAM,Toronto,7,13,r,s_7_13,Canada,43.97768,-79.51558
NAM,Toronto,7,14,r,s_7_14,Canada,43.97768,-79.51558
NAM,Toronto,7,16,r,s_7_16,Canada,43.97768,-79.51558
NAM,Toronto,7,19,r,s_7_19,Canada,43.97768,-79.51558
NAM,Toronto,7,20,r,s_7_20,Canada,43.97768,-79.51558
NAM,Toronto,37,6,u,s_37_6,Canada,43.68315,-79.41975
NAM,Toronto,37,8,u,s_37_8,Canada,43.68315,-79.41975
NAM,Toronto,37,10,u,s_37_10,Canada,43.68315,-79.41975
NAM,Toronto,37,11,u,s_37_11,Canada,43.68315,-79.41975
NAM,Toronto,37,12,u,s_37_12,Canada,43.68315,-79.41975
NAM,Toronto,37,13,u,s_37_13,Canada,43.68315,-79.41975
NAM,Toronto,37,15,u,s_37_15,Canada,43.68315,-79.41975
NAM,Toronto,37,16,u,s_37_16,Canada,43.68315,-79.41975
NAM,Toronto,37,18,u,s_37_18,Canada,43.68315,-79.41975
NAM,Toronto,77,18,r,s_77_18,Canada,43.44635,-79.7979
NAM,Toronto,78,4,r,s_78_4,Canada,43.43698,-79.80824
NAM,Toronto,79,17,r,s_79_17,Canada,43.43666,-79.82504
NAM,Toronto,80,18,r,s_80_18,Canada,43.42818,-79.83365
NAM,Toronto,81,3,r,s_81_3,Canada,43.411,-79.83634
NAM,Toronto,82,19,r,s_82_19,Canada,43.40464,-79.84302
NAM,Toronto,83,5,r,s_83_5,Canada,43.3983,-79.85074
NAM,Toronto,83,9,r,s_83_9,Canada,43.3983,-79.85074
NAM,Toronto,83,10,r,s_83_10,Canada,43.3983,-79.85074
NAM,Toronto,83,11,r,s_83_11,Canada,43.3983,-79.85074
NAM,Toronto,83,13,r,s_83_13,Canada,43.3983,-79.85074
NAM,Toronto,83,14,r,s_83_14,Canada,43.3983,-79.85074
NAM,Toronto,83,15,r,s_83_15,Canada,43.3983,-79.85074
NAM,Toronto,83,17,r,s_83_17,Canada,43.3983,-79.85074
NAM,Toronto,83,18,r,s_83_18,Canada,43.3983,-79.85074
NAM,Toronto,95,15,r,s_95_15,Canada,43.95298,-78.96002
NAM,Toronto,96,5,r,s_96_5,Canada,43.95416,-78.97424
