city,seed,tp_scaled_r,nSites_r,nSites_u,tp_diff,betaLog_Dist,pvalLog_Dist,betaLog_fromGlobalModel,sig
Cape_Town,3,0.018937279723764244,233666,233136,-9.861061833486492e-5,0.851,0.159,0.747,Not significant
Cape_Town,30,0.018974041784119086,233993,232721,-1.8622651882378022e-4,0.851,0.159,0.747,Not significant
Cape_Town,31,0.01877789273947809,233230,233583,1.7853919092007675e-4,0.851,0.159,0.747,Not significant
Cape_Town,32,0.018906034728612086,233201,233643,-5.8225822170611397e-5,0.851,0.159,0.747,Not significant
Cape_Town,33,0.018947595207709028,233614,233242,-1.4518372142338296e-4,0.851,0.159,0.747,Not significant
Cape_Town,34,0.018754824050458647,233388,233461,2.181761921112406e-4,0.851,0.159,0.747,Not significant
Cape_Town,35,0.018854955775927558,232979,233809,4.192786180643934e-5,0.851,0.159,0.747,Not significant
Cape_Town,36,0.018891905872447448,233510,233370,-2.469202376765775e-5,0.851,0.159,0.747,Not significant
Cape_Town,37,0.019081309737656666,233602,233270,-4.5677143333791234e-4,0.851,0.159,0.747,Not significant
Cape_Town,38,0.018986433240789764,233282,233601,-1.9607852066657813e-4,0.851,0.159,0.747,Not significant
Cape_Town,39,0.018936418332093283,233783,233032,-7.789462888865839e-5,0.851,0.159,0.747,Not significant
Cape_Town,4,0.018743738936599877,233534,233322,2.654881308291196e-4,0.851,0.159,0.747,Not significant
Cape_Town,40,0.01899515727188727,233749,233153,-2.67068610441637e-4,0.851,0.159,0.747,Not significant
Cape_Town,41,0.01899430161350322,233228,233647,-1.9622223342870976e-4,0.851,0.159,0.747,Not significant
Cape_Town,42,0.01890349860493225,233502,233334,-5.621419766568478e-5,0.851,0.159,0.747,Not significant
Cape_Town,43,0.018691138740112793,233416,233497,3.6138399571012184e-4,0.851,0.159,0.747,Not significant
Cape_Town,44,0.01900229823344919,233719,233114,-2.2770648533477697e-4,0.851,0.159,0.747,Not significant
Cape_Town,45,0.018996264196916718,233562,233323,-2.0073037686581252e-4,0.851,0.159,0.747,Not significant
Cape_Town,46,0.018857123731129757,233286,233679,5.478287434704937e-5,0.851,0.159,0.747,Not significant
Cape_Town,47,0.019001420933066126,233522,233315,-2.5995877260722583e-4,0.851,0.159,0.747,Not significant
Cape_Town,48,0.018920218446166908,233663,233156,-7.066180639073855e-5,0.851,0.159,0.747,Not significant
Cape_Town,49,0.018990687440821642,233219,233666,-1.933318887440312e-4,0.851,0.159,0.747,Not significant
Cape_Town,5,0.018745338113220024,233335,233539,2.5073890027360254e-4,0.851,0.159,0.747,Not significant
Cape_Town,50,0.018932710007863066,233408,233455,-8.456995869032466e-5,0.851,0.159,0.747,Not significant
Cape_Town,51,0.018813506182211257,233473,233422,1.5355682238833365e-4,0.851,0.159,0.747,Not significant
Cape_Town,52,0.01910644988976101,233581,233300,-4.906201403732137e-4,0.851,0.159,0.747,Not significant
Cape_Town,53,0.019065043727709646,233788,232914,-4.031452864168422e-4,0.851,0.159,0.747,Not significant
Cape_Town,54,0.01902788671918416,233539,233314,-2.6662664792867843e-4,0.851,0.159,0.747,Not significant
Cape_Town,55,0.0186807171594751,233002,233772,3.5940558066146697e-4,0.851,0.159,0.747,Not significant
Cape_Town,56,0.018672505665417425,233206,233626,4.1001751494567154e-4,0.851,0.159,0.747,Not significant
Cape_Town,57,0.01883253034156854,233103,233746,1.0110288115133814e-4,0.851,0.159,0.747,Not significant
Cape_Town,58,0.019136211493845718,233720,233033,-4.982116687060126e-4,0.851,0.159,0.747,Not significant
Cape_Town,59,0.018911787990578237,233292,233590,-8.131728721962744e-6,0.851,0.159,0.747,Not significant
Cape_Town,6,0.01887096606125324,233412,233523,2.8637655670248757e-5,0.851,0.159,0.747,Not significant
Cape_Town,60,0.018867919846244086,233326,233490,4.2742937024966426e-5,0.851,0.159,0.747,Not significant
Cape_Town,61,0.019028237123845132,233726,233138,-2.823063493893156e-4,0.851,0.159,0.747,Not significant
Cape_Town,62,0.018911253527539126,233775,232968,-3.485481864582904e-5,0.851,0.159,0.747,Not significant
Cape_Town,63,0.01890617560621814,233628,233317,-3.7648104515203284e-5,0.851,0.159,0.747,Not significant
Cape_Town,64,0.018704718361573773,233361,233553,3.444059600129154e-4,0.851,0.159,0.747,Not significant
Cape_Town,65,0.019036633688638522,233447,233346,-3.616393956878024e-4,0.851,0.159,0.747,Not significant
Cape_Town,66,0.018836509757443297,233556,233358,9.617849858997371e-5,0.851,0.159,0.747,Not significant
Cape_Town,67,0.018945828297217332,233120,233758,-1.005144741453752e-4,0.851,0.159,0.747,Not significant
Cape_Town,68,0.018885522696364954,233331,233532,3.0731642331263687e-6,0.851,0.159,0.747,Not significant
Cape_Town,69,0.01897838142573761,233469,233373,-1.9197704823469344e-4,0.851,0.159,0.747,Not significant
Cape_Town,7,0.018964994434272454,233627,233230,-1.5501944311309412e-4,0.851,0.159,0.747,Not significant
Cape_Town,70,0.018781519579318857,233103,233650,1.588219148138323e-4,0.851,0.159,0.747,Not significant
Cape_Town,71,0.018993469814632777,233710,233034,-2.3896551518830245e-4,0.851,0.159,0.747,Not significant
Cape_Town,72,0.018809859532951688,233554,233276,1.3680320222084208e-4,0.851,0.159,0.747,Not significant
Cape_Town,73,0.018725564022097633,233250,233588,3.1678476262844354e-4,0.851,0.159,0.747,Not significant
Cape_Town,74,0.018771908007163957,233386,233436,2.093710459160937e-4,0.851,0.159,0.747,Not significant
Cape_Town,75,0.018813318693496832,233115,233706,9.844943462485392e-5,0.851,0.159,0.747,Not significant
Cape_Town,76,0.01912077362875752,233458,233403,-5.397000970995894e-4,0.851,0.159,0.747,Not significant
Cape_Town,77,0.018832401367436066,233330,233582,1.023141330624977e-4,0.851,0.159,0.747,Not significant
Cape_Town,78,0.018988766071825237,233595,233249,-2.1566326715324532e-4,0.851,0.159,0.747,Not significant
Cape_Town,79,0.018843575899077043,233575,233253,6.148448076745416e-5,0.851,0.159,0.747,Not significant
Cape_Town,8,0.018919504954311883,233514,233352,-6.361945847073794e-5,0.851,0.159,0.747,Not significant
Cape_Town,80,0.018904425383499027,233230,233617,-5.1573430299371725e-5,0.851,0.159,0.747,Not significant
Cape_Town,81,0.0190570646753057,233703,233209,-3.16866097893595e-4,0.851,0.159,0.747,Not significant
Cape_Town,82,0.01873564765986879,233232,233593,2.1466934608515426e-4,0.851,0.159,0.747,Not significant
Cape_Town,83,0.019068218280025744,233677,233113,-3.765719693510708e-4,0.851,0.159,0.747,Not significant
Cape_Town,84,0.018978049210641897,233311,233566,-1.8865346624939022e-4,0.851,0.159,0.747,Not significant
Cape_Town,85,0.018852522703265477,233503,233373,8.098737918001142e-5,0.851,0.159,0.747,Not significant
Cape_Town,86,0.018901829185439548,233731,233083,-4.198367194174421e-5,0.851,0.159,0.747,Not significant
Cape_Town,87,0.018766833983221945,233242,233592,1.6585627580324724e-4,0.851,0.159,0.747,Not significant
Cape_Town,88,0.018675112496673037,233194,233640,3.8927085314669277e-4,0.851,0.159,0.747,Not significant
Cape_Town,89,0.01899673712067073,233347,233507,-2.48874271492526e-4,0.851,0.159,0.747,Not significant
Cape_Town,9,0.01898740275555542,233228,233599,-1.4999933499436346e-4,0.851,0.159,0.747,Not significant
Cape_Town,90,0.018951352436107658,233397,233375,-1.3553114231624336e-4,0.851,0.159,0.747,Not significant
Cape_Town,91,0.0186839126204931,232989,233821,3.70577691578354e-4,0.851,0.159,0.747,Not significant
Cape_Town,92,0.018774487049909184,233478,233416,2.0989736772775158e-4,0.851,0.159,0.747,Not significant
Cape_Town,93,0.01888220985806878,233522,233396,-2.1241374551263237e-6,0.851,0.159,0.747,Not significant
Cape_Town,94,0.01895419024016599,233203,233688,-1.382249273368663e-4,0.851,0.159,0.747,Not significant
Cape_Town,95,0.018814250247185603,232942,233887,1.5085167368564245e-4,0.851,0.159,0.747,Not significant
Cape_Town,96,0.018880853728348385,233567,233288,-5.9830454226354746e-6,0.851,0.159,0.747,Not significant
Cape_Town,97,0.018879432772304427,233175,233671,-1.1052794921702358e-6,0.851,0.159,0.747,Not significant
Cape_Town,98,0.018962137369319607,233333,233610,-1.5298271799972507e-4,0.851,0.159,0.747,Not significant
Cape_Town,99,0.018760042274296108,233179,233642,2.887207460614376e-4,0.851,0.159,0.747,Not significant
Christchurch,1,0.018958495609242676,232878,232563,-1.0789792588754288e-4,1.889,0,0.688,Significantly positive
Christchurch,10,0.018973378058873745,232361,233067,-1.4154082352877892e-4,1.889,0,0.688,Significantly positive
Christchurch,100,0.01884700984039113,232860,232528,1.044227635325981e-4,1.889,0,0.688,Significantly positive
Christchurch,11,0.018865091231966627,232575,232850,7.453422509642524e-5,1.889,0,0.688,Significantly positive
Christchurch,12,0.018891000097735054,232214,233103,4.350805851305664e-5,1.889,0,0.688,Significantly positive
Christchurch,13,0.018919867611177157,232902,232534,-4.0508147671952655e-5,1.889,0,0.688,Significantly positive
Christchurch,14,0.018892841040797508,232528,232901,1.8653714605878363e-5,1.889,0,0.688,Significantly positive
Christchurch,15,0.018898030405340292,233025,232325,2.956422061134445e-5,1.889,0,0.688,Significantly positive
Christchurch,16,0.018875315391564625,232499,232941,1.8056245859047332e-5,1.889,0,0.688,Significantly positive
Christchurch,17,0.01898496944992227,233044,232390,-1.8402985921965945e-4,1.889,0,0.688,Significantly positive
Christchurch,18,0.018828646433040185,232919,232510,1.5301280701355419e-4,1.889,0,0.688,Significantly positive
Christchurch,19,0.019035208785024862,232787,232660,-2.7381020028599545e-4,1.889,0,0.688,Significantly positive
Christchurch,2,0.018944884939636825,232891,232551,-1.123508816809303e-4,1.889,0,0.688,Significantly positive
Christchurch,20,0.018882606694487544,232305,232990,4.156045572222336e-5,1.889,0,0.688,Significantly positive
Christchurch,21,0.019085388583632436,232192,233144,-3.5621170564324733e-4,1.889,0,0.688,Significantly positive
Christchurch,22,0.018929589556894826,233122,232171,-4.5524218804229855e-5,1.889,0,0.688,Significantly positive
Christchurch,23,0.018910906345064756,232335,233016,-2.8122672722511594e-5,1.889,0,0.688,Significantly positive
Christchurch,24,0.01899861041404951,233046,232251,-2.1579247382669947e-4,1.889,0,0.688,Significantly positive
Christchurch,25,0.018926345590593214,232682,232711,-3.5368896633677926e-5,1.889,0,0.688,Significantly positive
Christchurch,26,0.018866735465363677,232570,232844,7.322528091053063e-5,1.889,0,0.688,Significantly positive
Christchurch,27,0.018937609267377625,232532,232836,-1.1764811709243442e-4,1.889,0,0.688,Significantly positive
Christchurch,28,0.018767915108519887,232617,232831,2.7065580768960776e-4,1.889,0,0.688,Significantly positive
Christchurch,29,0.018965283206733203,232795,232662,-1.1264541255448512e-4,1.889,0,0.688,Significantly positive
Christchurch,3,0.018753987962671772,232181,233126,2.9308975123617034e-4,1.889,0,0.688,Significantly positive
Christchurch,30,0.019082789649648976,232594,232823,-3.6751393388661027e-4,1.889,0,0.688,Significantly positive
Christchurch,31,0.019024528714899652,232426,232926,-2.1528939103226952e-4,1.889,0,0.688,Significantly positive
Christchurch,32,0.018969928070107667,232911,232491,-1.4500803173219529e-4,1.889,0,0.688,Significantly positive
Christchurch,33,0.018992785477733,232690,232753,-1.6222128572951702e-4,1.889,0,0.688,Significantly positive
Christchurch,34,0.018918125935218254,233344,231997,-5.793854781380517e-5,1.889,0,0.688,Significantly positive
Christchurch,35,0.01898722536732405,232438,232932,-1.58029911652674e-4,1.889,0,0.688,Significantly positive
Christchurch,36,0.01889797526125989,232970,232460,3.409504276758596e-6,1.889,0,0.688,Significantly positive
Christchurch,37,0.018984416296076112,232595,232830,-1.6803583002736322e-4,1.889,0,0.688,Significantly positive
Christchurch,38,0.018855968520213116,232679,232743,5.96229777900352e-5,1.889,0,0.688,Significantly positive
Christchurch,39,0.018785241676641858,232658,232762,1.8501862199699765e-4,1.889,0,0.688,Significantly positive
Christchurch,4,0.018835809932892685,232698,232737,1.1065476851267186e-4,1.889,0,0.688,Significantly positive
Christchurch,40,0.01891388009795429,232710,232671,-2.3816526814057076e-5,1.889,0,0.688,Significantly positive
Christchurch,41,0.01894493926576479,232815,232608,-1.2070780210576837e-4,1.889,0,0.688,Significantly positive
Christchurch,42,0.01886048536267388,232405,233009,8.910451605969802e-5,1.889,0,0.688,Significantly positive
Christchurch,43,0.019054254495834647,233176,232125,-3.294129368591227e-4,1.889,0,0.688,Significantly positive
Christchurch,44,0.01887091618145051,232668,232695,7.12543234720267e-5,1.889,0,0.688,Significantly positive
Christchurch,45,0.018811197542193524,232447,232844,1.5131188373813248e-4,1.889,0,0.688,Significantly positive
Christchurch,46,0.018925696526955187,232358,233017,-6.693014773366535e-5,1.889,0,0.688,Significantly positive
Christchurch,47,0.019039910023434813,232618,232758,-2.640322767367906e-4,1.889,0,0.688,Significantly positive
Christchurch,48,0.018912453162658983,232929,232474,-4.444154609420728e-5,1.889,0,0.688,Significantly positive
Christchurch,49,0.01897197943766904,232716,232739,-1.8005948031582855e-4,1.889,0,0.688,Significantly positive
Christchurch,5,0.01899583902214072,233003,232435,-1.831511545830819e-4,1.889,0,0.688,Significantly positive
Christchurch,50,0.018862811389293823,232918,232481,7.511700404795249e-5,1.889,0,0.688,Significantly positive
Christchurch,51,0.018923544603966447,232615,232709,-7.437279574974698e-5,1.889,0,0.688,Significantly positive
Christchurch,52,0.01880929424062932,231921,233302,1.6353368568028728e-4,1.889,0,0.688,Significantly positive
Christchurch,53,0.018951526278618278,232501,232845,-5.6605585793841756e-5,1.889,0,0.688,Significantly positive
Christchurch,54,0.019056586441702474,232967,232384,-3.2266634932743773e-4,1.889,0,0.688,Significantly positive
Christchurch,55,0.018839966706521723,232588,232829,6.782223228886733e-5,1.889,0,0.688,Significantly positive
Christchurch,56,0.018814721526196686,232619,232775,1.807706371864358e-4,1.889,0,0.688,Significantly positive
Christchurch,57,0.018823320714214106,232633,232779,1.4642556301034532e-4,1.889,0,0.688,Significantly positive
Christchurch,58,0.019031314373775615,232692,232734,-2.6686103899718414e-4,1.889,0,0.688,Significantly positive
Christchurch,59,0.018772253553323775,232502,232877,2.695178537848106e-4,1.889,0,0.688,Significantly positive
Christchurch,6,0.018961631725403064,232678,232748,-1.0224030970972312e-4,1.889,0,0.688,Significantly positive
Christchurch,60,0.018847447505070742,232549,232884,9.18844858064094e-5,1.889,0,0.688,Significantly positive
Christchurch,61,0.018924944273096583,232969,232471,-5.706270747591474e-5,1.889,0,0.688,Significantly positive
Christchurch,62,0.018745286232728742,232829,232516,3.4229085217453784e-4,1.889,0,0.688,Significantly positive
Christchurch,63,0.01886017482658682,232637,232815,8.987605743213806e-5,1.889,0,0.688,Significantly positive
Christchurch,64,0.018950909739518837,232672,232723,-7.743231832300912e-5,1.889,0,0.688,Significantly positive
Christchurch,65,0.01892642356430771,232691,232712,-2.3507846231105023e-5,1.889,0,0.688,Significantly positive
Christchurch,66,0.018959866362796243,232638,232795,-1.1727146505034758e-4,1.889,0,0.688,Significantly positive
Christchurch,67,0.018998271435309574,232274,233079,-2.1794417519351364e-4,1.889,0,0.688,Significantly positive
Christchurch,68,0.018987406315660295,232561,232825,-1.8540997879213858e-4,1.889,0,0.688,Significantly positive
Christchurch,69,0.019108267199932114,232868,232495,-4.000429708046621e-4,1.889,0,0.688,Significantly positive
Christchurch,7,0.01901767107280984,232653,232812,-2.1881047714673516e-4,1.889,0,0.688,Significantly positive
Christchurch,70,0.018915397194678336,232791,232655,-2.654165781513715e-5,1.889,0,0.688,Significantly positive
Christchurch,71,0.01899165035859512,232928,232538,-1.8508839086019135e-4,1.889,0,0.688,Significantly positive
Christchurch,72,0.018941426452966623,233078,232241,-6.545734283899471e-5,1.889,0,0.688,Significantly positive
Christchurch,73,0.01903220200376134,232826,232580,-2.3536793393583513e-4,1.889,0,0.688,Significantly positive
Christchurch,74,0.018934262030123078,232770,232619,-4.443501202665984e-5,1.889,0,0.688,Significantly positive
Christchurch,75,0.01884769721040184,232400,232929,9.512933329998419e-5,1.889,0,0.688,Significantly positive
Christchurch,76,0.018851946521263898,232509,232944,1.011579423031081e-4,1.889,0,0.688,Significantly positive
Christchurch,77,0.018775931017962995,232570,232900,3.0498820240803387e-4,1.889,0,0.688,Significantly positive
Christchurch,78,0.01879911111451724,232415,232885,1.8398824750280596e-4,1.889,0,0.688,Significantly positive
Christchurch,79,0.018817547166300148,232896,232535,1.7679055683829728e-4,1.889,0,0.688,Significantly positive
Christchurch,8,0.018912593468237985,232750,232674,-6.250378515555016e-6,1.889,0,0.688,Significantly positive
Christchurch,80,0.018762493406007618,232092,233217,2.477160104828076e-4,1.889,0,0.688,Significantly positive
Christchurch,81,0.01898462314181264,233120,232290,-1.3686779652339123e-4,1.889,0,0.688,Significantly positive
Christchurch,82,0.018722556770272143,232915,232540,3.8901563613682674e-4,1.889,0,0.688,Significantly positive
Christchurch,83,0.01884521958728428,232538,232885,1.3157159792956397e-4,1.889,0,0.688,Significantly positive
Christchurch,84,0.018961485604337386,232336,233019,-1.0463381331073801e-4,1.889,0,0.688,Significantly positive
Christchurch,85,0.01888686705524823,232885,232559,2.7382752050657266e-5,1.889,0,0.688,Significantly positive
