continent,country,city,latitude_city,longitude_city,sampled_by,human_population_size,area,age,density,slope_rlm,pval_rlm,significant_rlm,freqHCN,num_populations,total_num_plants,transect_length,population,total_plants,annualAI_Mean,annualPET_Mean,DEM_Mean,GMIS_Mean,NDSI_Mean,summerLST_Mean,summerNDVI_Mean,winterLST_Mean,winterNDVI_Mean
North America,USA,Atlantic_City,39.356273,-74.436074,Amy M. Savage; Jennifer Le; Ourania Nikolaidis,39558,364.64,NA,108.485,-0.207,0.013,Yes,0.471,45,810,37.22,41,17,1.103,959,7,84.771,0.579,34.198,0.237,-7.278,0.038
North America,USA,Atlantic_City,39.356273,-74.436074,Amy M. Savage; Jennifer Le; Ourania Nikolaidis,39558,364.64,NA,108.485,-0.207,0.013,Yes,0.389,45,810,37.22,42,18,1.115,950,7,82.667,0.595,34.097,0.259,-7.913,0.02
North America,USA,Atlantic_City,39.356273,-74.436074,Amy M. Savage; Jennifer Le; Ourania Nikolaidis,39558,364.64,NA,108.485,-0.207,0.013,Yes,0.316,45,810,37.22,43,19,1.116,947,8,65.286,0.654,32.571,0.413,-8.331,0.03
North America,USA,Atlantic_City,39.356273,-74.436074,Amy M. Savage; Jennifer Le; Ourania Nikolaidis,39558,364.64,NA,108.485,-0.207,0.013,Yes,0.684,45,810,37.22,44,19,1.124,941,8,86.457,0.573,35.521,0.214,-7.817,0.016
North America,USA,Atlantic_City,39.356273,-74.436074,Amy M. Savage; Jennifer Le; Ourania Nikolaidis,39558,364.64,NA,108.485,-0.207,0.013,Yes,0.421,45,810,37.22,45,19,1.023,1073,24,0,-0.377,23.181,0.898,-10.066,0.625
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.2,39,584,51.35,1,15,0.938,1157,6,80.444,0.781,39.538,0.2,-3.705,-0.019
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.267,39,584,51.35,2,15,0.949,1150,32,91.688,0.799,41.604,0.126,-3.335,-0.044
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.467,39,584,51.35,3,15,0.939,1158,15,91.429,0.772,42.094,0.122,-3.007,-0.02
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.2,39,584,51.35,4,15,0.943,1156,12,83.784,0.806,41.857,0.183,-3.782,-0.035
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.133,39,584,51.35,5,15,0.943,1156,25,96.219,0.816,41.579,0.154,-4.279,-0.053
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0,39,584,51.35,6,15,0.961,1145,35,86,0.81,41.042,0.188,-3.798,-0.03
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.133,39,584,51.35,7,15,0.954,1148,25,47.886,0.804,38.11,0.41,-3.761,-0.023
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.267,39,584,51.35,8,15,0.969,1139,57,60.314,0.786,40.916,0.37,-3.773,-0.027
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.067,39,584,51.35,9,15,0.98,1134,74,15.892,0.775,34.218,0.586,-3.716,-0.018
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.067,39,584,51.35,10,15,0.994,1126,91,18.417,0.745,32.569,0.617,-3.798,0.011
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.2,39,584,51.35,11,15,0.999,1122,75,22.811,0.627,31.324,0.653,-2.278,0.064
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.2,39,584,51.35,12,15,1,1123,111,9.457,0.439,29.933,0.773,-3.435,0.148
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.4,39,584,51.35,13,15,0.961,1091,186,2.114,0.832,29.486,0.78,-7.495,-0.032
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.267,39,584,51.35,14,15,0.978,1082,216,1.971,0.78,31.383,0.704,-5.649,-0.006
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.4,39,584,51.35,15,15,0.966,1091,201,0,0.738,30.861,0.69,-5.813,0.046
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.067,39,584,51.35,16,15,0.989,1081,217,0,0.649,27.893,0.819,-6.726,0.079
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.067,39,584,51.35,17,15,0.997,1079,200,2.657,0.703,27.421,0.786,-5.53,0.01
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.2,39,584,51.35,18,15,0.985,1087,196,0,0.586,27.154,0.808,-5.708,0.054
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.467,39,584,51.35,20,15,1.005,1078,218,0,0.478,25.982,0.873,-5.279,0.237
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.2,39,584,51.35,21,15,0.996,1086,216,0,0.772,29.01,0.769,-5.495,0.006
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.267,39,584,51.35,22,15,1.02,1076,242,2.5,0.769,30.628,0.725,-5.169,0.022
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0,39,584,51.35,23,15,1.011,1081,210,2.314,0.781,31.426,0.716,-5.213,0.029
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.067,39,584,51.35,24,15,1.005,1087,204,32.257,0.781,34.764,0.561,-5.683,-0.012
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.067,39,584,51.35,25,15,0.994,1096,182,0,0.765,31.301,0.733,-5.165,0.044
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.133,39,584,51.35,26,15,0.997,1095,187,0,NA,23.838,0.866,NA,NA
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0,39,584,51.35,27,15,1.007,1093,171,0,0.607,26.356,0.838,-4.358,0.05
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.467,39,584,51.35,28,15,1.03,1083,205,0,0.462,24.496,0.87,-3.648,0.072
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.333,39,584,51.35,29,15,1.037,1082,202,30.054,0.739,32.118,0.657,-4.28,0.028
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.071,39,584,51.35,30,14,1.039,1083,191,69.6,0.779,36.402,0.283,-4.793,-0.02
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.733,39,584,51.35,31,15,1.026,1091,174,40.946,0.777,34.357,0.433,-4.842,-0.019
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.133,39,584,51.35,32,15,1.015,1100,159,61.917,0.78,37.523,0.363,-3.914,-0.02
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.467,39,584,51.35,33,15,1.008,1106,139,57.2,0.804,38.628,0.361,-4.708,-0.014
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.067,39,584,51.35,34,15,1.022,1100,158,34.906,0.756,33.262,0.567,-3.981,0.017
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0,39,584,51.35,35,15,1.027,1099,156,35.194,0.738,31.988,0.575,-4.162,0.049
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.067,39,584,51.35,36,15,1.023,1103,158,70.086,0.794,38.714,0.28,-4.588,-0.029
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.133,39,584,51.35,37,15,1.025,1103,147,57.944,0.765,37.047,0.375,-4.282,-0.009
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.333,39,584,51.35,38,15,1.017,1109,137,76.029,0.792,39.768,0.256,-5.065,-0.031
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.467,39,584,51.35,39,15,1.017,1112,137,65.639,0.788,39.499,0.377,-4.458,-0.026
North America,USA,Baltimore,39.29044,-76.612328,James S. Santangelo; Ken A. Thompson,620862,1230.45,173,504.581,0.032,0.711,No,0.333,39,584,51.35,40,15,1.018,1112,128,56.971,0.811,38.974,0.357,-4.92,-0.037
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.3,25,NA,8.1,1,NA,0.995,859,228,84.083,0.47,36.695,0.225,-12.612,0.012
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.211,25,NA,8.1,2,NA,0.992,861,223,50.714,0.54,31.683,0.308,-13.091,-0.004
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.3,25,NA,8.1,3,NA,0.992,861,222,63.333,0.566,29.657,0.366,-12.986,0.001
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.222,25,NA,8.1,4,NA,0.992,861,239,65.471,0.48,33.981,0.384,-12.278,0.033
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.1,25,NA,8.1,5,NA,0.992,861,233,30.971,0.658,27.493,0.524,-13.251,0.024
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.2,25,NA,8.1,6,NA,1.012,855,229,24.886,0.636,26.747,0.59,-13.02,0.043
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.35,25,NA,8.1,7,NA,1.012,855,267,25.861,0.696,31.731,0.567,-14.926,0.011
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.2,25,NA,8.1,8,NA,1.003,857,227,26.844,0.686,26.543,0.596,-13.011,0.035
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.45,25,NA,8.1,9,NA,1.003,857,233,39.703,0.648,28.358,0.565,-13.096,0.044
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.5,25,NA,8.1,10,NA,1.005,856,230,44.278,0.589,27.017,0.507,-12.998,0.065
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.3,25,NA,8.1,11,NA,1.005,856,251,28.378,0.604,28.45,0.687,-13.973,0.133
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.45,25,NA,8.1,12,NA,1.005,856,267,14.719,0.688,27.876,0.716,-14.488,0.06
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.308,25,NA,8.1,13,NA,1.005,856,241,27.917,0.605,27.973,0.604,-14.058,0.205
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.2,25,NA,8.1,14,NA,0.998,858,243,5.706,0.414,25.382,0.713,-14.118,0.248
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.4,25,NA,8.1,15,NA,0.998,858,245,0,0.562,25.452,0.716,-13.443,0.146
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.3,25,NA,8.1,16,NA,0.996,857,255,0,0.692,24.463,0.767,-15.85,0.202
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.111,25,NA,8.1,17,NA,0.994,858,244,0,0.359,22.859,0.845,-14.669,0.245
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.45,25,NA,8.1,18,NA,0.994,858,246,0,0.404,22.545,0.87,-14.917,0.146
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.35,25,NA,8.1,19,NA,1.005,856,249,0,0.136,22.35,0.867,-15.172,0.307
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.25,25,NA,8.1,20,NA,1.005,856,244,0,0.43,24.462,0.761,-15.185,0.312
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.2,25,NA,8.1,21,NA,1.001,857,246,0,0.808,27.524,0.714,-15.933,-0.017
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.722,25,NA,8.1,22,NA,0.996,857,231,0,0.361,23.153,0.817,-14.63,0.283
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.2,25,NA,8.1,23,NA,1.006,855,245,0,0.605,27.013,0.711,-15.876,0.102
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.3,25,NA,8.1,24,NA,1.006,855,246,0,0.802,28.906,0.615,NA,0.026
North America,Canada,Barrie,44.389339,-79.685516,Marc T.J. Johnson; Cindy Prashad,145614,69.6,NA,2092.155,0.044,0.601,No,0.3,25,NA,8.1,25,NA,1.005,856,249,0,0.707,26.738,0.764,-15.576,0.123
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.75,45,886,26.61,1,20,1.073,1418,17,24.286,-0.474,32.412,0.641,19.465,0.516
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.2,45,886,26.61,2,20,1.073,1418,15,41.114,-0.424,34.269,0.495,20.367,0.413
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.7,45,886,26.61,3,20,1.07,1420,11,39.219,-0.415,35.42,0.523,19.903,0.408
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.65,45,886,26.61,4,20,1.07,1420,9,9.438,0.079,28.961,0.398,16.405,0.134
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.15,45,886,26.61,5,20,1.068,1421,11,23.417,-0.371,32.126,0.575,18.018,0.51
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.722,45,886,26.61,6,18,1.068,1421,10,29.6,0.003,32.384,0.309,18.055,0.095
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.2,45,886,26.61,7,20,1.069,1421,9,32.378,0.074,30.426,0.375,16.557,0.046
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.75,45,886,26.61,8,20,1.072,1419,13,5.086,-0.55,29.446,0.762,17.389,0.647
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,1,45,886,26.61,9,20,1.071,1421,14,11.278,-0.493,31.675,0.68,18.206,0.604
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.684,45,886,26.61,10,19,1.073,1420,21,11.639,-0.486,32.172,0.684,18.733,0.626
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.9,45,886,26.61,11,20,1.073,1420,22,6.531,-0.48,30.653,0.708,18.175,0.624
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.7,45,886,26.61,12,20,1.074,1421,13,6.054,-0.53,29.563,0.744,17.55,0.581
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.65,45,886,26.61,13,20,1.073,1422,12,29.857,-0.434,33.953,0.599,19.515,0.492
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.9,45,886,26.61,14,20,1.073,1422,17,8.919,-0.498,31.576,0.723,18.492,0.645
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.85,45,886,26.61,15,20,1.072,1422,18,10.771,-0.498,32.722,0.656,19.279,0.573
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,1,45,886,26.61,16,18,1.075,1420,20,12.029,-0.499,31.918,0.688,18.801,0.564
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.75,45,886,26.61,17,20,1.074,1421,22,4.306,-0.51,30.195,0.727,18.075,0.67
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.737,45,886,26.61,18,19,1.074,1421,6,29.171,-0.45,33.989,0.598,19.974,0.461
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.75,45,886,26.61,19,20,1.071,1423,13,28.703,-0.405,35.502,0.518,20.554,0.408
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.8,45,886,26.61,20,20,1.072,1422,7,40.189,-0.392,34.79,0.551,19.383,0.489
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.9,45,886,26.61,21,20,1.072,1422,8,41.971,-0.419,35.946,0.567,21.293,0.401
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.85,45,886,26.61,22,20,1.074,1422,9,21.771,-0.331,34.668,0.449,19.709,0.315
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.95,45,886,26.61,23,20,1.074,1422,11,23.265,-0.496,32.672,0.655,19.171,0.471
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.895,45,886,26.61,24,19,1.073,1424,10,18.472,-0.418,33.22,0.628,19.479,0.426
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.9,45,886,26.61,25,20,1.072,1425,4,47.735,-0.406,37.25,0.535,21.739,0.389
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.75,45,886,26.61,26,20,1.076,1422,4,3.143,-0.331,33.42,0.435,19.556,0.229
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.85,45,886,26.61,27,20,1.074,1422,4,1.114,-0.361,33.151,0.483,19.175,0.325
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.933,45,886,26.61,28,15,1.075,1418,7,9.472,-0.43,33.229,0.592,19.625,0.424
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,1,45,886,26.61,29,20,1.075,1420,10,0.972,-0.541,34.418,0.518,18.083,0.523
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,1,45,886,26.61,30,20,1.076,1419,9,4.361,-0.451,32.478,0.526,17.624,0.437
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,1,45,886,26.61,31,20,1.075,1419,6,3.844,-0.515,29.532,0.648,17.939,0.498
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,1,45,886,26.61,32,20,1.075,1420,2,3.486,-0.502,30.721,0.705,18.144,0.597
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.9,45,886,26.61,33,20,1.075,1420,9,14.472,-0.423,31.658,0.574,18.169,0.48
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,1,45,886,26.61,34,20,1.075,1420,8,5.571,-0.58,29.284,0.715,17.88,0.56
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,1,45,886,26.61,35,19,1.077,1420,4,4.222,-0.454,30.412,0.598,17.561,0.493
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.75,45,886,26.61,36,20,1.078,1420,6,1.829,-0.466,29.795,0.672,17.494,0.656
North America,USA,Baton_Rouge,30.447963,-91.18898,Luis Santiago-Rosario; Joanna Griffiths; Katherine Hovanes,229422,604.59,61,379.467,0.35,0,Yes,0.85,45,886,26.61,37,20,1.08,1417,7,4.8,-0.465,30.069,0.565,18.109,0.458
