continent,name,city,row,column,pop,individual,site,new comments,Tissue weight,original extraction comment,Qubit_ng.ul,Nanodrop ng/ul,
NAM,Albuquerque,,d,7,29,9,r,,,,52.8,,
NAM,Albuquerque,,e,7,29,12,r,,,,38.6,,
NAM,Albuquerque,,f,7,29,13,r,,,,0,,
NAM,Albuquerque,,g,7,32,1,r,,,,2.28,,
NAM,Albuquerque,,h,7,32,3,r,,,,16.1,,
NAM,Albuquerque,,a,8,32,7,r,,,,7.48,,
NAM,Albuquerque,,b,8,32,8,r,,,,21.4,,
NAM,Albuquerque,,c,8,32,9,r,,,,19.8,,
NAM,Albuquerque,,d,8,32,10,r,,,,11.7,,
NAM,Albuquerque,,e,8,32,11,r,,,,45.4,,
NAM,Albuquerque,,f,8,32,12,r,,,,37.2,,
NAM,Albuquerque,,g,8,33,2,r,,,,60,,
NAM,Albuquerque,,h,8,33,6,r,,,,16.8,,
NAM,Albuquerque,,a,9,33,9,r,,,,0,,
NAM,Albuquerque,,b,9,33,10,r,,,,21.8,,
NAM,Albuquerque,,c,9,33,11,r,,,,22.4,,
NAM,Albuquerque,,d,9,33,12,r,,,,68.6,,
NAM,Albuquerque,,e,9,35,8,r,,,,35.2,,
NAM,Albuquerque,,f,9,35,3,r,,,,22.2,,
NAM,Albuquerque,,g,9,35,4,r,,,,6.24,,
NAM,Albuquerque,,h,9,35,12,r,,,,12.8,,
NAM,Albuquerque,,a,10,35,7,r,,,,0,,
NAM,Albuquerque,,b,10,35,11,r,,,,25.8,,
NAM,Albuquerque,,c,10,36,2,r,,,,6.78,,
NAM,Albuquerque,,d,10,36,3,r,,,,18.2,,
NAM,Albuquerque,,e,10,36,11,r,,,,28.2,,
NAM,Albuquerque,,f,10,36,13,r,,,,22,,
NAM,Albuquerque,,g,10,36,10,r,,,,12.9,,
NAM,Albuquerque,,h,10,36,1,r,,,,2.64,,
SAM,Rancagua,,a,1,1,1,u,no tissue left,,,165,,
SAM,Rancagua,,b,1,1,3,u,no tissue left,,,69,,
SAM,Rancagua,,c,1,1,6,u,no tissue left,,,29.2,,
SAM,Rancagua,,d,1,1,10,u,no tissue left,,,37,,
SAM,Rancagua,,e,1,1,15,u,no tissue left,,,31.6,,
SAM,Rancagua,,f,1,4,2,u,no tissue left,,,9.42,,
SAM,Rancagua,,g,1,4,4,u,no tissue left,,,2.16,,
SAM,Rancagua,,h,1,4,3,u,no tissue left,,,0,,
SAM,Rancagua,,a,2,4,6,u,no tissue left,,,46.6,,
SAM,Rancagua,,b,2,4,13,u,no tissue left,,,4.62,,
SAM,Rancagua,,c,2,7,1,u,no tissue left,,,94.2,,
SAM,Rancagua,,d,2,7,2,u,no tissue left,,,40.4,,
SAM,Rancagua,,e,2,7,7,u,no tissue left,,,14.8,,
SAM,Rancagua,,f,2,7,8,u,no tissue left,,,28,,
SAM,Rancagua,,g,2,7,13,u,no tissue left,,,21.8,,
SAM,Rancagua,,h,2,10,2,u,no tissue left,,,18.3,,
SAM,Rancagua,,a,3,10,1,u,no tissue left,,,40.2,,
SAM,Rancagua,,b,3,10,4,u,no tissue left,,,13.1,,
SAM,Rancagua,,c,3,10,10,u,no tissue left,,,6.76,,
SAM,Rancagua,,d,3,10,14,u,no tissue left,,,53.6,,
SAM,Rancagua,,e,3,13,1,u,no tissue left,,,2.14,,
SAM,Rancagua,,f,3,13,5,u,no tissue left,,,4.7,,
SAM,Rancagua,,g,3,13,17,u,no tissue left,,,6.48,,
SAM,Rancagua,,h,3,13,13,u,no tissue left,,,0,,
SAM,Rancagua,,a,4,22,5,r,no tissue left,,,12.6,,
SAM,Rancagua,,b,4,22,3,r,no tissue left,,,16.6,,
SAM,Rancagua,,c,4,22,9,r,no tissue left,,,19.4,,
SAM,Rancagua,,d,4,22,2,r,no tissue left,,,18.3,,
SAM,Rancagua,,e,4,22,18,r,no tissue left,,,0,,
SAM,Rancagua,,f,4,25,12,r,no tissue left,,,30,,
SAM,Rancagua,,g,4,25,9,r,no tissue left,,,9,,
SAM,Rancagua,,h,4,25,19,r,no tissue left,,,12.8,,
SAM,Rancagua,,a,5,25,13,r,no tissue left,,,0,,
SAM,Rancagua,,b,5,25,6,r,no tissue left,,,0,,
SAM,Rancagua,,c,5,28,5,r,no tissue left,,,0,,
SAM,Rancagua,,d,5,28,7,r,no tissue left,,,0,,
SAM,Rancagua,,e,5,28,3,r,no tissue left,,,4.12,,
SAM,Rancagua,,f,5,28,10,r,no tissue left,,,0,,
SAM,Rancagua,,g,5,28,11,r,no tissue left,,,0,,
SAM,Rancagua,,h,5,31,2,r,no tissue left,,,0,,
SAM,Rancagua,,a,6,31,4,r,no tissue left,,,38.6,,
SAM,Rancagua,,b,6,31,15,r,no tissue left,,,2.26,,
SAM,Rancagua,,c,6,31,7,r,no tissue left,,,2.36,,
SAM,Rancagua,,d,6,34,4,r,no tissue left,,,49.8,,
SAM,Rancagua,,e,6,34,5,r,no tissue left,,,0,,
SAM,Rancagua,,f,6,34,7,r,no tissue left,,,14.1,,
SAM,Rancagua,,g,6,34,11,r,no tissue left,,,20.8,,
SAM,Rancagua,,h,6,34,18,r,no tissue left,,,0,,
SAM,Talca,,a,7,1,1,u,no tissue left,,,11.1,,
SAM,Talca,,b,7,1,3,u,no tissue left,,,42.2,,
SAM,Talca,,c,7,1,5,u,no tissue left,,,4,,
SAM,Talca,,d,7,1,8,u,no tissue left,,,10.9,,
SAM,Talca,,e,7,1,13,u,no tissue left,,,19.5,,
SAM,Talca,,f,7,4,4,u,no tissue left,,,19.6,,
SAM,Talca,,g,7,4,15,u,no tissue left,,,10.5,,
SAM,Talca,,h,7,4,5,u,no tissue left,,,12.5,,
SAM,Talca,,a,8,4,8,u,no tissue left,,,6.3,,
SAM,Talca,,b,8,4,19,u,no tissue left,,,21.2,,
SAM,Talca,,c,8,7,1,u,no tissue left,,,23,,
SAM,Talca,,d,8,7,2,u,no tissue left,,,0,,
SAM,Talca,,e,8,7,16,u,no tissue left,,,6.6,,
SAM,Talca,,f,8,7,15,u,no tissue left,,,11.5,,
SAM,Talca,,g,8,7,17,u,no tissue left,,,16.1,,
SAM,Talca,,h,8,10,1,u,no tissue left,,,3.22,,
SAM,Talca,,a,9,10,2,u,no tissue left,,,30.6,,
SAM,Talca,,b,9,10,17,u,no tissue left,,,16.4,,
SAM,Talca,,c,9,10,15,u,no tissue left,,,21.6,,
SAM,Talca,,d,9,10,14,u,no tissue left,,,33.2,,
SAM,Talca,,e,9,13,2,u,no tissue left,,,0,,
SAM,Talca,,f,9,13,4,u,no tissue left,,,0,,
SAM,Talca,,g,9,13,12,u,no tissue left,,,0,,
SAM,Talca,,h,9,13,13,u,no tissue left,,,20.2,,
SAM,Talca,,a,10,20,7,r,no tissue left,,,0,,
SAM,Talca,,b,10,20,6,r,no tissue left,,,0,,
SAM,Talca,,c,10,20,17,r,no tissue left,,,0,,
SAM,Talca,,d,10,20,19,r,no tissue left,,,0,,
SAM,Talca,,e,10,23,13,r,no tissue left,,,0,,
SAM,Talca,,f,10,23,3,r,no tissue left,,,0,,
SAM,Talca,,g,10,23,6,r,no tissue left,,,0,,
SAM,Talca,,h,10,23,15,r,no tissue left,,,0,,
SAM,Talca,,a,11,23,9,r,no tissue left,,,0,,
SAM,Talca,,b,11,27,10,r,no tissue left,,,0,,
SAM,Talca,,c,11,27,2,r,no tissue left,,,0,,
SAM,Talca,,d,11,27,19,r,no tissue left,,,0,,
SAM,Talca,,e,11,27,13,r,no tissue left,,,0,,
SAM,Talca,,f,11,27,16,r,no tissue left,,,0,,
SAM,Talca,,g,11,30,16,r,no tissue left,,,0,,
SAM,Talca,,h,11,30,20,r,no tissue left,,,0,,
SAM,Talca,,a,12,30,13,r,no tissue left,,,0,,
SAM,Talca,,b,12,30,7,r,no tissue left,,,0,,
SAM,Talca,,c,12,30,8,r,no tissue left,,,0,,
SAM,Talca,,d,12,34,4,r,no tissue left,,,11.5,,
SAM,Talca,,e,12,34,6,r,no tissue left,,,5.18,,
SAM,Talca,,f,12,34,11,r,no tissue left,,,0,,
SAM,Talca,,g,12,34,12,r,no tissue left,,,0,,
SAM,Talca,,h,12,34,16,r,no tissue left,,,22.2,,
OCE,Melbourne,MEL,a,1,1,1,r,tissue sometimes moldy but selected nonmoldy leaves,,,3.3,,
OCE,Melbourne,MEL,b,1,1,6,r,,,,0,,
OCE,Melbourne,MEL,c,1,1,8,r,,,,0,,
OCE,Melbourne,MEL,d,1,1,17,r,,,,0,,
OCE,Melbourne,MEL,e,1,1,19,r,,,,0,,
OCE,Melbourne,MEL,f,1,2,2,r,,,,91,,
OCE,Melbourne,MEL,g,1,2,3,r,,,,0,,
OCE,Melbourne,MEL,h,1,2,5,r,,,,5.96,,
OCE,Melbourne,MEL,a,2,2,6,r,,,,0,,
OCE,Melbourne,MEL,b,2,2,13,r,,,,21.6,,
OCE,Melbourne,MEL,c,2,5,7,r,,,,0,,
OCE,Melbourne,MEL,d,2,5,8,r,,,,2.56,,
OCE,Melbourne,MEL,e,2,5,11,r,,,,12.1,,
OCE,Melbourne,MEL,f,2,5,16,r,,,,6.98,,
OCE,Melbourne,MEL,g,2,5,18,r,,,,0,,
OCE,Melbourne,MEL,h,2,6,13,r,,,,0,,
OCE,Melbourne,MEL,a,3,6,14,r,,,,0,,
OCE,Melbourne,MEL,b,3,6,16,r,,,,0,,
OCE,Melbourne,MEL,c,3,6,17,r,,,,4.18,,
OCE,Melbourne,MEL,d,3,6,18,r,,,,0,,
OCE,Melbourne,MEL,e,3,7,3,r,,,,0,,
OCE,Melbourne,MEL,f,3,7,10,r,,,,0,,
OCE,Melbourne,MEL,g,3,7,19,r,,,,0,,
OCE,Melbourne,MEL,h,3,7,20,r,,,,0,,
OCE,Melbourne,MEL,a,4,25,3,u,,,,24.8,,
OCE,Melbourne,MEL,b,4,25,6,u,,,,10.4,,
OCE,Melbourne,MEL,c,4,25,1,u,,,,0,,
OCE,Melbourne,MEL,d,4,25,7,u,,,,0,,
OCE,Melbourne,MEL,e,4,25,9,u,,,,10.3,,
OCE,Melbourne,MEL,f,4,26,2,u,,,,0,,
OCE,Melbourne,MEL,g,4,26,4,u,,,,0,,
OCE,Melbourne,MEL,h,4,26,8,u,,,,0,,
OCE,Melbourne,MEL,a,5,26,10,u,,,,5.74,,
OCE,Melbourne,MEL,b,5,26,16,u,,,,2,,
OCE,Melbourne,MEL,c,5,29,2,u,,,,13.7,,
OCE,Melbourne,MEL,d,5,29,4,u,,,,23.6,,
OCE,Melbourne,MEL,e,5,29,11,u,,,,6.3,,
OCE,Melbourne,MEL,f,5,29,13,u,,,,5.58,,
OCE,Melbourne,MEL,g,5,29,14,u,,,,30,,
OCE,Melbourne,MEL,h,5,30,5,u,,,,23.2,,
OCE,Melbourne,MEL,a,6,30,6,u,,,,4.84,,
OCE,Melbourne,MEL,b,6,30,13,u,,,,7.64,,
OCE,Melbourne,MEL,c,6,30,17,u,,,,0,,
OCE,Melbourne,MEL,d,6,30,18,u,,,,6.34,,
OCE,Melbourne,MEL,e,6,31,5,u,,,,7.74,,
OCE,Melbourne,MEL,f,6,31,9,u,,,,0,,
OCE,Melbourne,MEL,g,6,31,14,u,,,,3.6,,
OCE,Melbourne,MEL,h,6,31,15,u,,,,26.6,,
OCE,Wollongong,WOL,a,7,36,5,r,,,,0,,
OCE,Wollongong,WOL,b,7,36,3,r,,,,28.6,,
OCE,Wollongong,WOL,c,7,36,9,r,,,,7.76,,
OCE,Wollongong,WOL,d,7,36,10,r,,,,68.2,,
OCE,Wollongong,WOL,e,7,36,16,r,,,,45.2,,
OCE,Wollongong,WOL,f,7,37,4,r,,,,7.66,,
OCE,Wollongong,WOL,g,7,37,6,r,,,,77,,
OCE,Wollongong,WOL,h,7,37,9,r,,,,7.66,,
OCE,Wollongong,WOL,a,8,37,10,r,,,,8.36,,
OCE,Wollongong,WOL,b,8,37,14,r,,,,14.2,,
OCE,Wollongong,WOL,c,8,38,1,r,,,,0,,
OCE,Wollongong,WOL,d,8,38,7,r,,,,31,,
OCE,Wollongong,WOL,e,8,38,11,r,,,,4.4,,
OCE,Wollongong,WOL,f,8,38,13,r,,,,71.4,,
OCE,Wollongong,WOL,g,8,38,14,r,,,,64.4,,
OCE,Wollongong,WOL,h,8,39,10,r,,,,12.5,,
OCE,Wollongong,WOL,a,9,39,12,r,,,,0,,
OCE,Wollongong,WOL,b,9,39,14,r,,,,0,,
OCE,Wollongong,WOL,c,9,39,17,r,,,,6.44,,
OCE,Wollongong,WOL,d,9,39,18,r,,,,0,,
OCE,Wollongong,WOL,e,9,40,3,r,,,,0,,
OCE,Wollongong,WOL,f,9,40,10,r,,,,0,,
OCE,Wollongong,WOL,g,9,40,12,r,,,,4.9,,
OCE,Wollongong,WOL,h,9,40,18,r,,,,0,,
OCE,Wollongong,WOL,a,10,1,6,u,populations in urban prefaced with W; removed for continuity,,,0,,
OCE,Wollongong,WOL,b,10,1,8,u,,,,12.8,,
OCE,Wollongong,WOL,c,10,1,9,u,,,,0,,
OCE,Wollongong,WOL,d,10,1,11,u,,,,0,,
OCE,Wollongong,WOL,e,10,1,17,u,,,,0,,
OCE,Wollongong,WOL,f,10,2,1,u,,,,0,,
OCE,Wollongong,WOL,g,10,2,4,u,,,,0,,
OCE,Wollongong,WOL,h,10,2,12,u,,,,0,,
OCE,Wollongong,WOL,a,11,2,14,u,,,,0,,
OCE,Wollongong,WOL,b,11,2,20,u,,,,0,,
OCE,Wollongong,WOL,c,11,3,1,u,,,,0,,
OCE,Wollongong,WOL,d,11,3,8,u,,,,0,,
OCE,Wollongong,WOL,e,11,3,15,u,,,,6.22,,
OCE,Wollongong,WOL,f,11,3,17,u,,,,12.4,,
OCE,Wollongong,WOL,g,11,3,19,u,,,,0,,
OCE,Wollongong,WOL,h,11,4,4,u,,,,0,,
OCE,Wollongong,WOL,a,12,4,5,u,,,,0,,
OCE,Wollongong,WOL,b,12,4,11,u,,,,7.68,,
OCE,Wollongong,WOL,c,12,4,12,u,,,,0,,
OCE,Wollongong,WOL,d,12,4,17,u,,,,4.22,,
OCE,Wollongong,WOL,e,12,5,2,u,,,,0,,
OCE,Wollongong,WOL,f,12,5,12,u,,,,3.78,,
OCE,Wollongong,WOL,g,12,5,17,u,,,,6.86,,
OCE,Wollongong,WOL,h,12,5,19,u,,,,0,,
EU,Stockholm,STO,a,1,1,2,u,,,,7.98,,
EU,Stockholm,STO,b,1,1,4,u,,,,22.8,,
EU,Stockholm,STO,c,1,1,6,u,,,,16.5,,
EU,Stockholm,STO,d,1,1,7,u,,,,15.3,,
EU,Stockholm,STO,e,1,1,12,u,,,,23,,
EU,Stockholm,STO,f,1,2,10,u,,,,19.8,,
EU,Stockholm,STO,g,1,2,11,u,,,,38,,
EU,Stockholm,STO,h,1,2,12,u,,,,18.3,,
EU,Stockholm,STO,a,2,2,14,u,,,,6.26,,
EU,Stockholm,STO,b,2,2,15,u,,,,5.98,,
EU,Stockholm,STO,c,2,3,6,u,,,,8.9,,
EU,Stockholm,STO,d,2,3,10,u,,,,6,,
EU,Stockholm,STO,e,2,3,12,u,,,,2.9,,
EU,Stockholm,STO,f,2,3,17,u,,,,3.3,,
EU,Stockholm,STO,g,2,3,18,u,,,,4.14,,
EU,Stockholm,STO,h,2,4,12,u,,,,4.74,,
EU,Stockholm,STO,a,3,4,13,u,,,,3.76,,
EU,Stockholm,STO,b,3,4,15,u,,,,14.8,,
EU,Stockholm,STO,c,3,4,16,u,,,,5.32,,
EU,Stockholm,STO,d,3,4,18,u,,,,17.5,,
EU,Stockholm,STO,e,3,5,4,u,,,,32.2,,
EU,Stockholm,STO,f,3,5,6,u,,,,0,,
EU,Stockholm,STO,g,3,5,9,u,,,,7.24,,
EU,Stockholm,STO,h,3,5,11,u,,,,5.88,,
EU,Stockholm,STO,a,4,41,4,r,,,,3.34,,
EU,Stockholm,STO,b,4,41,5,r,,,,2.2,,
EU,Stockholm,STO,c,4,41,2,r,,,,6.22,,
EU,Stockholm,STO,d,4,41,13,r,,,,4.28,,
EU,Stockholm,STO,e,4,41,14,r,,,,9.82,,
EU,Stockholm,STO,f,4,42,5,r,,,,29,,
EU,Stockholm,STO,g,4,42,6,r,,,,12.4,,
EU,Stockholm,STO,h,4,42,11,r,,,,5.54,,
EU,Stockholm,STO,a,5,42,12,r,,,,5.1,,
EU,Stockholm,STO,b,5,42,13,r,,,,13.3,,
EU,Stockholm,STO,c,5,43,4,r,,,,3.34,,
EU,Stockholm,STO,d,5,43,5,r,,,,0,,
EU,Stockholm,STO,e,5,43,8,r,,,,2.68,,
EU,Stockholm,STO,f,5,43,12,r,,,,43.2,,
EU,Stockholm,STO,g,5,43,14,r,,,,3.32,,
EU,Stockholm,STO,h,5,44,8,r,,,,3.54,,
EU,Stockholm,STO,a,6,44,9,r,,,,18.4,,
EU,Stockholm,STO,b,6,44,10,r,,,,3.14,,
EU,Stockholm,STO,c,6,44,15,r,,,,3.66,,
EU,Stockholm,STO,d,6,44,17,r,,,,15.2,,
EU,Stockholm,STO,e,6,45,16,r,,,,3.1,,
EU,Stockholm,STO,f,6,45,6,r,,,,58.6,,
EU,Stockholm,STO,g,6,45,9,r,,,,4.1,,
EU,Stockholm,STO,h,6,45,10,r,,,,11.8,,
SAM,Quito,QTO,a,7,1,8,r,,,,0,,
SAM,Quito,QTO,b,7,1,13,r,,,,2.56,,
SAM,Quito,QTO,c,7,1,9,r,,,,6.92,,
SAM,Quito,QTO,d,7,1,18,r,,,,23.2,,
SAM,Quito,QTO,e,7,1,12,r,,,,11.6,,
SAM,Quito,QTO,f,7,2,2,r,,,,7.46,,
SAM,Quito,QTO,g,7,2,15,r,,,,6.36,,
SAM,Quito,QTO,h,7,2,19,r,,,,22.2,,
SAM,Quito,QTO,a,8,2,17,r,,,,11.9,,
SAM,Quito,QTO,b,8,2,10,r,,,,3.52,,
SAM,Quito,QTO,c,8,3,19,r,,,,10.8,,
SAM,Quito,QTO,d,8,3,2,r,,,,93.6,,
SAM,Quito,QTO,e,8,3,15,r,,,,89.4,,
SAM,Quito,QTO,f,8,3,9,r,,,,154,,
SAM,Quito,QTO,g,8,3,11,r,,,,28.4,,
SAM,Quito,QTO,h,8,4,9,r,,,,34.2,,
SAM,Quito,QTO,a,9,4,6,r,,,,5.36,,
SAM,Quito,QTO,b,9,4,8,r,,,,10.7,,
SAM,Quito,QTO,c,9,4,2,r,,,,18.6,,
SAM,Quito,QTO,d,9,4,5,r,,,,7.58,,
SAM,Quito,QTO,e,9,6,5,r,,,,8.52,,
SAM,Quito,QTO,f,9,6,12,r,,,,0,,
SAM,Quito,QTO,g,9,6,15,r,,,,26,,
SAM,Quito,QTO,h,9,6,11,r,,,,3.74,,
SAM,Quito,QTO,a,10,36,11,u,,,,3.22,,
SAM,Quito,QTO,b,10,36,13,u,,,,15.8,,
SAM,Quito,QTO,c,10,36,12,u,,,,11.9,,
SAM,Quito,QTO,d,10,36,16,u,,,,5.98,,
SAM,Quito,QTO,e,10,36,15,u,,,,10.1,,
SAM,Quito,QTO,f,10,37,7,u,,,,22.8,,
SAM,Quito,QTO,g,10,37,2,u,,,,17.8,,
SAM,Quito,QTO,h,10,37,14,u,,,,18.5,,
SAM,Quito,QTO,a,11,37,19,u,,,,0,,
SAM,Quito,QTO,b,11,37,15,u,,,,5.36,,
SAM,Quito,QTO,c,11,38,7,u,,,,3.48,,
SAM,Quito,QTO,d,11,38,9,u,,,,2,,
SAM,Quito,QTO,e,11,38,18,u,,,,3.3,,
SAM,Quito,QTO,f,11,38,19,u,,,,3.5,,
SAM,Quito,QTO,g,11,38,20,u,,,,0,,
SAM,Quito,QTO,h,11,39,10,u,Pop was PdeltaM,,,7.8,,
SAM,Quito,QTO,a,12,39,1,u,,,,3.12,,
SAM,Quito,QTO,b,12,39,17,u,,,,9.44,,
SAM,Quito,QTO,c,12,39,6,u,,,,7.86,,
SAM,Quito,QTO,d,12,39,12,u,,,,3.48,,
SAM,Quito,QTO,e,12,40,7,u,Pop was CUM,,,0,,
SAM,Quito,QTO,f,12,40,5,u,,,,10.4,,
SAM,Quito,QTO,g,12,40,2,u,,,,15.2,,
SAM,Quito,QTO,h,12,40,10,u,,,,0,,
