continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label,Batch/lane,i5,i7,Date prepped,Library success,Notes,Re-PCRed,Pooled,Qubit1_ng/ul (BR),Qubit1_ng/ul (HS),Qubit2_ng/ul(HS),Qubit3_ng/ul(HS),Reprepped,Qubit4_ng/ul(HS)
OCE,Newcastle,8,8,u,Newcastle_8_8,10.8,NA,NA,e,5,NA,NA,10.8,23.15,1.85,No,NEW-16,2,iTru5_01_D,iTru7_102_03,,,,,,,,,,,
OCE,Newcastle,7,10,u,Newcastle_7_10,12.1,NA,NA,e,4,NA,NA,12.1,20.66,4.34,No,NEW-17,2,iTru5_01_E,iTru7_102_03,,,,,,,,,,,
OCE,Newcastle,6,2,u,Newcastle_6_2,12.3,NA,NA,d,2,NA,NA,12.3,20.33,4.67,No,NEW-18,2,iTru5_01_F,iTru7_102_03,,,,,,,,,,,
OCE,Newcastle,7,1,u,Newcastle_7_1,20.6,NA,NA,a,4,NA,NA,20.6,12.14,12.86,Yes,NEW-19,2,iTru5_01_G,iTru7_102_03,,,,,,,,,,,
OCE,Newcastle,6,6,u,Newcastle_6_6,11.5,NA,NA,h,2,NA,NA,11.5,21.74,3.26,No,NEW-20,2,iTru5_01_H,iTru7_102_03,,,,,,,,,,,
NAM,Norfolk,2,3,r,Norfolk_2_3,NA,NA,17.1,NA,NA,d,2,17.1,14.62,10.38,Yes,NOR-1,2,iTru5_01_A,iTru7_102_04,,,,,,,,,,,
NAM,Norfolk,2,4,r,Norfolk_2_4,NA,NA,30.8,NA,NA,e,2,30.8,8.12,16.88,Yes,NOR-2,2,iTru5_01_B,iTru7_102_04,,,,,,,,,,,
NAM,Norfolk,5,1,r,Norfolk_5_1,NA,NA,11,NA,NA,h,6,11,22.73,2.27,No,NOR-3,2,iTru5_01_C,iTru7_102_04,,,,,,,,,,,
NAM,Norfolk,2,1,r,Norfolk_2_1,NA,NA,17.2,NA,NA,c,2,17.2,14.53,10.47,Yes,NOR-4,2,iTru5_01_D,iTru7_102_04,,,,,,,,,,,
NAM,Norfolk,2,9,r,Norfolk_2_9,NA,NA,38,NA,NA,g,2,38,6.58,18.42,Yes,NOR-5,2,iTru5_01_E,iTru7_102_04,,,,,,,,,,,
NAM,Norfolk,4,9,r,Norfolk_4_9,NA,NA,16.8,NA,NA,f,4,16.8,14.88,10.12,Yes,NOR-6,2,iTru5_01_F,iTru7_102_04,,,,,,,,,,,
NAM,Norfolk,1,15,r,Norfolk_1_15,NA,NA,6.58,NA,NA,b,2,6.58,25,0,No,NOR-7,2,iTru5_01_G,iTru7_102_04,,,,,,,,,,,
NAM,Norfolk,4,11,r,Norfolk_4_11,NA,NA,5.26,NA,NA,c,5,5.26,25,0,No,NOR-8,2,iTru5_01_H,iTru7_102_04,,,,,,,,,,,
NAM,Norfolk,5,6,r,Norfolk_5_6,NA,NA,5.24,NA,NA,g,6,5.24,25,0,No,NOR-9,2,iTru5_01_A,iTru7_102_05,,,,,,,,,,,
NAM,Norfolk,4,15,r,Norfolk_4_15,NA,NA,3.3,NA,NA,b,5,3.3,25,0,No,NOR-10,2,iTru5_01_B,iTru7_102_05,,,,,,,,,,,
NAM,Norfolk,38,14,u,Norfolk_38_14,NA,NA,12.9,NA,NA,b,11,12.9,19.38,5.62,Yes,NOR-11,2,iTru5_01_C,iTru7_102_05,,,,,,,,,,,
NAM,Norfolk,39,2,u,Norfolk_39_2,NA,NA,11.5,NA,NA,b,12,11.5,21.74,3.26,No,NOR-12,2,iTru5_01_D,iTru7_102_05,,,,,,,,,,,
NAM,Norfolk,35,5,u,Norfolk_35_5,NA,NA,15.4,NA,NA,f,8,15.4,16.23,8.77,Yes,NOR-13,2,iTru5_01_E,iTru7_102_05,,,,,,,,,,,
NAM,Norfolk,34,4,u,Norfolk_34_4,NA,NA,9.82,NA,NA,d,7,9.82,25,0,No,NOR-14,2,iTru5_01_F,iTru7_102_05,,,,,,,,,,,
NAM,Norfolk,34,3,u,Norfolk_34_3,NA,NA,8.7,NA,NA,e,7,8.7,25,0,No,NOR-15,2,iTru5_01_G,iTru7_102_05,,,,,,,,,,,
NAM,Norfolk,34,13,u,Norfolk_34_13,NA,NA,7,NA,NA,a,8,7,25,0,No,NOR-16,2,iTru5_01_H,iTru7_102_05,,,,,,,,,,,
NAM,Norfolk,34,7,u,Norfolk_34_7,NA,NA,6.22,NA,NA,b,7,6.22,25,0,No,NOR-17,2,iTru5_01_A,iTru7_102_06,,,,,,,,,,,
NAM,Norfolk,35,8,u,Norfolk_35_8,NA,NA,5.42,NA,NA,e,8,5.42,25,0,No,NOR-18,2,iTru5_01_B,iTru7_102_06,,,,,,,,,,,
NAM,Norfolk,39,7,u,Norfolk_39_7,NA,NA,5.2,NA,NA,a,12,5.2,25,0,No,NOR-19,2,iTru5_01_C,iTru7_102_06,,,,,,,,,,,
NAM,Norfolk,36,6,u,Norfolk_36_6,NA,NA,4.98,NA,NA,a,10,4.98,25,0,No,NOR-20,2,iTru5_01_D,iTru7_102_06,,,,,,,,,,,
OCE,Palmerston_North,36,2,r,Palmerston_North_36_2,26,NA,NA,a,7,NA,NA,26,9.62,15.38,Yes,PNR-1,2,iTru5_01_E,iTru7_102_06,,,,,,,,,,,
OCE,Palmerston_North,36,10,r,Palmerston_North_36_10,37.5,NA,NA,g,7,NA,NA,37.5,6.67,18.33,Yes,PNR-2,2,iTru5_01_F,iTru7_102_06,,,,,,,,,,,
OCE,Palmerston_North,37,7,r,Palmerston_North_37_7,35.1,NA,NA,a,9,NA,NA,35.1,7.12,17.88,Yes,PNR-3,2,iTru5_01_G,iTru7_102_06,,,,,,,,,,,
OCE,Palmerston_North,37,3,r,Palmerston_North_37_3,24.4,NA,NA,e,8,NA,NA,24.4,10.25,14.75,Yes,PNR-4,2,iTru5_01_H,iTru7_102_06,,,,,,,,,,,
OCE,Palmerston_North,38,5,r,Palmerston_North_38_5,16.6,NA,NA,h,9,NA,NA,16.6,15.06,9.94,Yes,PNR-5,2,iTru5_01_A,iTru7_102_07,,,,,,,,,,,
OCE,Palmerston_North,38,4,r,Palmerston_North_38_4,17.1,NA,NA,g,9,NA,NA,17.1,14.62,10.38,Yes,PNR-6,2,iTru5_01_B,iTru7_102_07,,,,,,,,,,,
OCE,Palmerston_North,39,5,r,Palmerston_North_39_5,29.4,NA,NA,e,11,NA,NA,29.4,8.5,16.5,Yes,PNR-7,2,iTru5_01_C,iTru7_102_07,,,,,,,,,,,
OCE,Palmerston_North,39,6,r,Palmerston_North_39_6,33.2,NA,NA,h,10,NA,NA,33.2,7.53,17.47,Yes,PNR-8,2,iTru5_01_D,iTru7_102_07,,,,,,,,,,,
OCE,Palmerston_North,40,8,r,Palmerston_North_40_8,14.9,NA,NA,g,12,NA,NA,14.9,16.78,8.22,Yes,PNR-9,2,iTru5_01_E,iTru7_102_07,,,,,,,,,,,
OCE,Palmerston_North,40,6,r,Palmerston_North_40_6,11,NA,NA,f,12,NA,NA,11,22.73,2.27,No,PNR-10,2,iTru5_01_F,iTru7_102_07,,,,,,,,,,,
OCE,Palmerston_North,10,8,u,Palmerston_North_10_8,13.2,NA,NA,a,5,NA,NA,13.2,18.94,6.06,Yes,PNR-11,2,iTru5_01_G,iTru7_102_07,,,,,,,,,,,
OCE,Palmerston_North,10,6,u,Palmerston_North_10_6,16.2,NA,NA,h,4,NA,NA,16.2,15.43,9.57,Yes,PNR-12,2,iTru5_01_H,iTru7_102_07,,,,,,,,,,,
OCE,Palmerston_North,11,8,u,Palmerston_North_11_8,22.8,NA,NA,d,6,NA,NA,22.8,10.96,14.04,Yes,PNR-13,2,iTru5_01_A,iTru7_102_08,,,,,,,,,,,
OCE,Palmerston_North,11,2,u,Palmerston_North_11_2,63.2,NA,NA,a,6,NA,NA,63.2,3.96,21.04,Yes,PNR-14,2,iTru5_01_B,iTru7_102_08,,,,,,,,,,,
OCE,Palmerston_North,6,3,u,Palmerston_North_6_3,29.1,NA,NA,h,1,NA,NA,29.1,8.59,16.41,Yes,PNR-15,2,iTru5_01_C,iTru7_102_08,,,,,,,,,,,
OCE,Palmerston_North,6,16,u,Palmerston_North_6_16,40.9,NA,NA,b,2,NA,NA,40.9,6.11,18.89,Yes,PNR-16,2,iTru5_01_D,iTru7_102_08,,,,,,,,,,,
OCE,Palmerston_North,7,8,u,Palmerston_North_7_8,23.8,NA,NA,g,2,NA,NA,23.8,10.5,14.5,Yes,PNR-17,2,iTru5_01_E,iTru7_102_08,,,,,,,,,,,
OCE,Palmerston_North,7,9,u,Palmerston_North_7_9,17,NA,NA,f,2,NA,NA,17,14.71,10.29,Yes,PNR-18,2,iTru5_01_F,iTru7_102_08,,,,,,,,,,,
OCE,Palmerston_North,8,13,u,Palmerston_North_8_13,54.3,NA,NA,f,3,NA,NA,54.3,4.6,20.4,Yes,PNR-19,2,iTru5_01_G,iTru7_102_08,,,,,,,,,,,
OCE,Palmerston_North,8,5,u,Palmerston_North_8_5,11.6,NA,NA,b,4,NA,NA,11.6,21.55,3.45,No,PNR-20,2,iTru5_01_H,iTru7_102_08,,,,,,,,,,,
SAM,Punta_Arenas,20,6,r,Punta_Arenas_20_6,NA,NA,36.6,NA,NA,c,7,36.6,6.83,18.17,Yes,PAR-1,2,iTru5_01_A,iTru7_102_09,,,,,,,,,,,
SAM,Punta_Arenas,20,19,r,Punta_Arenas_20_19,NA,NA,37.6,NA,NA,b,8,37.6,6.65,18.35,Yes,PAR-2,2,iTru5_01_B,iTru7_102_09,,,,,,,,,,,
SAM,Punta_Arenas,21,5,r,Punta_Arenas_21_5,NA,NA,17.6,NA,NA,d,8,17.6,14.2,10.8,Yes,PAR-3,2,iTru5_01_C,iTru7_102_09,,,,,,,,,,,
SAM,Punta_Arenas,21,9,r,Punta_Arenas_21_9,NA,NA,24.8,NA,NA,g,8,24.8,10.08,14.92,Yes,PAR-4,2,iTru5_01_D,iTru7_102_09,,,,,,,,,,,
SAM,Punta_Arenas,22,14,r,Punta_Arenas_22_14,NA,NA,18.6,NA,NA,e,9,18.6,13.44,11.56,Yes,PAR-5,2,iTru5_01_E,iTru7_102_09,,,,,,,,,,,
SAM,Punta_Arenas,22,9,r,Punta_Arenas_22_9,NA,NA,11.9,NA,NA,a,10,11.9,21.01,3.99,No,PAR-6,2,iTru5_01_F,iTru7_102_09,,,,,,,,,,,
SAM,Punta_Arenas,23,1,r,Punta_Arenas_23_1,NA,NA,53.6,NA,NA,f,11,53.6,4.66,20.34,Yes,PAR-7,2,iTru5_01_G,iTru7_102_09,,,,,,,,,,,
SAM,Punta_Arenas,23,13,r,Punta_Arenas_23_13,NA,NA,13.8,NA,NA,g,10,13.8,18.12,6.88,Yes,PAR-8,2,iTru5_01_H,iTru7_102_09,,,,,,,,,,,
SAM,Punta_Arenas,24,6,r,Punta_Arenas_24_6,NA,NA,11.4,NA,NA,a,12,11.4,21.93,3.07,No,PAR-9,2,iTru5_01_A,iTru7_102_10,,,,,,,,,,,
SAM,Punta_Arenas,24,20,r,Punta_Arenas_24_20,NA,NA,12.7,NA,NA,h,12,12.7,19.69,5.31,Yes,PAR-10,2,iTru5_01_B,iTru7_102_10,,,,,,,,,,,
SAM,Punta_Arenas,1,11,u,Punta_Arenas_1_11,NA,NA,39.8,NA,NA,g,1,39.8,6.28,18.72,Yes,PAR-11,2,iTru5_01_C,iTru7_102_10,,,,,,,,,,,
SAM,Punta_Arenas,1,20,u,Punta_Arenas_1_20,NA,NA,141,NA,NA,c,2,141,1.77,23.23,Yes,PAR-12,2,iTru5_01_D,iTru7_102_10,,,,,,,,,,,
SAM,Punta_Arenas,2,9,u,Punta_Arenas_2_9,NA,NA,31,NA,NA,h,2,31,8.06,16.94,Yes,PAR-13,2,iTru5_01_E,iTru7_102_10,,,,,,,,,,,
SAM,Punta_Arenas,2,15,u,Punta_Arenas_2_15,NA,NA,28,NA,NA,b,3,28,8.93,16.07,Yes,PAR-14,2,iTru5_01_F,iTru7_102_10,,,,,,,,,,,
SAM,Punta_Arenas,3,5,u,Punta_Arenas_3_5,NA,NA,72.8,NA,NA,f,3,72.8,3.43,21.57,Yes,PAR-15,2,iTru5_01_G,iTru7_102_10,,,,,,,,,,,
SAM,Punta_Arenas,3,11,u,Punta_Arenas_3_11,NA,NA,24.8,NA,NA,a,4,24.8,10.08,14.92,Yes,PAR-16,2,iTru5_01_H,iTru7_102_10,,,,,,,,,,,
SAM,Punta_Arenas,4,11,u,Punta_Arenas_4_11,NA,NA,33.2,NA,NA,b,5,33.2,7.53,17.47,Yes,PAR-17,2,iTru5_01_A,iTru7_102_11,,,,,,,,,,,
SAM,Punta_Arenas,4,18,u,Punta_Arenas_4_18,NA,NA,30.6,NA,NA,f,5,30.6,8.17,16.83,Yes,PAR-18,2,iTru5_01_B,iTru7_102_11,,,,,,,,,,,
SAM,Punta_Arenas,5,5,u,Punta_Arenas_5_5,NA,NA,30.2,NA,NA,b,6,30.2,8.28,16.72,Yes,PAR-19,2,iTru5_01_C,iTru7_102_11,,,,,,,,,,,
SAM,Punta_Arenas,5,3,u,Punta_Arenas_5_3,NA,NA,14.2,NA,NA,a,6,14.2,17.61,7.39,Yes,PAR-20,2,iTru5_01_D,iTru7_102_11,,,,,,,,,,,
SAM,Rancagua,22,3,r,Rancagua_22_3,NA,NA,16.6,NA,NA,b,4,16.6,15.06,9.94,Yes,RAN-1,2,iTru5_01_E,iTru7_102_11,,,,,,,,,,,
SAM,Rancagua,22,9,r,Rancagua_22_9,NA,NA,19.4,NA,NA,c,4,19.4,12.89,12.11,Yes,RAN-2,2,iTru5_01_F,iTru7_102_11,,,,,,,,,,,
SAM,Rancagua,25,19,r,Rancagua_25_19,NA,NA,12.8,NA,NA,h,4,12.8,19.53,5.47,Yes,RAN-3,2,iTru5_01_G,iTru7_102_11,,,,,,,,,,,
SAM,Rancagua,25,12,r,Rancagua_25_12,NA,NA,30,NA,NA,f,4,30,8.33,16.67,Yes,RAN-4,2,iTru5_01_H,iTru7_102_11,,,,,,,,,,,
SAM,Rancagua,31,4,r,Rancagua_31_4,NA,NA,38.6,NA,NA,a,6,38.6,6.48,18.52,Yes,RAN-5,2,iTru5_01_A,iTru7_102_12,,,,,,,,,,,
SAM,Rancagua,34,11,r,Rancagua_34_11,NA,NA,20.8,NA,NA,g,6,20.8,12.02,12.98,Yes,RAN-6,2,iTru5_01_B,iTru7_102_12,,,,,,,,,,,
SAM,Rancagua,34,7,r,Rancagua_34_7,NA,NA,14.1,NA,NA,f,6,14.1,17.73,7.27,Yes,RAN-7,2,iTru5_01_C,iTru7_102_12,,,,,,,,,,,
SAM,Rancagua,22,5,r,Rancagua_22_5,NA,NA,12.6,NA,NA,a,4,12.6,19.84,5.16,Yes,RAN-8,2,iTru5_01_D,iTru7_102_12,,,,,,,,,,,
SAM,Rancagua,34,4,r,Rancagua_34_4,NA,NA,49.8,NA,NA,d,6,49.8,5.02,19.98,Yes,RAN-9,2,iTru5_01_E,iTru7_102_12,,,,,,,,,,,
SAM,Rancagua,22,2,r,Rancagua_22_2,NA,NA,18.3,NA,NA,d,4,18.3,13.66,11.34,Yes,RAN-10,2,iTru5_01_F,iTru7_102_12,,,,,,,,,,,
SAM,Rancagua,1,10,u,Rancagua_1_10,NA,NA,37,NA,NA,d,1,37,6.76,18.24,Yes,RAN-11,2,iTru5_01_G,iTru7_102_12,,,,,,,,,,,
SAM,Rancagua,1,6,u,Rancagua_1_6,NA,NA,29.2,NA,NA,c,1,29.2,8.56,16.44,Yes,RAN-12,2,iTru5_01_H,iTru7_102_12,,,,,,,,,,,
SAM,Rancagua,10,2,u,Rancagua_10_2,NA,NA,18.3,NA,NA,h,2,18.3,13.66,11.34,Yes,RAN-13,2,iTru5_01_A,iTru7_103_01,,,,,,,,,,,
SAM,Rancagua,10,1,u,Rancagua_10_1,NA,NA,40.2,NA,NA,a,3,40.2,6.22,18.78,Yes,RAN-14,2,iTru5_01_B,iTru7_103_01,,,,,,,,,,,
SAM,Rancagua,4,6,u,Rancagua_4_6,NA,NA,46.6,NA,NA,a,2,46.6,5.36,19.64,Yes,RAN-15,2,iTru5_01_C,iTru7_103_01,,,,,,,,,,,
SAM,Rancagua,7,7,u,Rancagua_7_7,NA,NA,14.8,NA,NA,e,2,14.8,16.89,8.11,Yes,RAN-16,2,iTru5_01_D,iTru7_103_01,,,,,,,,,,,
SAM,Rancagua,7,8,u,Rancagua_7_8,NA,NA,28,NA,NA,f,2,28,8.93,16.07,Yes,RAN-17,2,iTru5_01_E,iTru7_103_01,,,,,,,,,,,
SAM,Rancagua,10,14,u,Rancagua_10_14,NA,NA,53.6,NA,NA,d,3,53.6,4.66,20.34,Yes,RAN-18,2,iTru5_01_F,iTru7_103_01,,,,,,,,,,,
SAM,Rancagua,7,1,u,Rancagua_7_1,NA,NA,94.2,NA,NA,c,2,94.2,2.65,22.35,Yes,RAN-19,2,iTru5_01_G,iTru7_103_01,,,,,,,,,,,
SAM,Rancagua,10,4,u,Rancagua_10_4,NA,NA,13.1,NA,NA,b,3,13.1,19.08,5.92,Yes,RAN-20,2,iTru5_01_H,iTru7_103_01,,,,,,,,,,,
EU,Reading,40,5,r,Reading_40_5,28.2,NA,NA,a,9,NA,NA,28.2,8.87,16.13,Yes,RDG-1,2,iTru5_01_A,iTru7_103_02,,,,,,,,,,,
EU,Reading,40,10,r,Reading_40_10,21.4,NA,NA,d,8,NA,NA,21.4,11.68,13.32,Yes,RDG-2,2,iTru5_01_B,iTru7_103_02,,,,,,,,,,,
EU,Reading,42,12,r,Reading_42_12,32,NA,NA,a,11,NA,NA,32,7.81,17.19,Yes,RDG-3,2,iTru5_01_C,iTru7_103_02,,,,,,,,,,,
EU,Reading,43,10,r,Reading_43_10,25.4,NA,NA,d,12,NA,NA,25.4,9.84,15.16,Yes,RDG-4,2,iTru5_01_D,iTru7_103_02,,,,,,,,,,,
EU,Reading,42,10,r,Reading_42_10,7.99,NA,NA,d,11,NA,NA,7.99,25,0,No,RDG-5,2,iTru5_01_E,iTru7_103_02,,,,,,,,,,,
EU,Reading,43,1,r,Reading_43_1,7.3,NA,NA,a,12,NA,NA,7.3,25,0,No,RDG-6,2,iTru5_01_F,iTru7_103_02,,,,,,,,,,,
EU,Reading,40,14,r,Reading_40_14,7.13,NA,NA,c,9,NA,NA,7.13,25,0,No,RDG-7,2,iTru5_01_G,iTru7_103_02,,,,,,,,,,,
EU,Reading,42,2,r,Reading_42_2,5.98,NA,NA,g,11,NA,NA,5.98,25,0,No,RDG-8,2,iTru5_01_H,iTru7_103_02,,,,,,,,,,,
EU,Reading,42,13,r,Reading_42_13,5.9,NA,NA,h,10,NA,NA,5.9,25,0,No,RDG-9,2,iTru5_01_A,iTru7_103_03,,,,,,,,,,,
EU,Reading,39,7,r,Reading_39_7,5.71,NA,NA,a,7,NA,NA,5.71,25,0,No,RDG-10,2,iTru5_01_B,iTru7_103_03,,,,,,,,,,,
EU,Reading,2,15,u,Reading_2_15,20.6,NA,NA,a,2,NA,NA,20.6,12.14,12.86,Yes,RDG-11,2,iTru5_01_C,iTru7_103_03,,,,,,,,,,,
EU,Reading,2,14,u,Reading_2_14,46.3,NA,NA,b,1,NA,NA,46.3,5.4,19.6,Yes,RDG-12,2,iTru5_01_D,iTru7_103_03,,,,,,,,,,,
EU,Reading,3,13,u,Reading_3_13,10.7,NA,NA,e,2,NA,NA,10.7,23.36,1.64,No,RDG-13,2,iTru5_01_E,iTru7_103_03,,,,,,,,,,,
EU,Reading,4,12,u,Reading_4_12,22.3,NA,NA,c,3,NA,NA,22.3,11.21,13.79,Yes,RDG-14,2,iTru5_01_F,iTru7_103_03,,,,,,,,,,,
EU,Reading,4,10,u,Reading_4_10,30.2,NA,NA,f,3,NA,NA,30.2,8.28,16.72,Yes,RDG-15,2,iTru5_01_G,iTru7_103_03,,,,,,,,,,,
EU,Reading,5,7,u,Reading_5_7,14.5,NA,NA,f,5,NA,NA,14.5,17.24,7.76,Yes,RDG-16,2,iTru5_01_H,iTru7_103_03,,,,,,,,,,,
EU,Reading,5,14,u,Reading_5_14,22.1,NA,NA,e,5,NA,NA,22.1,11.31,13.69,Yes,RDG-17,2,iTru5_01_A,iTru7_103_04,,,,,,,,,,,
EU,Reading,5,11,u,Reading_5_11,14.1,NA,NA,b,5,NA,NA,14.1,17.73,7.27,Yes,RDG-18,2,iTru5_01_B,iTru7_103_04,,,,,,,,,,,
EU,Reading,2,9,u,Reading_2_9,39.5,NA,NA,f,1,NA,NA,39.5,6.33,18.67,Yes,RDG-19,2,iTru5_01_C,iTru7_103_04,,,,,,,,,,,
EU,Reading,2,6,u,Reading_2_6,27.4,NA,NA,e,1,NA,NA,27.4,9.12,15.88,Yes,RDG-20,2,iTru5_01_D,iTru7_103_04,,,,,,,,,,,
NAM,Sacramento,37,10,r,Sacramento_37_10,24.7,NA,NA,a,8,NA,NA,24.7,10.12,14.88,Yes,SAC-1,2,iTru5_01_E,iTru7_103_04,,,,,,,,,,,
NAM,Sacramento,37,9,r,Sacramento_37_9,13.3,NA,NA,b,7,NA,NA,13.3,18.8,6.2,Yes,SAC-2,2,iTru5_01_F,iTru7_103_04,,,,,,,,,,,
NAM,Sacramento,38,13,r,Sacramento_38_13,15.7,NA,NA,c,8,NA,NA,15.7,15.92,9.08,Yes,SAC-3,2,iTru5_01_G,iTru7_103_04,,,,,,,,,,,
NAM,Sacramento,38,7,r,Sacramento_38_7,28.3,NA,NA,a,9,NA,NA,28.3,8.83,16.17,Yes,SAC-4,2,iTru5_01_H,iTru7_103_04,,,,,,,,,,,
NAM,Sacramento,39,7,r,Sacramento_39_7,23.2,NA,NA,a,10,NA,NA,23.2,10.78,14.22,Yes,SAC-5,2,iTru5_01_A,iTru7_103_05,,,,,,,,,,,
NAM,Sacramento,39,13,r,Sacramento_39_13,17.7,NA,NA,c,10,NA,NA,17.7,14.12,10.88,Yes,SAC-6,2,iTru5_01_B,iTru7_103_05,,,,,,,,,,,
NAM,Sacramento,40,3,r,Sacramento_40_3,18.1,NA,NA,f,10,NA,NA,18.1,13.81,11.19,Yes,SAC-7,2,iTru5_01_C,iTru7_103_05,,,,,,,,,,,
NAM,Sacramento,40,13,r,Sacramento_40_13,14.5,NA,NA,c,11,NA,NA,14.5,17.24,7.76,Yes,SAC-8,2,iTru5_01_D,iTru7_103_05,,,,,,,,,,,
NAM,Sacramento,41,7,r,Sacramento_41_7,49.9,NA,NA,b,12,NA,NA,49.9,5.01,19.99,Yes,SAC-9,2,iTru5_01_E,iTru7_103_05,,,,,,,,,,,
NAM,Sacramento,41,14,r,Sacramento_41_14,10.9,NA,NA,e,12,NA,NA,10.9,22.94,2.06,No,SAC-10,2,iTru5_01_F,iTru7_103_05,,,,,,,,,,,
NAM,Sacramento,1,10,u,Sacramento_1_10,41.2,NA,NA,b,2,NA,NA,41.2,6.07,18.93,Yes,SAC-11,2,iTru5_01_G,iTru7_103_05,,,,,,,,,,,
NAM,Sacramento,1,4,u,Sacramento_1_4,10.2,NA,NA,a,1,NA,NA,10.2,24.51,0.49,No,SAC-12,2,iTru5_01_H,iTru7_103_05,,,,,,,,,,,
NAM,Sacramento,2,13,u,Sacramento_2_13,21.5,NA,NA,c,2,NA,NA,21.5,11.63,13.37,Yes,SAC-13,2,iTru5_01_A,iTru7_103_06,,,,,,,,,,,
NAM,Sacramento,2,16,u,Sacramento_2_16,10.2,NA,NA,a,3,NA,NA,10.2,24.51,0.49,No,SAC-14,2,iTru5_01_B,iTru7_103_06,,,,,,,,,,,
NAM,Sacramento,3,2,u,Sacramento_3_2,53,NA,NA,b,4,NA,NA,53,4.72,20.28,Yes,SAC-15,2,iTru5_01_C,iTru7_103_06,,,,,,,,,,,
NAM,Sacramento,5,5,u,Sacramento_5_5,23.2,NA,NA,b,6,NA,NA,23.2,10.78,14.22,Yes,SAC-16,2,iTru5_01_D,iTru7_103_06,,,,,,,,,,,
NAM,Sacramento,1,11,u,Sacramento_1_11,12.9,NA,NA,g,1,NA,NA,12.9,19.38,5.62,Yes,SAC-17,2,iTru5_01_E,iTru7_103_06,,,,,,,,,,,
NAM,Sacramento,2,4,u,Sacramento_2_4,22.5,NA,NA,h,2,NA,NA,22.5,11.11,13.89,Yes,SAC-18,2,iTru5_01_F,iTru7_103_06,,,,,,,,,,,
NAM,Sacramento,2,17,u,Sacramento_2_17,11.1,NA,NA,e,2,NA,NA,11.1,22.52,2.48,No,SAC-19,2,iTru5_01_G,iTru7_103_06,,,,,,,,,,,
NAM,Sacramento,1,20,u,Sacramento_1_20,20.7,NA,NA,f,1,NA,NA,20.7,12.08,12.92,Yes,SAC-20,2,iTru5_01_H,iTru7_103_06,,,,,,,,,,,
SAM,Santiago,1,1,r,Santiago_1_1,35,NA,NA,g,11,g,11,35,7.14,17.86,Yes,SAN-1,2,iTru5_01_A,iTru7_103_07,,,,,,,,,,,
SAM,Santiago,1,17,r,Santiago_1_17,43,NA,NA,f,12,f,12,43,5.81,19.19,Yes,SAN-2,2,iTru5_01_B,iTru7_103_07,,,,,,,,,,,
SAM,Santiago,17,16,r,Santiago_17_16,21.4,NA,NA,h,7,h,7,21.4,11.68,13.32,Yes,SAN-3,2,iTru5_01_C,iTru7_103_07,,,,,,,,,,,
SAM,Santiago,17,13,r,Santiago_17_13,11.5,NA,NA,g,7,g,7,11.5,21.74,3.26,No,SAN-4,2,iTru5_01_D,iTru7_103_07,,,,,,,,,,,
SAM,Santiago,5,11,r,Santiago_5_11,13.6,NA,NA,c,11,c,11,13.6,18.38,6.62,Yes,SAN-5,2,iTru5_01_E,iTru7_103_07,,,,,,,,,,,
SAM,Santiago,5,2,r,Santiago_5_2,15.9,NA,NA,f,10,f,10,15.9,15.72,9.28,Yes,SAN-6,2,iTru5_01_F,iTru7_103_07,,,,,,,,,,,
SAM,Santiago,9,9,r,Santiago_9_9,20,NA,NA,f,9,f,9,20,12.5,12.5,Yes,SAN-7,2,iTru5_01_G,iTru7_103_07,,,,,,,,,,,
SAM,Santiago,9,3,r,Santiago_9_3,22.4,NA,NA,e,9,e,9,22.4,11.16,13.84,Yes,SAN-8,2,iTru5_01_H,iTru7_103_07,,,,,,,,,,,
SAM,Santiago,9,15,r,Santiago_9_15,49.8,NA,NA,h,9,h,9,49.8,5.02,19.98,Yes,SAN-9,2,iTru5_01_A,iTru7_103_08,,,,,,,,,,,
SAM,Santiago,1,20,r,Santiago_1_20,13,NA,NA,h,12,h,12,13,19.23,5.77,Yes,SAN-10,2,iTru5_01_B,iTru7_103_08,,,,,,,,,,,
SAM,Santiago,22,4,u,Santiago_22_4,13.6,NA,NA,b,6,b,6,13.6,18.38,6.62,Yes,SAN-11,2,iTru5_01_C,iTru7_103_08,,,,,,,,,,,
SAM,Santiago,22,9,u,Santiago_22_9,11.3,NA,NA,f,6,f,6,11.3,22.12,2.88,No,SAN-12,2,iTru5_01_D,iTru7_103_08,,,,,,,,,,,
SAM,Santiago,26,2,u,Santiago_26_2,12.3,NA,NA,g,4,g,4,12.3,20.33,4.67,No,SAN-13,2,iTru5_01_E,iTru7_103_08,,,,,,,,,,,
SAM,Santiago,26,19,u,Santiago_26_19,23.4,NA,NA,f,5,f,5,23.4,10.68,14.32,Yes,SAN-14,2,iTru5_01_F,iTru7_103_08,,,,,,,,,,,
SAM,Santiago,30,3,u,Santiago_30_3,15.4,NA,NA,f,3,f,3,15.4,16.23,8.77,Yes,SAN-15,2,iTru5_01_G,iTru7_103_08,,,,,,,,,,,
