group,continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label,lane,i5,i7,Date prepped,Qubit1_HS (ng/ul),Qubit2_HS (ng/ul),Qubit3_HS_reEst,Qubit_toUse,Notes
deep3,AFR,Cape_Town,6,6,r,Cape_Town_6_6,2,NA,NA,a,10,NA,NA,2,25,0,No,CPT-71,1,iTru5_02_F,iTru7_103_10,26 Mar.2021 ,2.52,,1.74,,
deep3,AFR,Cape_Town,6,5,r,Cape_Town_6_5,2.8,NA,NA,b,10,NA,NA,2.8,25,0,No,CPT-72,1,iTru5_02_G,iTru7_103_10,26 Mar.2021 ,2.26,,1.92,,
deep3,AFR,Cape_Town,6,3,r,Cape_Town_6_3,2.41,NA,NA,c,10,NA,NA,2.41,25,0,No,CPT-73,1,iTru5_02_H,iTru7_103_10,26 Mar.2021 ,3.2,,2.56,,
deep3,AFR,Cape_Town,6,2,r,Cape_Town_6_2,1.32,NA,NA,d,10,NA,NA,1.32,25,0,No,CPT-74,1,iTru5_02_A,iTru7_103_11,26 Mar.2021 ,0.688,,0.512,,
deep3,AFR,Cape_Town,6,15,r,Cape_Town_6_15,1.25,NA,NA,e,10,NA,NA,1.25,25,0,No,CPT-75,1,iTru5_02_B,iTru7_103_11,26 Mar.2021 ,4.24,,3.14,,
deep3,AFR,Cape_Town,18,16,r,Cape_Town_18_16,4.49,NA,NA,f,10,NA,NA,4.49,25,0,No,CPT-76,1,iTru5_02_C,iTru7_103_11,26 Mar.2021 ,4.54,,3.18,,
deep3,AFR,Cape_Town,18,14,r,Cape_Town_18_14,7.02,NA,NA,h,10,NA,NA,7.02,25,0,No,CPT-77,1,iTru5_02_D,iTru7_103_11,26 Mar.2021 ,3.02,,3.78,,
deep3,AFR,Cape_Town,18,9,r,Cape_Town_18_9,7.17,NA,NA,b,11,NA,NA,7.17,25,0,No,CPT-78,1,iTru5_02_E,iTru7_103_11,26 Mar.2021 ,1.87,,1.33,,
deep3,AFR,Cape_Town,18,4,r,Cape_Town_18_4,2,NA,NA,d,11,NA,NA,2,25,0,No,CPT-79,1,iTru5_02_F,iTru7_103_11,26 Mar.2021 ,4.52,,3.42,,
deep3,AFR,Cape_Town,18,12,r,Cape_Town_18_12,4.52,NA,NA,f,11,NA,NA,4.52,25,0,No,CPT-80,1,iTru5_02_G,iTru7_103_11,26 Mar.2021 ,3.84,,3.08,,
deep3,AFR,Cape_Town,19,15,r,Cape_Town_19_15,3.9,NA,NA,g,11,NA,NA,3.9,25,0,No,CPT-81,1,iTru5_02_H,iTru7_103_11,26 Mar.2021 ,1.83,,1.28,,
deep3,AFR,Cape_Town,19,10,r,Cape_Town_19_10,7.04,NA,NA,b,12,NA,NA,7.04,25,0,No,CPT-82,1,iTru5_02_A,iTru7_103_12,26 Mar.2021 ,5.76,,3.16,,
deep3,AFR,Cape_Town,19,9,r,Cape_Town_19_9,6.58,NA,NA,c,12,NA,NA,6.58,25,0,No,CPT-83,1,iTru5_02_B,iTru7_103_12,26 Mar.2021 ,1.7,,1.33,,
deep3,AFR,Cape_Town,19,5,r,Cape_Town_19_5,3.01,NA,NA,e,12,NA,NA,3.01,25,0,No,CPT-84,1,iTru5_02_C,iTru7_103_12,26 Mar.2021 ,5.38,,3.54,,
deep3,AFR,Cape_Town,19,1,r,Cape_Town_19_1,4.7,NA,NA,g,12,NA,NA,4.7,25,0,No,CPT-85,1,iTru5_02_D,iTru7_103_12,26 Mar.2021 ,2.76,,2.04,,
deep3,AFR,Cape_Town,19,16,r,Cape_Town_19_16,7.4,NA,NA,h,12,NA,NA,7.4,25,0,No,CPT-86,1,iTru5_02_E,iTru7_103_12,26 Mar.2021 ,5.94,,3.52,,
deep3,OCE,Christchurch,1,10,u,Christchurch_1_10,3.76,NA,NA,b,1,NA,NA,3.76,25,0,No,CHR-21,1,iTru5_02_F,iTru7_103_12,29 Mar.2021,5.56,,5.12,,
deep3,OCE,Christchurch,1,6,u,Christchurch_1_6,11.5,NA,NA,c,1,NA,NA,11.5,21.74,3.26,No,CHR-22,1,iTru5_02_G,iTru7_103_12,29 Mar.2021,2.82,,2.95,,
deep3,OCE,Christchurch,1,8,u,Christchurch_1_8,7.65,NA,NA,d,1,NA,NA,7.65,25,0,No,CHR-23,1,iTru5_02_H,iTru7_103_12,29 Mar.2021,3.58,,2.96,,
deep3,OCE,Christchurch,1,4,u,Christchurch_1_4,8.42,NA,NA,e,1,NA,NA,8.42,25,0,No,CHR-24,1,iTru5_03_A,iTru7_101_01,29 Mar.2021,3.78,,3.02,,
deep3,OCE,Christchurch,1,3,u,Christchurch_1_3,1.19,NA,NA,g,1,NA,NA,1.19,25,0,No,CHR-25,1,iTru5_03_B,iTru7_101_01,29 Mar.2021,1.91,,1.57,,
deep3,OCE,Christchurch,1,1,u,Christchurch_1_1,8.43,NA,NA,h,1,NA,NA,8.43,25,0,No,CHR-26,1,iTru5_03_C,iTru7_101_01,29 Mar.2021,1.52,,1.74,,
deep3,OCE,Christchurch,1,11,u,Christchurch_1_11,4.22,NA,NA,a,2,NA,NA,4.22,25,0,No,CHR-27,1,iTru5_03_D,iTru7_101_01,29 Mar.2021,2.58,,2.36,,
deep3,OCE,Christchurch,2,20,u,Christchurch_2_20,15.1,NA,NA,c,2,NA,NA,15.1,16.56,8.44,Yes,CHR-28,1,iTru5_03_E,iTru7_101_01,29 Mar.2021,2.48,,2.46,,
deep3,OCE,Christchurch,2,19,u,Christchurch_2_19,2.57,NA,NA,d,2,NA,NA,2.57,25,0,No,CHR-29,1,iTru5_03_F,iTru7_101_01,29 Mar.2021,5.96,,5.22,,
deep3,OCE,Christchurch,2,8,u,Christchurch_2_8,9.27,NA,NA,e,2,NA,NA,9.27,25,0,No,CHR-30,1,iTru5_03_G,iTru7_101_01,29 Mar.2021,3.04,,2.98,,
deep3,OCE,Christchurch,2,5,u,Christchurch_2_5,9.95,NA,NA,g,2,NA,NA,9.95,25,0,No,CHR-31,1,iTru5_03_H,iTru7_101_01,29 Mar.2021,4.26,,3.96,,
deep3,OCE,Christchurch,2,15,u,Christchurch_2_15,5.72,NA,NA,h,2,NA,NA,5.72,25,0,No,CHR-32,1,iTru5_03_A,iTru7_101_02,29 Mar.2021,4.32,,3.54,,
deep3,OCE,Christchurch,2,11,u,Christchurch_2_11,9.1,NA,NA,a,3,NA,NA,9.1,25,0,No,CHR-33,1,iTru5_03_B,iTru7_101_02,29 Mar.2021,3.9,,3.38,,
deep3,OCE,Christchurch,2,7,u,Christchurch_2_7,11.3,NA,NA,b,3,NA,NA,11.3,22.12,2.88,No,CHR-34,1,iTru5_03_C,iTru7_101_02,29 Mar.2021,3.82,,3.5,,
deep3,OCE,Christchurch,2,12,u,Christchurch_2_12,30.9,NA,NA,c,3,NA,NA,30.9,8.09,16.91,Yes,CHR-35,1,iTru5_03_D,iTru7_101_02,29 Mar.2021,4.28,,3.5,,
deep3,OCE,Christchurch,3,15,u,Christchurch_3_15,5.32,NA,NA,d,3,NA,NA,5.32,25,0,No,CHR-36,1,iTru5_03_E,iTru7_101_02,29 Mar.2021,1.51,,1.24,,
deep3,OCE,Christchurch,3,6,u,Christchurch_3_6,28.7,NA,NA,e,3,NA,NA,28.7,8.71,16.29,Yes,CHR-37,1,iTru5_03_F,iTru7_101_02,29 Mar.2021,6.12,,5.08,,
deep3,OCE,Christchurch,3,5,u,Christchurch_3_5,6.61,NA,NA,f,3,NA,NA,6.61,25,0,No,CHR-38,1,iTru5_03_G,iTru7_101_02,29 Mar.2021,3.42,,3.2,,
deep3,OCE,Christchurch,3,14,u,Christchurch_3_14,15.4,NA,NA,g,3,NA,NA,15.4,16.23,8.77,Yes,CHR-39,1,iTru5_03_H,iTru7_101_02,29 Mar.2021,3.06,,2.74,,
deep3,OCE,Christchurch,3,2,u,Christchurch_3_2,6.47,NA,NA,h,3,NA,NA,6.47,25,0,No,CHR-40,1,iTru5_03_A,iTru7_101_03,29 Mar.2021,4.5,,4.1,,
deep3,OCE,Christchurch,3,13,u,Christchurch_3_13,6.55,NA,NA,a,4,NA,NA,6.55,25,0,No,CHR-41,1,iTru5_03_B,iTru7_101_03,29 Mar.2021,1.83,,1.7,,
deep3,OCE,Christchurch,3,8,u,Christchurch_3_8,4.6,NA,NA,c,4,NA,NA,4.6,25,0,No,CHR-42,1,iTru5_03_C,iTru7_101_03,29 Mar.2021,3.66,,3.12,,
deep3,OCE,Christchurch,4,1,u,Christchurch_4_1,9.69,NA,NA,e,4,NA,NA,9.69,25,0,No,CHR-43,1,iTru5_03_D,iTru7_101_03,29 Mar.2021,3.32,,3.06,,
deep3,OCE,Christchurch,4,5,u,Christchurch_4_5,33.7,NA,NA,f,4,NA,NA,33.7,7.42,17.58,Yes,CHR-44,1,iTru5_03_E,iTru7_101_03,29 Mar.2021,3.04,,3.1,,
deep3,OCE,Christchurch,4,18,u,Christchurch_4_18,30.7,NA,NA,g,4,NA,NA,30.7,8.14,16.86,Yes,CHR-45,1,iTru5_03_F,iTru7_101_03,29 Mar.2021,5.12,,4.7,,
deep3,OCE,Christchurch,4,17,u,Christchurch_4_17,10.3,NA,NA,h,4,NA,NA,10.3,24.27,0.73,No,CHR-46,1,iTru5_03_G,iTru7_101_03,29 Mar.2021,2.5,,2.2,,
deep3,OCE,Christchurch,4,7,u,Christchurch_4_7,16.4,NA,NA,a,5,NA,NA,16.4,15.24,9.76,Yes,CHR-47,1,iTru5_03_H,iTru7_101_03,29 Mar.2021,5.14,,4.66,,
deep3,OCE,Christchurch,4,8,u,Christchurch_4_8,18.2,NA,NA,c,5,NA,NA,18.2,13.74,11.26,Yes,CHR-48,1,iTru5_03_A,iTru7_101_04,29 Mar.2021,2.56,,2.12,,
deep3,OCE,Christchurch,4,12,u,Christchurch_4_12,17.6,NA,NA,d,5,NA,NA,17.6,14.2,10.8,Yes,CHR-49,1,iTru5_03_B,iTru7_101_04,29 Mar.2021,3.62,,3.1,,
deep3,OCE,Christchurch,4,11,u,Christchurch_4_11,10.1,NA,NA,f,5,NA,NA,10.1,24.75,0.25,No,CHR-50,1,iTru5_03_C,iTru7_101_04,29 Mar.2021,3.66,,3.26,,
deep3,OCE,Christchurch,6,12,u,Christchurch_6_12,11.3,NA,NA,h,5,NA,NA,11.3,22.12,2.88,No,CHR-51,1,iTru5_03_D,iTru7_101_04,29 Mar.2021,2.22,,2.1,,
deep3,OCE,Christchurch,6,4,u,Christchurch_6_4,21.7,NA,NA,a,6,NA,NA,21.7,11.52,13.48,Yes,CHR-52,1,iTru5_03_E,iTru7_101_04,29 Mar.2021,3.24,,2.86,,
deep3,OCE,Christchurch,6,6,u,Christchurch_6_6,9.49,NA,NA,c,6,NA,NA,9.49,25,0,No,CHR-53,1,iTru5_03_F,iTru7_101_04,29 Mar.2021,2.8,,2.64,,
deep3,OCE,Christchurch,6,14,u,Christchurch_6_14,17.8,NA,NA,d,6,NA,NA,17.8,14.04,10.96,Yes,CHR-54,1,iTru5_03_G,iTru7_101_04,29 Mar.2021,1.85,,1.8,,
deep3,OCE,Christchurch,6,8,u,Christchurch_6_8,14.6,NA,NA,e,6,NA,NA,14.6,17.12,7.88,Yes,CHR-55,1,iTru5_03_H,iTru7_101_04,29 Mar.2021,2.08,,3.18,,
deep3,OCE,Christchurch,6,15,u,Christchurch_6_15,4.98,NA,NA,f,6,NA,NA,4.98,25,0,No,CHR-56,1,iTru5_03_A,iTru7_101_05,29 Mar.2021,1.89,,1.44,,
deep3,OCE,Christchurch,6,8,u,Christchurch_6_8,7.17,NA,NA,g,6,NA,NA,7.17,25,0,No,CHR-57,1,iTru5_03_B,iTru7_101_05,29 Mar.2021,3.72,,3.08,,
deep3,OCE,Christchurch,6,9,u,Christchurch_6_9,13,NA,NA,h,6,NA,NA,13,19.23,5.77,Yes,CHR-58,1,iTru5_03_C,iTru7_101_05,29 Mar.2021,4.84,,4.14,,
deep3,OCE,Christchurch,37,1,r,Christchurch_37_1,12.2,NA,NA,a,7,NA,NA,12.2,20.49,4.51,No,CHR-59,1,iTru5_03_D,iTru7_101_05,29 Mar.2021,0.736,,0.738,,
deep3,OCE,Christchurch,37,12,r,Christchurch_37_12,22,NA,NA,b,7,NA,NA,22,11.36,13.64,Yes,CHR-60,1,iTru5_03_E,iTru7_101_05,29 Mar.2021,3.22,,2.85,,
deep3,OCE,Christchurch,37,19,r,Christchurch_37_19,21.1,NA,NA,c,7,NA,NA,21.1,11.85,13.15,Yes,CHR-61,1,iTru5_03_F,iTru7_101_05,30 Mar.2021,2.34,,2.18,,
deep3,OCE,Christchurch,37,10,r,Christchurch_37_10,11.7,NA,NA,e,7,NA,NA,11.7,21.37,3.63,No,CHR-62,1,iTru5_03_G,iTru7_101_05,30 Mar.2021,2.24,,1.97,,
deep3,OCE,Christchurch,37,8,r,Christchurch_37_8,21.4,NA,NA,f,7,NA,NA,21.4,11.68,13.32,Yes,CHR-63,1,iTru5_03_H,iTru7_101_05,30 Mar.2021,2.26,,2.2,,
deep3,OCE,Christchurch,37,21,r,Christchurch_37_21,17.2,NA,NA,g,7,NA,NA,17.2,14.53,10.47,Yes,CHR-64,1,iTru5_03_A,iTru7_101_06,30 Mar.2021,2.9,,1.73,,
deep3,OCE,Christchurch,37,5,r,Christchurch_37_5,24,NA,NA,a,8,NA,NA,24,10.42,14.58,Yes,CHR-65,1,iTru5_03_B,iTru7_101_06,30 Mar.2021,3.44,,2.68,,
deep3,OCE,Christchurch,38,14,r,Christchurch_38_14,22.5,NA,NA,d,8,NA,NA,22.5,11.11,13.89,Yes,CHR-66,1,iTru5_03_C,iTru7_101_06,30 Mar.2021,2.26,,1.99,,
deep3,OCE,Christchurch,38,3,r,Christchurch_38_3,37.2,NA,NA,e,8,NA,NA,37.2,6.72,18.28,Yes,CHR-67,1,iTru5_03_D,iTru7_101_06,30 Mar.2021,3.6,,3.08,,
deep3,OCE,Christchurch,38,20,r,Christchurch_38_20,20.5,NA,NA,f,8,NA,NA,20.5,12.2,12.8,Yes,CHR-68,1,iTru5_03_E,iTru7_101_06,30 Mar.2021,4.86,,4.14,,
deep3,OCE,Christchurch,38,2,r,Christchurch_38_2,42.2,NA,NA,g,8,NA,NA,42.2,5.92,19.08,Yes,CHR-69,1,iTru5_03_F,iTru7_101_06,30 Mar.2021,2.28,,2.5,,
deep3,OCE,Christchurch,38,1,r,Christchurch_38_1,11.8,NA,NA,h,8,NA,NA,11.8,21.19,3.81,No,CHR-70,1,iTru5_03_G,iTru7_101_06,30 Mar.2021,1.38,,1.26,,
deep3,OCE,Christchurch,38,13,r,Christchurch_38_13,47.5,NA,NA,a,9,NA,NA,47.5,5.26,19.74,Yes,CHR-71,1,iTru5_03_H,iTru7_101_06,30 Mar.2021,1.88,,1.83,,
deep3,OCE,Christchurch,38,16,r,Christchurch_38_16,27,NA,NA,b,9,NA,NA,27,9.26,15.74,Yes,CHR-72,1,iTru5_03_A,iTru7_101_07,30 Mar.2021,0.896,,0.892,,
deep3,OCE,Christchurch,38,10,r,Christchurch_38_10,62.9,NA,NA,c,9,NA,NA,62.9,3.97,21.03,Yes,CHR-73,1,iTru5_03_B,iTru7_101_07,30 Mar.2021,0.575,,0.516,,
deep3,OCE,Christchurch,39,7,r,Christchurch_39_7,38.6,NA,NA,d,9,NA,NA,38.6,6.48,18.52,Yes,CHR-74,1,iTru5_03_C,iTru7_101_07,30 Mar.2021,1.52,,1.29,,
deep3,OCE,Christchurch,39,6,r,Christchurch_39_6,17.5,NA,NA,e,9,NA,NA,17.5,14.29,10.71,Yes,CHR-75,1,iTru5_03_D,iTru7_101_07,30 Mar.2021,2.94,,2.7,,
deep3,OCE,Christchurch,39,5,r,Christchurch_39_5,38,NA,NA,g,9,NA,NA,38,6.58,18.42,Yes,CHR-76,1,iTru5_03_E,iTru7_101_07,30 Mar.2021,2.84,,2.62,,
deep3,OCE,Christchurch,39,16,r,Christchurch_39_16,24.2,NA,NA,h,9,NA,NA,24.2,10.33,14.67,Yes,CHR-77,1,iTru5_03_F,iTru7_101_07,30 Mar.2021,5.16,,4.82,,
deep3,OCE,Christchurch,39,15,r,Christchurch_39_15,5.62,NA,NA,a,10,NA,NA,5.62,25,0,No,CHR-78,1,iTru5_03_G,iTru7_101_07,30 Mar.2021,2.48,,1.93,,
deep3,OCE,Christchurch,39,2,r,Christchurch_39_2,19.6,NA,NA,b,10,NA,NA,19.6,12.76,12.24,Yes,CHR-79,1,iTru5_03_H,iTru7_101_07,30 Mar.2021,4.42,,3.6,,
deep3,OCE,Christchurch,39,18,r,Christchurch_39_18,15,NA,NA,c,10,NA,NA,15,16.67,8.33,Yes,CHR-80,1,iTru5_03_A,iTru7_101_08,30 Mar.2021,4.42,,3.54,,
deep3,OCE,Christchurch,39,11,r,Christchurch_39_11,29,NA,NA,e,10,NA,NA,29,8.62,16.38,Yes,CHR-81,1,iTru5_03_B,iTru7_101_08,30 Mar.2021,5.52,,4.58,,
deep3,OCE,Christchurch,40,16,r,Christchurch_40_16,60.5,NA,NA,f,10,NA,NA,60.5,4.13,20.87,Yes,CHR-82,1,iTru5_03_C,iTru7_101_08,30 Mar.2021,4.74,,4.56,,
deep3,OCE,Christchurch,40,17,r,Christchurch_40_17,96.6,NA,NA,g,10,NA,NA,96.6,2.59,22.41,Yes,CHR-83,1,iTru5_03_D,iTru7_101_08,30 Mar.2021,3.68,,3.08,,
deep3,OCE,Christchurch,40,14,r,Christchurch_40_14,15.4,NA,NA,h,10,NA,NA,15.4,16.23,8.77,Yes,CHR-84,1,iTru5_03_E,iTru7_101_08,30 Mar.2021,3.8,,3.72,,
deep3,OCE,Christchurch,40,7,r,Christchurch_40_7,85.9,NA,NA,a,11,NA,NA,85.9,2.91,22.09,Yes,CHR-85,1,iTru5_03_F,iTru7_101_08,30 Mar.2021,1.86,,1.7,,
deep3,OCE,Christchurch,40,6,r,Christchurch_40_6,19.8,NA,NA,b,11,NA,NA,19.8,12.63,12.37,Yes,CHR-86,1,iTru5_03_G,iTru7_101_08,30 Mar.2021,2.74,,2.28,,
deep3,OCE,Christchurch,40,10,r,Christchurch_40_10,67.5,NA,NA,d,11,NA,NA,67.5,3.7,21.3,Yes,CHR-87,1,iTru5_03_H,iTru7_101_08,30 Mar.2021,0.686,,0.482,,
deep3,OCE,Christchurch,40,4,r,Christchurch_40_4,41.6,NA,NA,e,11,NA,NA,41.6,6.01,18.99,Yes,CHR-88,1,iTru5_03_A,iTru7_101_09,30 Mar.2021,3.18,,1.91,,
deep3,OCE,Christchurch,40,20,r,Christchurch_40_20,28.7,NA,NA,g,11,NA,NA,28.7,8.71,16.29,Yes,CHR-89,1,iTru5_03_B,iTru7_101_09,30 Mar.2021,1.35,,0.786,,
deep3,OCE,Christchurch,41,1,r,Christchurch_41_1,5.94,NA,NA,h,11,NA,NA,5.94,25,0,No,CHR-90,1,iTru5_03_C,iTru7_101_09,30 Mar.2021,0.844,,0.508,,
deep3,OCE,Christchurch,41,15,r,Christchurch_41_15,8.81,NA,NA,a,12,NA,NA,8.81,25,0,No,CHR-91,1,iTru5_03_D,iTru7_101_09,30 Mar.2021,3.46,,2.96,,
deep3,OCE,Christchurch,41,16,r,Christchurch_41_16,17.2,NA,NA,c,12,NA,NA,17.2,14.53,10.47,Yes,CHR-92,1,iTru5_03_E,iTru7_101_09,30 Mar.2021,1.11,,0.504,,
deep3,OCE,Christchurch,41,6,r,Christchurch_41_6,15.4,NA,NA,d,12,NA,NA,15.4,16.23,8.77,Yes,CHR-93,1,iTru5_03_F,iTru7_101_09,30 Mar.2021,1.13,,1.15,,
deep3,OCE,Christchurch,41,8,r,Christchurch_41_8,28.8,NA,NA,f,12,NA,NA,28.8,8.68,16.32,Yes,CHR-94,1,iTru5_03_G,iTru7_101_09,30 Mar.2021,1.19,,0.69,,
deep3,OCE,Christchurch,41,10,r,Christchurch_41_10,39.7,NA,NA,g,12,NA,NA,39.7,6.3,18.7,Yes,CHR-95,1,iTru5_03_H,iTru7_101_09,30 Mar.2021,0.92,,0.966,,
deep3,OCE,Christchurch,41,12,r,Christchurch_41_12,10.5,NA,NA,h,12,NA,NA,10.5,23.81,1.19,No,CHR-96,1,iTru5_03_A,iTru7_101_10,30 Mar.2021,0.466,,0.333,,
deep3,ASI,Hiroshima,1,11,u,Hiroshima_1_11,7.46,NA,NA,a,1,NA,NA,7.46,25,0,No,HIR-21,1,iTru5_03_B,iTru7_101_10,31 Mar.2021,3.92,,2.92,,
deep3,ASI,Hiroshima,1,3,u,Hiroshima_1_3,3.89,NA,NA,c,1,NA,NA,3.89,25,0,No,HIR-22,1,iTru5_03_C,iTru7_101_10,31 Mar.2021,2.34,,1.44,,
deep3,ASI,Hiroshima,1,5,u,Hiroshima_1_5,3.81,NA,NA,d,1,NA,NA,3.81,25,0,No,HIR-23,1,iTru5_03_D,iTru7_101_10,31 Mar.2021,3.82,,3.06,,
deep3,ASI,Hiroshima,1,10,u,Hiroshima_1_10,4.84,NA,NA,e,1,NA,NA,4.84,25,0,No,HIR-24,1,iTru5_03_E,iTru7_101_10,31 Mar.2021,3.32,,2.54,,
deep3,ASI,Hiroshima,1,8,u,Hiroshima_1_8,46.4,NA,NA,g,1,NA,NA,46.4,5.39,19.61,Yes,HIR-25,1,iTru5_03_F,iTru7_101_10,31 Mar.2021,6.24,,4.88,,
deep3,ASI,Hiroshima,1,15,u,Hiroshima_1_15,6.89,NA,NA,h,1,NA,NA,6.89,25,0,No,HIR-26,1,iTru5_03_G,iTru7_101_10,31 Mar.2021,2.48,,1.97,,
deep3,ASI,Hiroshima,1,14,u,Hiroshima_1_14,26.1,NA,NA,b,2,NA,NA,26.1,9.58,15.42,Yes,HIR-27,1,iTru5_03_H,iTru7_101_10,31 Mar.2021,1.97,,2.04,,
deep3,ASI,Hiroshima,2,7,u,Hiroshima_2_7,7.2,NA,NA,e,2,NA,NA,7.2,25,0,No,HIR-28,1,iTru5_03_A,iTru7_101_11,31 Mar.2021,4.62,,3.48,,
deep3,ASI,Hiroshima,2,1,u,Hiroshima_2_1,5.84,NA,NA,f,2,NA,NA,5.84,25,0,No,HIR-29,1,iTru5_03_B,iTru7_101_11,31 Mar.2021,1.12,,1.14,,
deep3,ASI,Hiroshima,2,2,u,Hiroshima_2_2,18.6,NA,NA,g,2,NA,NA,18.6,13.44,11.56,Yes,HIR-30,1,iTru5_03_C,iTru7_101_11,31 Mar.2021,4.7,,4.72,,
deep3,ASI,Hiroshima,2,11,u,Hiroshima_2_11,6.04,NA,NA,h,2,NA,NA,6.04,25,0,No,HIR-31,1,iTru5_03_D,iTru7_101_11,31 Mar.2021,0.912,,1.04,,
deep3,ASI,Hiroshima,2,13,u,Hiroshima_2_13,3.89,NA,NA,a,3,NA,NA,3.89,25,0,No,HIR-32,1,iTru5_03_E,iTru7_101_11,31 Mar.2021,3.28,,3.22,,
deep3,ASI,Hiroshima,2,17,u,Hiroshima_2_17,2.59,NA,NA,c,3,NA,NA,2.59,25,0,No,HIR-33,1,iTru5_03_F,iTru7_101_11,31 Mar.2021,1.54,,1.48,,
deep3,ASI,Hiroshima,2,18,u,Hiroshima_2_18,6.58,NA,NA,d,3,NA,NA,6.58,25,0,No,HIR-34,1,iTru5_03_G,iTru7_101_11,31 Mar.2021,3.84,,3.62,,
deep3,ASI,Hiroshima,3,10,u,Hiroshima_3_10,6.93,NA,NA,f,3,NA,NA,6.93,25,0,No,HIR-35,1,iTru5_03_H,iTru7_101_11,31 Mar.2021,4.8,,4.06,,
deep3,ASI,Hiroshima,3,1,u,Hiroshima_3_1,9.58,NA,NA,h,3,NA,NA,9.58,25,0,No,HIR-36,1,iTru5_03_A,iTru7_101_12,31 Mar.2021,7.84,,5.02,,
deep3,ASI,Hiroshima,3,2,u,Hiroshima_3_2,7.68,NA,NA,a,4,NA,NA,7.68,25,0,No,HIR-37,1,iTru5_03_B,iTru7_101_12,31 Mar.2021,3.08,,3.96,,
deep3,ASI,Hiroshima,3,14,u,Hiroshima_3_14,2.7,NA,NA,c,4,NA,NA,2.7,25,0,No,HIR-38,1,iTru5_03_C,iTru7_101_12,31 Mar.2021,6.12,,1.46,,
deep3,ASI,Hiroshima,3,16,u,Hiroshima_3_16,8.28,NA,NA,d,4,NA,NA,8.28,25,0,No,HIR-39,1,iTru5_03_D,iTru7_101_12,31 Mar.2021,1.9,,1.7,,
deep3,ASI,Hiroshima,4,3,u,Hiroshima_4_3,2.4,NA,NA,g,4,NA,NA,2.4,25,0,No,HIR-40,1,iTru5_03_E,iTru7_101_12,31 Mar.2021,6.74,,5.68,,
deep3,ASI,Hiroshima,4,5,u,Hiroshima_4_5,3.83,NA,NA,h,4,NA,NA,3.83,25,0,No,HIR-41,1,iTru5_03_F,iTru7_101_12,31 Mar.2021,4.44,,3.88,,
deep3,ASI,Hiroshima,4,8,u,Hiroshima_4_8,9.34,NA,NA,b,5,NA,NA,9.34,25,0,No,HIR-42,1,iTru5_03_G,iTru7_101_12,31 Mar.2021,2.36,,2.28,,
deep3,ASI,Hiroshima,4,19,u,Hiroshima_4_19,8.59,NA,NA,c,5,NA,NA,8.59,25,0,No,HIR-43,1,iTru5_03_H,iTru7_101_12,31 Mar.2021,1.57,,1.33,,
deep3,ASI,Hiroshima,4,17,u,Hiroshima_4_17,6.22,NA,NA,d,5,NA,NA,6.22,25,0,No,HIR-44,1,iTru5_03_A,iTru7_102_01,31 Mar.2021,0.752,1.02,1.04,,
deep3,ASI,Hiroshima,4,18,u,Hiroshima_4_18,7.49,NA,NA,e,5,NA,NA,7.49,25,0,No,HIR-45,1,iTru5_03_B,iTru7_102_01,31 Mar.2021,0.338,5.46,4.32,,
deep3,ASI,Hiroshima,5,13,u,Hiroshima_5_13,7.86,NA,NA,g,5,NA,NA,7.86,25,0,No,HIR-46,1,iTru5_03_C,iTru7_102_01,31 Mar.2021,7.38,4.56,6.78,,
deep3,ASI,Hiroshima,5,18,u,Hiroshima_5_18,7.54,NA,NA,h,5,NA,NA,7.54,25,0,No,HIR-47,1,iTru5_03_D,iTru7_102_01,31 Mar.2021,6.64,1.51,4.7,,
deep3,ASI,Hiroshima,5,17,u,Hiroshima_5_17,6.35,NA,NA,a,6,NA,NA,6.35,25,0,No,HIR-48,1,iTru5_03_E,iTru7_102_01,31 Mar.2021,0.864,0.252,1.23,,
deep3,ASI,Hiroshima,5,16,u,Hiroshima_5_16,1.07,NA,NA,b,6,NA,NA,1.07,25,0,No,HIR-49,1,iTru5_03_F,iTru7_102_01,31 Mar.2021,0.148,4.08,2.4,,
deep3,ASI,Hiroshima,5,3,u,Hiroshima_5_3,2.42,NA,NA,f,6,NA,NA,2.42,25,0,No,HIR-50,1,iTru5_03_G,iTru7_102_01,31 Mar.2021,2.96,3.48,3.08,,
deep3,ASI,Hiroshima,5,7,u,Hiroshima_5_7,7.58,NA,NA,h,6,NA,NA,7.58,25,0,No,HIR-51,1,iTru5_03_H,iTru7_102_01,31 Mar.2021,3.02,,2.88,,
deep3,ASI,Hiroshima,21,6,r,Hiroshima_21_6,4.3,NA,NA,a,7,NA,NA,4.3,25,0,No,HIR-52,1,iTru5_03_A,iTru7_102_02,31 Mar.2021,0.138,0.112,0.118,,
deep3,ASI,Hiroshima,21,20,r,Hiroshima_21_20,1.98,NA,NA,c,7,NA,NA,1.98,25,0,No,HIR-53,1,iTru5_03_B,iTru7_102_02,1 April 2021,1.61,,1.32,,
deep3,ASI,Hiroshima,21,3,r,Hiroshima_21_3,5.32,NA,NA,f,7,NA,NA,5.32,25,0,No,HIR-54,1,iTru5_03_C,iTru7_102_02,1 April 2021,1.79,,1.54,,
